LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
141,1,1,JOB_ID,VARCHAR2
141,1,2,FLD_MAP_VRSN_CD,VARCHAR2
141,1,3,EXTC_TYP_CD,VARCHAR2
141,1,4,CLM_ID,VARCHAR2
141,1,5,CLM_FRM_CD,VARCHAR2
141,1,6,CLM_TP_CD,VARCHAR2
141,1,7,TP_OF_SRVC_CD,VARCHAR2
141,1,8,BILL_TP_CD,VARCHAR2
141,1,9,PTNT_DSCHG_STS_CD,VARCHAR2
141,1,10,PLC_OF_SRV_CD,VARCHAR2
141,1,11,LN_NO,NUMBER
141,1,12,PRI_DX_CD,VARCHAR2
141,1,13,DX_CD_2,VARCHAR2
141,1,14,DX_CD_3,VARCHAR2
141,1,15,DX_CD_4,VARCHAR2
141,1,16,SBMT_DRG_CD,VARCHAR2
141,1,17,ASNG_DRG_CD,VARCHAR2
141,1,18,ICD_PROC_CD_1,VARCHAR2
141,1,19,ICD_PROC_CD_2,VARCHAR2
141,1,20,ICD_PROC_CD_3,VARCHAR2
141,1,21,REVN_CD,VARCHAR2
141,1,22,PROC_CD,VARCHAR2
141,1,23,PROC_MOD_1_CD,VARCHAR2
141,1,24,PROC_MOD_2_CD,VARCHAR2
141,1,25,MJR_DX_CTG_CD,VARCHAR2
141,1,26,NDC_CD,VARCHAR2
141,1,27,ADJ_IND,VARCHAR2
141,1,28,ADJ_TP_CD,VARCHAR2
141,1,29,PAY_IN_NTWRK_IND,VARCHAR2
141,1,30,ADMIT_DT_DSC,DATE
141,1,31,DSCHG_DT_DSC,DATE
141,1,32,SRVC_FRM_DT_DSC,DATE
141,1,33,SRVC_TO_DT_DSC,DATE
141,1,34,RCV_DT,DATE
141,1,35,POSTED_DT,DATE
141,1,36,CVRD_DY,NUMBER
141,1,37,SRVC_UNIT_CNT,NUMBER
141,1,38,SPCL_AGRMT_IND,VARCHAR2
141,1,46,CUST_ID,VARCHAR2
141,1,47,GRP_NO,VARCHAR2
141,1,48,ACCT_NO,VARCHAR2
141,1,49,WORK_LOC,VARCHAR2
141,1,50,PROD_CD,VARCHAR2
141,1,51,CVG_CD,VARCHAR2
141,1,54,SRV_PROV_ORG_NAME,VARCHAR2
141,1,55,MBR_ID,VARCHAR2
141,1,56,SBS_REL_CD,VARCHAR2
141,1,57,MBR_SSN_ID,VARCHAR2
141,1,58,MBR_USI_ID,VARCHAR2
141,1,59,PRSN_ID_CD,VARCHAR2
141,1,60,MBR_BIRTH_DT,DATE
141,1,61,MBR_GNDR_CD,VARCHAR2
141,1,62,MBR_ST_CD,VARCHAR2
141,1,63,MBR_ZIP_CD,VARCHAR2
141,1,64,MBR_PCP_PRV_ID,VARCHAR2
141,1,65,MBR_PCP_NPI_CD,VARCHAR2
141,1,66,MBR_PCP_1ST_NM,VARCHAR2
141,1,67,MBR_PCP_LAST_NM,VARCHAR2
141,1,70,BILL_PROV_ORG_NAME,VARCHAR2
141,1,71,SBS_ID,VARCHAR2
141,1,72,SBS_SSN_ID,VARCHAR2
141,1,73,CTC_TP_CD,VARCHAR2
141,1,77,SRVC_PRV_TAX_ID,VARCHAR2
141,1,78,SRVC_PRV_NPI_ID,VARCHAR2
141,1,79,SRVC_PRV_TP_CD,VARCHAR2
141,1,80,SRVC_PRV_1ST_NM,VARCHAR2
141,1,81,SRVC_PRV_LAST_NM,VARCHAR2
141,1,82,SRVC_PRV_ADDR1,VARCHAR2
141,1,83,SRVC_PRV_ADDR2,VARCHAR2
141,1,84,SRVC_PRV_CITY_NM,VARCHAR2
141,1,85,SRVC_PRV_ST_CD,VARCHAR2
141,1,86,SRVC_PRV_ZIP_CD,VARCHAR2
141,1,87,SRVC_PRV_SPCLTY_CD,VARCHAR2
141,1,88,BILL_PRV_TAX_ID,VARCHAR2
141,1,89,BILL_PRV_NPI,VARCHAR2
141,1,90,BILL_PRV_1ST_NM,VARCHAR2
141,1,91,BILL_PRV_LAST_NM,VARCHAR2
141,1,92,BILL_PRV_ADDR1,VARCHAR2
141,1,93,BILL_PRV_ADDR2,VARCHAR2
141,1,94,BILL_PRV_CITY_NM,VARCHAR2
141,1,95,BILL_PRV_ST_CD,VARCHAR2
141,1,96,BILL_PRV_ZIP_CD,VARCHAR2
141,1,97,BILL_PRV_SPCLTY_CD,VARCHAR2
141,1,101,CHG_AMT,NUMBER
141,1,102,ALOW_AMT,NUMBER
141,1,103,COPAY_AMT,NUMBER
141,1,104,COINS_AMT,NUMBER
141,1,105,DED_AMT,NUMBER
141,1,106,OTR_SBS_LIA_AMT,NUMBER
141,1,107,PAID_AMT,NUMBER
141,1,113,ALT_CLM_ID,VARCHAR2
141,1,114,MBR_LST_NM,VARCHAR2
141,1,115,MBR_FST_NM,VARCHAR2
