LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3291,1,1,BUSSTARTDATE,DATE
3291,1,2,BUSENDDATE,DATE
3291,1,3,CUR_CLM_UNIQ_ID,VARCHAR2
3291,1,4,CLM_LINE_NUM,VARCHAR2
3291,1,5,BENE_HIC_NUM,VARCHAR2
3291,1,6,CLM_TYPE_CD,VARCHAR2
3291,1,7,CLM_FROM_DT,DATE
3291,1,8,CLM_THRU_DT,DATE
3291,1,9,RNDRG_PRVDR_TYPE_CD,VARCHAR2
3291,1,10,RNDRG_PRVDR_FIPS_ST_CD,VARCHAR2
3291,1,11,CLM_PRVDR_SPCLTY_CD,VARCHAR2
3291,1,12,CLM_FED_TYPE_SRVC_CD,VARCHAR2
3291,1,13,CLM_POS_CD,VARCHAR2
3291,1,14,CLM_LINE_FROM_DT,DATE
3291,1,15,CLM_LINE_THRU_DT,DATE
3291,1,16,HCPCS_CD,VARCHAR2
3291,1,17,CLM_LINE_NCH_PMT_AMT,NUMBER
3291,1,18,CLM_PRMRY_PYR_CD,VARCHAR2
3291,1,19,DGNS_CD,VARCHAR2
3291,1,20,CLM_PRVDR_TAX_NUM,VARCHAR2
3291,1,21,RNDRG_PRVDR_NPI_NUM,VARCHAR2
3291,1,22,CLM_CARR_PMT_DNL_CD,VARCHAR2
3291,1,23,CLM_PRCSG_IND_CD,VARCHAR2
3291,1,24,CLM_ADJSMT_TYPE_CD,VARCHAR2
3291,1,25,CLM_EFCTV_DT,DATE
3291,1,26,CLM_IDR_LD_DT,DATE
3291,1,27,CLM_CNTL_NUM,VARCHAR2
3291,1,28,BENE_EQTBL_BIC_HICN_NUM,VARCHAR2
3291,1,29,CLM_LINE_ALOWD_CHRG_AMT,NUMBER
3291,1,30,CLM_LINE_ALOWD_UNIT_QTY,NUMBER
3291,1,31,HCPCS_1_MDFR_CD,VARCHAR2
3291,1,32,HCPCS_2_MDFR_CD,VARCHAR2
3291,1,33,HCPCS_3_MDFR_CD,VARCHAR2
3291,1,34,HCPCS_4_MDFR_CD,VARCHAR2
3291,1,35,HCPCS_5_MDFR_CD,VARCHAR2
3291,1,36,CLM_DISP_CD,VARCHAR2
3291,1,37,CLM_DGNS_1_CD,VARCHAR2
3291,1,38,CLM_DGNS_2_CD,VARCHAR2
3291,1,39,CLM_DGNS_3_CD,VARCHAR2
3291,1,40,CLM_DGNS_4_CD,VARCHAR2
3291,1,41,CLM_DGNS_5_CD,VARCHAR2
3291,1,42,CLM_DGNS_6_CD,VARCHAR2
3291,1,43,CLM_DGNS_7_CD,VARCHAR2
3291,1,44,CLM_DGNS_8_CD,VARCHAR2
3291,1,45,DGNS_ICD_IND,VARCHAR2
3291,1,46,JOBID,VARCHAR2
3291,1,47,FEEDRECORDID,VARCHAR2
3291,1,48,CREATEDDATE,DATE
3291,1,49,L_SID,VARCHAR2
