LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2871,1,1,INREC_SUB_ID,VARCHAR2
2871,1,2,INREC_DEP_ID,VARCHAR2
2871,1,3,INREC_BRTH_DT,DATE
2871,1,4,INREC_GNDR_CD,VARCHAR2
2871,1,5,INREC_REL_CD,VARCHAR2
2871,1,6,INREC_PROD_TYPE,VARCHAR2
2871,1,7,INREC_CLM_TYP,VARCHAR2
2871,1,8,INREC_CLM_ID,VARCHAR2
2871,1,9,INREC_LINE_NBR,VARCHAR2
2871,1,10,INREC_ADJ_NBR,VARCHAR2
2871,1,11,INREC_ADJ_TYP,VARCHAR2
2871,1,12,INREC_BILL_TYP,VARCHAR2
2871,1,13,INREC_PRIM_DIAG,VARCHAR2
2871,1,14,INREC_SEC_DIAG,VARCHAR2
2871,1,15,INREC_PROC_IND,VARCHAR2
2871,1,16,INREC_PROC_CD,VARCHAR2
2871,1,17,INREC_PROC_MOD,VARCHAR2
2871,1,18,INREC_PLACE_SERV,VARCHAR2
2871,1,19,INREC_SERV_QTY,VARCHAR2
2871,1,20,INREC_PD_DT,DATE
2871,1,21,INREC_SERV_FROM_DT,DATE
2871,1,22,INREC_SERV_TO_DT,DATE
2871,1,23,INREC_DISCH_STAT,VARCHAR2
2871,1,24,INREC_PROV_TAX,VARCHAR2
2871,1,25,INREC_ZIP2_CD,VARCHAR2
2871,1,27,INREC_PROV_TYPE,VARCHAR2
2871,1,28,INREC_NTWK_IND,VARCHAR2
2871,1,29,INREC_CAP_IND,VARCHAR2
2871,1,30,INREC_PAID_AMT,NUMBER
2871,1,31,INREC_CPAY_AMT,NUMBER
2871,1,32,INREC_DEDUCT_AMT,NUMBER
2871,1,33,INREC_COIN_AMT,NUMBER
2871,1,34,INREC_MED_IND,VARCHAR2
2871,1,35,INREC_GRP_ID,VARCHAR2
2871,1,36,INREC_SUBGRP_ID,VARCHAR2
2871,1,37,INREC_DEPT_NBR,VARCHAR2
2871,1,38,INREC_PKG_NBR,VARCHAR2
2871,1,39,INREC_PERSONID,VARCHAR2
2871,1,40,INREC_CB_AMT,NUMBER
2871,1,41,INREC_COB_CODE,VARCHAR2
2871,1,42,INREC_EMP_BRTH_DT,DATE
2871,1,43,INREC_EMP_GNDR,VARCHAR2
2871,1,44,INREC_RATE_CD,VARCHAR2
2871,1,45,INREC_EMP_ZIP_CD,VARCHAR2
2871,1,46,INREC_BILL_AMT,NUMBER
2871,1,47,INREC_EXCLUDED_AMT,NUMBER
2871,1,48,INREC_EXCL_RSN,VARCHAR2
2871,1,49,INREC_UNDIS_AMT,NUMBER
2871,1,50,INREC_DISCOUNT_AMT,NUMBER
2871,1,51,INREC_TRTRY_DIAG,VARCHAR2
2871,1,52,INREC_PCP_IND,VARCHAR2
2871,1,53,INREC_PCP_TAX_ID,VARCHAR2
2871,1,54,INREC_PCP_ZIP2_CD,VARCHAR2
2871,1,55,INREC_PLACE_SERV_CD,VARCHAR2
2871,1,56,INREC_PROC_CD_2,VARCHAR2
2871,1,57,INREC_PROC_CD_2_IND,VARCHAR2
2871,1,58,INREC_PROVSPEC,VARCHAR2
2871,1,59,INREC_SUB_SSN,VARCHAR2
2871,1,60,INREC_CLM_FINAL_STATUS,VARCHAR2
2871,1,61,INREC_SRP_CHG_CLASS_CD,VARCHAR2
2871,1,62,INREC_SERV_TYPE,VARCHAR2
2871,1,63,INREC_SERV_TYPE_DESC,VARCHAR2
2871,1,64,INREC_GRP_CD,VARCHAR2
2871,1,65,INRE_PROV_NAME,VARCHAR2
2871,1,66,HRA_Paid_Amount,NUMBER
