LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2124,1,105,OTHR_DIAG_POA_CD24,VARCHAR2
2124,1,106,OTHR_ICD_VER_CD24,VARCHAR2
2124,1,107,ECOI_DIAG_CD1,VARCHAR2
2124,1,108,ECOI_DIAG_POA_CD1,VARCHAR2
2124,1,109,ECOI_ICD_VER_CD1,VARCHAR2
2124,1,110,ECOI_DIAG_CD2,VARCHAR2
2124,1,111,ECOI_DIAG_POA_CD2,VARCHAR2
2124,1,112,ECOI_ICD_VER_CD2,VARCHAR2
2124,1,113,ECOI_DIAG_CD3,VARCHAR2
2124,1,114,ECOI_DIAG_POA_CD3,VARCHAR2
2124,1,115,ECOI_ICD_VER_CD3,VARCHAR2
2124,1,116,ECOI_DIAG_CD4,VARCHAR2
2124,1,117,ECOI_DIAG_POA_CD4,VARCHAR2
2124,1,118,ECOI_ICD_VER_CD4,VARCHAR2
2124,1,119,ECOI_DIAG_CD5,VARCHAR2
2124,1,120,ECOI_DIAG_POA_CD5,VARCHAR2
2124,1,121,ECOI_ICD_VER_CD5,VARCHAR2
2124,1,122,ECOI_DIAG_CD6,VARCHAR2
2124,1,123,ECOI_DIAG_POA_CD6,VARCHAR2
2124,1,124,ECOI_ICD_VER_CD6,VARCHAR2
2124,1,125,ECOI_DIAG_CD7,VARCHAR2
2124,1,126,ECOI_DIAG_POA_CD7,VARCHAR2
2124,1,127,ECOI_ICD_VER_CD7,VARCHAR2
2124,1,128,ECOI_DIAG_CD8,VARCHAR2
2124,1,129,ECOI_DIAG_POA_CD8,VARCHAR2
2124,1,130,ECOI_ICD_VER_CD8,VARCHAR2
2124,1,131,ECOI_DIAG_CD9,VARCHAR2
2124,1,132,ECOI_DIAG_POA_CD9,VARCHAR2
2124,1,133,ECOI_ICD_VER_CD9,VARCHAR2
2124,1,134,ECOI_DIAG_CD10,VARCHAR2
2124,1,135,ECOI_DIAG_POA_CD10,VARCHAR2
2124,1,136,ECOI_ICD_VER_CD10,VARCHAR2
2124,1,137,ECOI_DIAG_CD11,VARCHAR2
2124,1,138,ECOI_DIAG_POA_CD11,VARCHAR2
2124,1,139,ECOI_ICD_VER_CD11,VARCHAR2
2124,1,140,ECOI_DIAG_CD12,VARCHAR2
2124,1,141,ECOI_DIAG_POA_CD12,VARCHAR2
2124,1,142,ECOI_ICD_VER_CD12,VARCHAR2
2124,1,143,PATNRV_DIAG_CD1,VARCHAR2
2124,1,144,PATNRV_ICD_VER_CD1,VARCHAR2
2124,1,145,PATNRV_DIAG_CD2,VARCHAR2
2124,1,146,PATNRV_ICD_VER_CD2,VARCHAR2
2124,1,147,PATNRV_DIAG_CD3,VARCHAR2
2124,1,148,PATNRV_ICD_VER_CD3,VARCHAR2
2124,1,149,DSCHG_DT,DATE
2124,1,150,FAC_ID,VARCHAR2
2124,1,151,FAC_NPI,VARCHAR2
2124,1,152,FAC_TAX_ID,VARCHAR2
2124,1,153,GRP_RPTG_SUBS_ID,VARCHAR2
2124,1,155,LOC_PLAN_RCPT_DT,DATE
2124,1,156,ITS_FMT_DB_PST_DT,DATE
2124,1,157,ITS_CLM_SW,VARCHAR2
2124,1,158,ITS_PROV_CLSS_CD,VARCHAR2
2124,1,159,ITS_PROV_ID,VARCHAR2
2124,1,160,ITS_SER_NR_MAIN,VARCHAR2
2124,1,161,ITS_SER_NR_SFX,VARCHAR2
2124,1,162,MAJ_COVG,VARCHAR2
2124,1,163,MAJ_LN_BUS,VARCHAR2
2124,1,164,MCARE_PD_AMT,NUMBER
2124,1,165,NDC,VARCHAR2
2124,1,166,NET_IND_CD,VARCHAR2
2124,1,167,NR_SVC_CNT,NUMBER
2124,1,168,ORIG_CLM_SW,VARCHAR2
2124,1,169,PATN_BRTH_DT,DATE
2124,1,170,PATN_FST_NM,VARCHAR2
2124,1,171,PATN_MID_INIT,VARCHAR2
2124,1,172,PATN_LAST_NM,VARCHAR2
2124,1,173,PATN_SSN,VARCHAR2
2124,1,174,PATN_STAT,VARCHAR2
2124,1,175,PAY_CD,VARCHAR2
2124,1,176,PCRT_TYP,VARCHAR2
2124,1,177,PD_AMT,NUMBER
2124,1,178,PD_BY_BSC,NUMBER
2124,1,179,PD_BY_OTHR_CARR,NUMBER
2124,1,180,PHYS_NPI,VARCHAR2
2124,1,181,PHYS_NR,VARCHAR2
2124,1,182,PROV_TAX_ID,VARCHAR2
2124,1,183,PL_TR,VARCHAR2
2124,1,184,IPPROC,VARCHAR2
