LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1213,1,1,INT_CLM_NUM,varchar2
1213,1,2,CLM_LINE_NUM,varchar2
1213,1,3,PDDATE,date
1213,1,4,TYPE_SRV_CD,varchar2
1213,1,5,SVCDT,date
1213,1,6,PROVID,varchar2
1213,1,7,SPRV_SPEC_CD,varchar2
1213,1,8,SPRV_TYPE_CD,varchar2
1213,1,9,RPRV_NUM,varchar2
1213,1,10,CURSUBID,varchar2
1213,1,11,MEM_FIRST_NAME,varchar2
1213,1,12,MEM_LAST_NAME,varchar2
1213,1,13,PATDOB,date
1213,1,14,SEXCD,varchar2
1213,1,15,MEM_REL_CD,varchar2
1213,1,16,PCP_NUM,varchar2
1213,1,17,CPT_PROC_CD,varchar2
1213,1,18,CPT_PMOD1_CD,varchar2
1213,1,19,ICD_DIAG1_CD,varchar2
1213,1,20,DW_SRV_UNITS,number
1213,1,21,CHARGE_AMT,number
1213,1,22,PAID,number
1213,1,23,NETPAY,number
1213,1,24,PLACE_SRV_CD,varchar2
1213,1,25,WITHAMT,number
1213,1,26,TOS_CAT1_CD,varchar2
1213,1,27,TOS_CAT2_CD,varchar2
1213,1,28,DRG_CD,varchar2
1213,1,29,REVENUE_CD,varchar2
1213,1,30,COPAY_AMT,number
1213,1,31,DEDUCT_AMT,number
1213,1,32,COBAMT,number
1213,1,33,PT_PENALTY_AMT,number
1213,1,34,CAP_IND,varchar2
1213,1,35,REFCIRC,varchar2
1213,1,36,ATPDATE,date
1213,1,37,NETWK_PROD_CD,varchar2
1213,1,38,BCMBRNBR,varchar2
1213,1,39,ADMITDT,date
1213,1,40,DISCHDT,date
1213,1,41,DISCH_STAT_CD,varchar2
1213,1,42,SRC_IND,varchar2
1213,1,43,RATE_STRUCT_CD,varchar2
1213,1,44,HCFA_DRG_CD,varchar2
1213,1,45,REF_AUTH_NUM,varchar2
1213,1,46,UCP_AMT,number
1213,1,47,DW_NETWK_IND,varchar2
1213,1,48,PCPTEAM,varchar2
1213,1,49,SUBPROD_IND,varchar2
1213,1,50,BPRVNUM,varchar2
1213,1,51,CLMCLASS,varchar2
1213,1,52,CLM_OPRV_NUM,varchar2
1213,1,53,CLM_OPRV_NPI,varchar2
