LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4795,1,102,STATUS,VARCHAR2
4795,1,103,ADJAMT,NUMBER
4795,1,104,SAVING,NUMBER
4795,1,105,PMCSDU,NUMBER
4795,1,106,PMCSCO,NUMBER
4795,1,107,DUEDAT,VARCHAR2
4795,1,108,UA1101,VARCHAR2
4795,1,109,DA1101,VARCHAR2
4795,1,110,AADM,VARCHAR2
4795,1,111,PATDOB,VARCHAR2
4795,1,112,ALTID1,VARCHAR2
4795,1,113,ALTID2,VARCHAR2
4795,1,114,CPTC,VARCHAR2
4795,1,115,CPTCM,VARCHAR2
4795,1,116,RCODE,VARCHAR2
4795,1,117,RCODEM,VARCHAR2
4795,1,118,HCP,VARCHAR2
4795,1,119,HCPM,VARCHAR2
4795,1,120,HCPNA,VARCHAR2
4795,1,121,HCORGR,VARCHAR2
4795,1,1,EMPNAM,VARCHAR2
4795,1,2,COKEY,VARCHAR2
4795,1,3,SUBKEY,VARCHAR2
4795,1,4,EDSCOD,VARCHAR2
4795,1,5,YEAR2,VARCHAR2
4795,1,6,TYPE,VARCHAR2
4795,1,7,WSN,VARCHAR2
4795,1,8,BATCHLINENUMBER,VARCHAR2
4795,1,9,ESSN,VARCHAR2
4795,1,10,ELAST,VARCHAR2
4795,1,11,EFIRST,VARCHAR2
4795,1,12,EZIP5,VARCHAR2
4795,1,13,CNAME,VARCHAR2
4795,1,14,RELAT,VARCHAR2
4795,1,15,APRINT,VARCHAR2
4795,1,16,AFROM,VARCHAR2
4795,1,17,ATHRU,VARCHAR2
4795,1,18,ACHECK,VARCHAR2
4795,1,19,ACHARG,NUMBER
4795,1,20,PAYCD1,VARCHAR2
4795,1,21,APAYEE,VARCHAR2
4795,1,22,ADEDUC,NUMBER
4795,1,23,APERCN,NUMBER
4795,1,24,COINS,NUMBER
4795,1,25,SEXCA2,NUMBER
4795,1,26,ANATUR,VARCHAR2
4795,1,27,ADIV,VARCHAR2
4795,1,28,ACLS,VARCHAR2
4795,1,29,AVISIT,VARCHAR2
4795,1,30,AMUCR,NUMBER
4795,1,31,ATIN,VARCHAR2
4795,1,32,ATINSB,VARCHAR2
4795,1,33,IRSNAM,VARCHAR2
4795,1,34,IRSZI5,VARCHAR2
4795,1,35,TPAYEE,VARCHAR2
4795,1,36,ACOBCD,VARCHAR2
4795,1,37,ACOB,NUMBER
4795,1,38,AMISC,NUMBER
4795,1,39,APOSDD,VARCHAR2
4795,1,40,AVOID,VARCHAR2
4795,1,41,AMMAM,NUMBER
4795,1,42,ABASAM,NUMBER
4795,1,43,ACRAM1,NUMBER
4795,1,44,ACRAM2,NUMBER
4795,1,45,MPEND,VARCHAR2
4795,1,46,MDATER,VARCHAR2
4795,1,47,MBATCH,VARCHAR2
4795,1,48,MSEQ,VARCHAR2
4795,1,49,MSEQSB,VARCHAR2
4795,1,50,MEXCA2,NUMBER
4795,1,51,MEXCC2,VARCHAR2
4795,1,52,MLOC,VARCHAR2
4795,1,53,MTYP,VARCHAR2
4795,1,54,MFAC,VARCHAR2
4795,1,55,MMLET,VARCHAR2
4795,1,56,HCPCS,VARCHAR2
4795,1,57,MMCPT,VARCHAR2
4795,1,58,MMMOD,VARCHAR2
4795,1,59,MMPER,NUMBER
4795,1,60,MMYR,VARCHAR2
4795,1,61,MMUNIT,NUMBER
4795,1,62,MMZIP,VARCHAR2
4795,1,63,MMUCR,NUMBER
4795,1,64,MMOVR,NUMBER
4795,1,65,MICD91,VARCHAR2
4795,1,66,MICDM1,VARCHAR2
4795,1,67,MICD92,VARCHAR2
4795,1,68,MICDM2,VARCHAR2
4795,1,69,MDRGCD,VARCHAR2
4795,1,70,MVISIT,NUMBER
4795,1,71,MUNIT,NUMBER
4795,1,72,MPDT,VARCHAR2
4795,1,73,ICD9R1,VARCHAR2
4795,1,74,ICD9R2,VARCHAR2
4795,1,75,CPTREW,VARCHAR2
4795,1,76,TAMTMC,NUMBER
4795,1,77,PAIDP,NUMBER
4795,1,78,PAIDC,NUMBER
4795,1,79,PATAGE,NUMBER
4795,1,80,PATSEX,VARCHAR2
4795,1,81,PATREL,VARCHAR2
4795,1,82,PRVTYP,VARCHAR2
4795,1,83,PHYSPC,VARCHAR2
4795,1,84,EZIP4,VARCHAR2
4795,1,85,IRSZI4,VARCHAR2
4795,1,86,IRSAD1,VARCHAR2
4795,1,87,IRSAD2,VARCHAR2
4795,1,88,PCITY,VARCHAR2
4795,1,89,PSTATE,VARCHAR2
4795,1,90,IRSPHN,VARCHAR2
4795,1,91,EXCCD1,VARCHAR2
4795,1,92,EXCAM1,NUMBER
4795,1,93,EXCCD2,VARCHAR2
4795,1,94,EXCAM2,NUMBER
4795,1,95,EXCCD3,VARCHAR2
4795,1,96,EXCAM3,NUMBER
4795,1,97,EXCCD4,VARCHAR2
4795,1,98,EXCAM4,NUMBER
4795,1,99,EXCCD5,VARCHAR2
4795,1,100,EXCAM5,NUMBER
4795,1,101,CLMID,VARCHAR2
