LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3595,1,1,SERVICING_PROV_ID,VARCHAR2
3595,1,2,SERVICING_PROV_NAME,VARCHAR2
3595,1,3,SERVICING_PROV_NPI,VARCHAR2
3595,1,4,SVC_DT,DATE
3595,1,5,SERVICING_PROV_TAX_ID,VARCHAR2
3595,1,6,CAP_FLAG,VARCHAR2
3595,1,7,CLM_NO,VARCHAR2
3595,1,8,LN_ITM_NO,VARCHAR2
3595,1,9,CLM_LATEST_VERSION_IND,VARCHAR2
3595,1,10,SVC_THRU_DT,DATE
3595,1,11,ICD9_DX1,VARCHAR2
3595,1,12,ICD9_DX2,VARCHAR2
3595,1,13,ICD9_DX3,VARCHAR2
3595,1,14,ICD9_DX4,VARCHAR2
3595,1,15,ICD9_DX5,VARCHAR2
3595,1,16,ICD9_DX6,VARCHAR2
3595,1,17,ICD9_DX7,VARCHAR2
3595,1,18,ICD9_DX8,VARCHAR2
3595,1,19,ICD9_DX9,VARCHAR2
3595,1,20,ICD9_DXA,VARCHAR2
3595,1,21,ICD9_DXE,VARCHAR2
3595,1,22,ICD9_DX10,VARCHAR2
3595,1,23,ICD9_DX11,VARCHAR2
3595,1,24,ICD9_DX12,VARCHAR2
3595,1,25,ICD9_DX13,VARCHAR2
3595,1,26,ICD9_DX14,VARCHAR2
3595,1,27,ICD9_DX15,VARCHAR2
3595,1,28,ICD9_DX16,VARCHAR2
3595,1,29,ICD9_DX17,VARCHAR2
3595,1,30,ICD9_DX18,VARCHAR2
3595,1,31,ICD9_DX19,VARCHAR2
3595,1,32,ICD9_DX20,VARCHAR2
3595,1,33,ICD9_DX21,VARCHAR2
3595,1,34,ICD9_DX22,VARCHAR2
3595,1,35,ICD9_DX23,VARCHAR2
3595,1,36,ICD9_DX24,VARCHAR2
3595,1,37,ICD9_DX25,VARCHAR2
3595,1,38,ICD90_DXR,VARCHAR2
3595,1,39,PAID_DT,DATE
3595,1,40,PCP_ID,VARCHAR2
3595,1,41,PCP_NPI,VARCHAR2
3595,1,42,REV_CD,VARCHAR2
3595,1,43,ADM_PROV_ID_NO,VARCHAR2
3595,1,44,ADM_PROV_NPI,VARCHAR2
3595,1,45,MEMBER_ID,VARCHAR2
3595,1,46,SVC_CAT_L1,VARCHAR2
3595,1,47,SVC_CAT_L1_DESC,VARCHAR2
3595,1,48,SVC_CAT_L2,VARCHAR2
3595,1,49,SVC_CAT_L2_DESC,VARCHAR2
3595,1,50,SVC_CAT_L3,VARCHAR2
3595,1,51,SVC_CAT_L3_DESC,VARCHAR2
3595,1,52,PLAN_ID,VARCHAR2
3595,1,53,PLAN_DESC,VARCHAR2
3595,1,54,POS,VARCHAR2
3595,1,55,CPT,VARCHAR2
3595,1,56,APR_DRG,VARCHAR2
3595,1,57,APR_DRG_DESC,VARCHAR2
3595,1,58,APR_DRG_WT,VARCHAR2
3595,1,59,DRG_VERSION,VARCHAR2
3595,1,60,APR_DRG_SOI,VARCHAR2
3595,1,61,ICD_VER,VARCHAR2
3595,1,62,BILLED_UNT,NUMBER
3595,1,63,ICD_PROC_CD1,VARCHAR2
3595,1,64,ICD_PROC_CD2,VARCHAR2
3595,1,65,ICD_PROC_CD3,VARCHAR2
