LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3749,1,1,DESY_SORT_KEY,VARCHAR2
3749,1,2,CLAIM_NO,VARCHAR2
3749,1,3,CLM_LINE_NUM,VARCHAR2
3749,1,4,CLM_THRU_DT,DATE
3749,1,5,NCH_CLM_TYPE_CD,VARCHAR2
3749,1,6,PRVDR_SPCLTY,VARCHAR2
3749,1,7,PRTCPTNG_IND_CD,VARCHAR2
3749,1,8,LINE_SRVC_CNT,NUMBER
3749,1,9,LINE_CMS_TYPE_SRVC_CD,VARCHAR2
3749,1,10,LINE_PLACE_OF_SRVC_CD,VARCHAR2
3749,1,11,LINE_LAST_EXPNS_DT,DATE
3749,1,12,HCPCS_CD,VARCHAR2
3749,1,13,HCPCS_1ST_MDFR_CD,VARCHAR2
3749,1,14,HCPCS_2ND_MDFR_CD,VARCHAR2
3749,1,15,BETOS_CD,VARCHAR2
3749,1,16,LINE_NCH_PMT_AMT,NUMBER
3749,1,17,LINE_BENE_PMT_AMT,NUMBER
3749,1,18,LINE_PRVDR_PMT_AMT,NUMBER
3749,1,19,LINE_BENE_PTB_DDCTBL_AMT,NUMBER
3749,1,20,LINE_BENE_PRMRY_PYR_CD,VARCHAR2
3749,1,21,LINE_BENE_PRMRY_PYR_PD_AMT,NUMBER
3749,1,22,LINE_COINSRNC_AMT,NUMBER
3749,1,23,LINE_PRMRY_ALOWD_CHRG_AMT,NUMBER
3749,1,24,LINE_SBMTD_CHRG_AMT,NUMBER
3749,1,25,LINE_ALOWD_CHRG_AMT,NUMBER
3749,1,26,LINE_PRCSG_IND_CD,VARCHAR2
3749,1,27,LINE_PMT_80_100_CD,VARCHAR2
3749,1,28,LINE_SERVICE_DEDUCTIBLE,VARCHAR2
3749,1,29,LINE_ICD_DGNS_CD,VARCHAR2
3749,1,30,LINE_ICD_DGNS_VRSN_CD,VARCHAR2
3749,1,31,LINE_DME_PRCHS_PRICE_AMT,NUMBER
3749,1,32,PRVDR_NUM,VARCHAR2
3749,1,33,PRVDR_NPI,VARCHAR2
3749,1,34,DMERC_LINE_PRCNG_STATE_CD,VARCHAR2
3749,1,35,PRVDR_STATE_CD,VARCHAR2
3749,1,36,HCPCS_3RD_MDFR_CD,VARCHAR2
3749,1,37,HCPCS_4TH_MDFR_CD,VARCHAR2
3749,1,38,DMERC_LINE_SCRN_SVGS_AMT,NUMBER
3749,1,39,DMERC_LINE_MTUS_CNT,NUMBER
3749,1,40,DMERC_LINE_MTUS_CD,VARCHAR2
3749,1,41,LINE_HCT_HGB_RSLT_NUM,VARCHAR2
3749,1,42,LINE_HCT_HGB_TYPE_CD,VARCHAR2
3749,1,43,LINE_NDC_CD,VARCHAR2
