LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3568,1,76,OTHR_ICD_VER_CD_14,VARCHAR2
3568,1,77,OTHR_DIAG_CD_15,VARCHAR2
3568,1,78,OTHR_DIAG_POA_CD_15,VARCHAR2
3568,1,79,OTHR_ICD_VER_CD_15,VARCHAR2
3568,1,80,OTHR_DIAG_CD_16,VARCHAR2
3568,1,81,OTHR_DIAG_POA_CD_16,VARCHAR2
3568,1,82,OTHR_ICD_VER_CD_16,VARCHAR2
3568,1,83,OTHR_DIAG_CD_17,VARCHAR2
3568,1,84,OTHR_DIAG_POA_CD_17,VARCHAR2
3568,1,85,OTHR_ICD_VER_CD_17,VARCHAR2
3568,1,86,OTHR_DIAG_CD_18,VARCHAR2
3568,1,87,OTHR_DIAG_POA_CD_18,VARCHAR2
3568,1,88,OTHR_ICD_VER_CD_18,VARCHAR2
3568,1,89,OTHR_DIAG_CD_19,VARCHAR2
3568,1,90,OTHR_DIAG_POA_CD_19,VARCHAR2
3568,1,91,OTHR_ICD_VER_CD_19,VARCHAR2
3568,1,92,OTHR_DIAG_CD_20,VARCHAR2
3568,1,93,OTHR_DIAG_POA_CD_20,VARCHAR2
3568,1,94,OTHR_ICD_VER_CD_20,VARCHAR2
3568,1,95,OTHR_DIAG_CD_21,VARCHAR2
3568,1,96,OTHR_DIAG_POA_CD_21,VARCHAR2
3568,1,97,OTHR_ICD_VER_CD_21,VARCHAR2
3568,1,98,OTHR_DIAG_CD_22,VARCHAR2
3568,1,99,OTHR_DIAG_POA_CD_22,VARCHAR2
3568,1,100,OTHR_ICD_VER_CD_22,VARCHAR2
3568,1,101,OTHR_DIAG_CD_23,VARCHAR2
3568,1,102,OTHR_DIAG_POA_CD_23,VARCHAR2
3568,1,103,OTHR_ICD_VER_CD_23,VARCHAR2
3568,1,104,OTHR_DIAG_CD_24,VARCHAR2
3568,1,105,OTHR_DIAG_POA_CD_24,VARCHAR2
3568,1,106,OTHR_ICD_VER_CD_24,VARCHAR2
3568,1,107,ECOI_DIAG_CD_1,VARCHAR2
3568,1,108,ECOI_DIAG_POA_CD_1,VARCHAR2
3568,1,109,ECOI_ICD_VER_CD_1,VARCHAR2
3568,1,110,ECOI_DIAG_CD_2,VARCHAR2
3568,1,111,ECOI_DIAG_POA_CD_2,VARCHAR2
3568,1,112,ECOI_ICD_VER_CD_2,VARCHAR2
3568,1,113,ECOI_DIAG_CD_3,VARCHAR2
3568,1,114,ECOI_DIAG_POA_CD_3,VARCHAR2
3568,1,115,ECOI_ICD_VER_CD_3,VARCHAR2
3568,1,116,ECOI_DIAG_CD_4,VARCHAR2
3568,1,117,ECOI_DIAG_POA_CD_4,VARCHAR2
3568,1,118,ECOI_ICD_VER_CD_4,VARCHAR2
3568,1,119,ECOI_DIAG_CD_5,VARCHAR2
3568,1,120,ECOI_DIAG_POA_CD_5,VARCHAR2
3568,1,121,ECOI_ICD_VER_CD_5,VARCHAR2
3568,1,122,ECOI_DIAG_CD_6,VARCHAR2
3568,1,123,ECOI_DIAG_POA_CD_6,VARCHAR2
3568,1,124,ECOI_ICD_VER_CD_6,VARCHAR2
3568,1,125,ECOI_DIAG_CD_7,VARCHAR2
3568,1,126,ECOI_DIAG_POA_CD_7,VARCHAR2
3568,1,127,ECOI_ICD_VER_CD_7,VARCHAR2
3568,1,128,ECOI_DIAG_CD_8,VARCHAR2
3568,1,129,ECOI_DIAG_POA_CD_8,VARCHAR2
3568,1,130,ECOI_ICD_VER_CD_8,VARCHAR2
3568,1,131,ECOI_DIAG_CD_9,VARCHAR2
3568,1,132,ECOI_DIAG_POA_CD_9,VARCHAR2
3568,1,133,ECOI_ICD_VER_CD_9,VARCHAR2
3568,1,134,ECOI_DIAG_CD_10,VARCHAR2
3568,1,1,SEQ_NR,VARCHAR2
3568,1,2,GRP_NR,VARCHAR2
3568,1,3,DIV,VARCHAR2
3568,1,4,TYP_BUS,VARCHAR2
3568,1,5,CNTRCT_PFX,VARCHAR2
3568,1,6,CNTRCT_NR,VARCHAR2
3568,1,8,CLM_NR,VARCHAR2
3568,1,9,CLM_PLAN_CD,VARCHAR2
3568,1,10,LN_NR,VARCHAR2
3568,1,135,ECOI_DIAG_POA_CD_10,VARCHAR2
3568,1,136,ECOI_ICD_VER_CD_10,VARCHAR2
3568,1,137,ECOI_DIAG_CD_11,VARCHAR2
3568,1,138,ECOI_DIAG_POA_CD_11,VARCHAR2
3568,1,139,ECOI_ICD_VER_CD_11,VARCHAR2
3568,1,140,ECOI_DIAG_CD_12,VARCHAR2
3568,1,141,ECOI_DIAG_POA_CD_12,VARCHAR2
3568,1,142,ECOI_ICD_VER_CD_12,VARCHAR2
3568,1,143,PATNRV_DIAG_CD_1,VARCHAR2
3568,1,144,PATNRV_ICD_VER_CD_1,VARCHAR2
3568,1,145,PATNRV_DIAG_CD_2,VARCHAR2
3568,1,146,PATNRV_ICD_VER_CD_2,VARCHAR2
3568,1,147,PATNRV_DIAG_CD_3,VARCHAR2
3568,1,148,PATNRV_ICD_VER_CD_3,VARCHAR2
3568,1,149,DSCHG_DT,DATE
3568,1,150,FAC_ID,VARCHAR2
3568,1,151,FAC_NPI,VARCHAR2
3568,1,152,FAC_TAX_ID,VARCHAR2
3568,1,153,GRP_RPTG_SUBS_ID,VARCHAR2
3568,1,155,LOC_PLAN_RCPT_DT,DATE
3568,1,156,ITS_FMT_DB_PST_DT,DATE
3568,1,157,ITS_CLM_SW,VARCHAR2
3568,1,158,ITS_PROV_CLSS_CD,VARCHAR2
3568,1,159,ITS_PROV_ID,VARCHAR2
3568,1,160,ITS_SER_NR_MAIN,VARCHAR2
3568,1,161,ITS_SER_NR_SFX,VARCHAR2
3568,1,162,MAJ_COVG,VARCHAR2
3568,1,163,MAJ_LN_BUS,VARCHAR2
3568,1,164,MCARE_PD_AMT,NUMBER
3568,1,165,NDC,VARCHAR2
3568,1,166,NET_IND_CD,VARCHAR2
3568,1,167,NR_SVC_CNT,NUMBER
3568,1,168,ORIG_CLM_SW,VARCHAR2
3568,1,169,PATN_BRTH_DT,DATE
3568,1,170,PATN_FST_NM,VARCHAR2
3568,1,171,PATN_MID_INIT,VARCHAR2
3568,1,172,PATN_LAST_NM,VARCHAR2
3568,1,173,PATN_SSN,VARCHAR2
3568,1,174,PATN_STAT,VARCHAR2
3568,1,175,PAY_CD,VARCHAR2
3568,1,176,PCRT_TYP,VARCHAR2
3568,1,177,PD_AMT,NUMBER
3568,1,178,PD_BY_BSC,VARCHAR2
3568,1,179,PD_BY_OTHR_CARR,VARCHAR2
3568,1,180,PHYS_NPI,VARCHAR2
3568,1,181,PHYS_NR,VARCHAR2
3568,1,182,PROV_TAX_ID,VARCHAR2
3568,1,183,PL_TR,VARCHAR2
3568,1,184,IPPROC,VARCHAR2
3568,1,185,IPPROC_ICD_VER_CD,VARCHAR2
3568,1,186,IPATN_PRIN_PROC_DT,DATE
3568,1,187,IOPROC_1,VARCHAR2
3568,1,188,IOPROC_ICD_VER_CD_1,VARCHAR2
3568,1,189,IOPROC_2,VARCHAR2
3568,1,190,IOPROC_ICD_VER_CD_2,VARCHAR2
3568,1,191,IOPROC_3,VARCHAR2
3568,1,192,IOPROC_ICD_VER_CD_3,VARCHAR2
