LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
252,1,1,GRP,VARCHAR2
252,1,2,SUBDIV,VARCHAR2
252,1,3,BRANCH,VARCHAR2
252,1,4,RAWTOS,VARCHAR2
252,1,5,RAWPOS,VARCHAR2
252,1,6,EESSNO,VARCHAR2
252,1,7,EEZIP,VARCHAR2
252,1,8,EEDOB,DATE
252,1,9,EEGEN,VARCHAR2
252,1,10,EESTAT,VARCHAR2
252,1,11,MEMSSNO,VARCHAR2
252,1,12,MEMZIP,VARCHAR2
252,1,13,MEMDOB,DATE
252,1,14,MEMGEN,VARCHAR2
252,1,15,RELAT,VARCHAR2
252,1,16,PRVNAME,VARCHAR2
252,1,17,TAXID,VARCHAR2
252,1,18,SUFFIX,VARCHAR2
252,1,19,PRVSSNO,VARCHAR2
252,1,20,PRVID,VARCHAR2
252,1,21,PRVZIP,VARCHAR2
252,1,22,PROVIPA,VARCHAR2
252,1,23,PROVHMO,VARCHAR2
252,1,24,SPCLTY,VARCHAR2
252,1,25,SPCLTWO,VARCHAR2
252,1,26,PROVTYP,VARCHAR2
252,1,27,DXCDTYP,VARCHAR2
252,1,28,DXONE,VARCHAR2
252,1,29,DXTWO,VARCHAR2
252,1,30,DXTHREE,VARCHAR2
252,1,31,PRCTYP,VARCHAR2
252,1,32,PRCONE,VARCHAR2
252,1,33,PRCTWO,VARCHAR2
252,1,34,PRCTHREE,VARCHAR2
252,1,35,ADMDT,DATE
252,1,36,DSDT,DATE
252,1,37,PLACSRV,VARCHAR2
252,1,38,TYPSRV,VARCHAR2
252,1,39,NUMSRV,NUMBER
252,1,40,ADVTYPE,VARCHAR2
252,1,41,DSSTAT,VARCHAR2
252,1,42,CPTMOD,VARCHAR2
252,1,43,BCHG,NUMBER
252,1,44,CONSBENE,NUMBER
252,1,45,DEDUCT,NUMBER
252,1,46,COAMT,NUMBER
252,1,47,COPAY,NUMBER
252,1,48,COBAMT,NUMBER
252,1,49,COBIND,VARCHAR2
252,1,50,PAID,NUMBER
252,1,51,EECOVG,VARCHAR2
252,1,52,MDCR,VARCHAR2
252,1,53,DELIV,VARCHAR2
252,1,54,PARPRO,VARCHAR2
252,1,55,WITHHOLD,NUMBER
252,1,56,CLMNO,VARCHAR2
252,1,57,PDDT,DATE
252,1,58,CLAMTYP,VARCHAR2
252,1,59,CHGSTAT,VARCHAR2
252,1,60,PCPIND,VARCHAR2
252,1,61,PCPNAME,VARCHAR2
252,1,62,PCPTAXID,VARCHAR2
252,1,63,PCPSUFX,VARCHAR2
252,1,64,PCPSSN,VARCHAR2
252,1,65,PCPID,VARCHAR2
252,1,66,PCPZIP,VARCHAR2
252,1,67,PCPIPA,VARCHAR2
252,1,68,PCPHMO,VARCHAR2
252,1,69,PCPSPLTY,VARCHAR2
252,1,70,RECIND,VARCHAR2
252,1,71,REFID,VARCHAR2
252,1,72,REFIND,VARCHAR2
252,1,73,CARRID,VARCHAR2
252,1,74,EXCLRSN,VARCHAR2
252,1,75,NETWORK,VARCHAR2
252,1,76,EXCLEXP,VARCHAR2
252,1,78,EEDOBCC,VARCHAR2
252,1,79,MEMDOBCC,VARCHAR2
252,1,80,ADMDTCC,VARCHAR2
252,1,81,DSDTCC,VARCHAR2
252,1,82,PDDTCC,VARCHAR2
252,1,83,NDC,VARCHAR2
252,1,84,SPP_INDICATOR,VARCHAR2
252,1,85,SPP_AMOUNT,NUMBER
252,1,86,FILL2,VARCHAR2
252,1,87,PRVID_NPI,VARCHAR2
252,1,88,PCPID_NPI,VARCHAR2
252,1,89,REFID_NPI,VARCHAR2
252,1,90,ICD_VERSION,VARCHAR2
