LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
219,1,1,GROUPNM,VARCHAR2
219,1,2,PARTIC,VARCHAR2
219,1,3,SSN,VARCHAR2
219,1,4,PLANID,VARCHAR2
219,1,5,EMPFST,VARCHAR2
219,1,6,EMPLST,VARCHAR2
219,1,7,DEPREL,VARCHAR2
219,1,8,DEPNO,VARCHAR2
219,1,9,PATDOB,Date
219,1,10,PATSEX,VARCHAR2
219,1,11,PATFST,VARCHAR2
219,1,12,PATLST,VARCHAR2
219,1,13,PATSSN,VARCHAR2
219,1,14,COVERG,VARCHAR2
219,1,15,RECVDT,Date
219,1,16,CLMNUM,VARCHAR2
219,1,17,STATUS,VARCHAR2
219,1,18,PROVID,VARCHAR2
219,1,19,PROVSF,VARCHAR2
219,1,20,PROVNM,VARCHAR2
219,1,21,PRVAD1,VARCHAR2
219,1,22,PRVAD2,VARCHAR2
219,1,23,PRVCTY,VARCHAR2
219,1,24,PRVSTA,VARCHAR2
219,1,25,PRVZIP,VARCHAR2
219,1,26,PRVTYP,VARCHAR2
219,1,27,PRVSPC,VARCHAR2
219,1,28,PRVREF,VARCHAR2
219,1,29,DTSVFM,Date
219,1,30,DTSVTO,Date
219,1,31,PLSERV,VARCHAR2
219,1,32,DIVIS,VARCHAR2
219,1,33,DIAG1,VARCHAR2
219,1,34,DIAG2,VARCHAR2
219,1,35,DIAG3,VARCHAR2
219,1,36,DIAG4,VARCHAR2
219,1,37,DIAG5,VARCHAR2
219,1,38,PROC,VARCHAR2
219,1,39,MOD,VARCHAR2
219,1,40,PROCDS,VARCHAR2
219,1,41,SERVCD,VARCHAR2
219,1,42,ALTPRC,VARCHAR2
219,1,43,TOOTH,VARCHAR2
219,1,44,TTHSUR,VARCHAR2
219,1,45,UNITS,Number
219,1,46,DRG,VARCHAR2
219,1,47,MCSP,Number
219,1,48,UBSTAT,VARCHAR2
219,1,49,TIME1,Number
219,1,50,CHARGE,Number
219,1,51,ACCFLG,VARCHAR2
219,1,52,ACCTYP,VARCHAR2
219,1,53,ACCDTE,Date
219,1,54,COPAY,Number
219,1,55,COBPDO,Number
219,1,56,COBRIN,Number
219,1,57,COMOUT,Number
219,1,58,DEDAMT,Number
219,1,59,DEDCOD,VARCHAR2
219,1,60,COIELG,Number
219,1,61,COIPCT,VARCHAR2
219,1,62,COIPAT,Number
219,1,63,COICOD,VARCHAR2
219,1,64,OOPDOL,Number
219,1,65,OOPCOD,VARCHAR2
219,1,66,LFMXD1,Number
219,1,67,LFMXC1,VARCHAR2
219,1,68,LFMXD2,Number
219,1,69,LFMXC2,VARCHAR2
219,1,70,LFMXD3,Number
219,1,71,LFMXC3,VARCHAR2
219,1,72,LFMXD4,Number
219,1,73,LFMXC4,VARCHAR2
219,1,74,LFMXD5,Number
219,1,75,LFMXC5,VARCHAR2
219,1,76,INEL1,Number
219,1,77,INELC1,VARCHAR2
219,1,78,INEL2,Number
219,1,79,INELC2,VARCHAR2
219,1,80,SLSPEC,VARCHAR2
219,1,81,SLAGGR,VARCHAR2
219,1,82,PPODSC,Number
219,1,83,PPOCOD,VARCHAR2
219,1,84,UACDSC,Number
219,1,85,PRECRT,Number
219,1,86,TOTPAY,Number
219,1,87,PAYDTE,Date
219,1,88,PRVAMT,Number
219,1,89,PRBANK,VARCHAR2
219,1,90,PROVCK,VARCHAR2
219,1,91,PROVEB,VARCHAR2
219,1,92,CLMAMT,Number
219,1,93,CLBANK,VARCHAR2
219,1,94,CLMCHK,VARCHAR2
219,1,95,CLMEOB,VARCHAR2
219,1,96,CLMRMK1,VARCHAR2
219,1,97,CLMRMK2,VARCHAR2
219,1,98,CLMRMK3,VARCHAR2
219,1,99,CLMRMK4,VARCHAR2
219,1,100,PRVRMK1,VARCHAR2
219,1,101,PRVRMK2,VARCHAR2
219,1,102,PRVRMK3,VARCHAR2
219,1,103,PRVRMK4,VARCHAR2
219,1,104,VOIDDT,Date
219,1,105,SERVSU,VARCHAR2
219,1,106,CBCODE1,VARCHAR2
219,1,107,CBCODE2,VARCHAR2
219,1,108,CBCODE3,VARCHAR2
219,1,109,CBCODE4,VARCHAR2
219,1,110,CBPERZ1,VARCHAR2
219,1,111,CBPERZ2,VARCHAR2
219,1,112,CBPERZ3,VARCHAR2
219,1,113,CBPERZ4,VARCHAR2
219,1,114,CBALLW1,Number
219,1,115,CBALLW2,Number
219,1,116,CBALLW3,Number
219,1,117,CBALLW4,Number
219,1,118,CBOOPA1,Number
219,1,119,CBOOPA2,Number
219,1,120,CBOOPA3,Number
219,1,121,CBOOPA4,Number
219,1,122,CBPAYS1,Number
219,1,123,CBPAYS2,Number
219,1,124,CBPAYS3,Number
219,1,125,CBPAYS4,Number
219,1,126,CBHIST1,VARCHAR2
219,1,127,CBHIST2,VARCHAR2
219,1,128,CBHIST3,VARCHAR2
219,1,129,CBHIST4,VARCHAR2
219,1,130,CBBASI1,VARCHAR2
219,1,131,CBBASI2,VARCHAR2
219,1,132,CBBASI3,VARCHAR2
219,1,133,CBBASI4,VARCHAR2
219,1,134,ANNAMT1,Number
219,1,135,ANNAMT2,Number
219,1,136,ANNAMT3,Number
219,1,137,ANNCOD1,VARCHAR2
219,1,138,ANNCOD2,VARCHAR2
219,1,139,ANNCOD3,VARCHAR2
219,1,140,OOPD2D,VARCHAR2
219,1,141,OOPCD2,VARCHAR2
