LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3759,1,1,DESY_SORT_KEY,VARCHAR2
3759,1,2,CLAIM_NO,VARCHAR2
3759,1,3,CLM_LINE_NUM,VARCHAR2
3759,1,4,CLM_THRU_DT,DATE
3759,1,5,NCH_CLM_TYPE_CD,VARCHAR2
3759,1,6,REV_CNTR,VARCHAR2
3759,1,7,REV_CNTR_DT,DATE
3759,1,8,REV_CNTR_APC_HIPPS_CD,VARCHAR2
3759,1,9,HCPCS_CD,VARCHAR2
3759,1,10,HCPCS_1ST_MDFR_CD,VARCHAR2
3759,1,11,HCPCS_2ND_MDFR_CD,VARCHAR2
3759,1,12,REV_CNTR_PMT_MTHD_IND_CD,VARCHAR2
3759,1,13,REV_CNTR_UNIT_CNT,VARCHAR2
3759,1,14,REV_CNTR_RATE_AMT,NUMBER
3759,1,15,REV_CNTR_PMT_AMT_AMT,NUMBER
3759,1,16,REV_CNTR_TOT_CHRG_AMT,NUMBER
3759,1,17,REV_CNTR_NCVRD_CHRG_AMT,NUMBER
3759,1,18,REV_CNTR_DDCTBL_COINSRNC_CD,VARCHAR2
3759,1,19,REV_CNTR_STUS_IND_CD,VARCHAR2
