LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3732,1,47,GNDR_CD,VARCHAR2
3732,1,1,DESY_SORT_KEY,NUMBER
3732,1,2,CLAIM_NO,NUMBER
3732,1,3,CLM_THRU_DT,DATE
3732,1,4,NCH_NEAR_LINE_REC_IDENT_CD,VARCHAR2
3732,1,5,NCH_CLM_TYPE_CD,VARCHAR2
3732,1,6,CLM_DISP_CD,VARCHAR2
3732,1,7,CLM_SRVC_CLSFCTN_TYPE_CD,VARCHAR2
3732,1,8,CLM_FREQ_CD,VARCHAR2
3732,1,9,CLM_PMT_AMT,NUMBER
3732,1,10,CARR_CLM_PRMRY_PYR_PD_AMT,NUMBER
3732,1,11,CARR_CLM_PRVDR_ASGNMT_IND_SW,VARCHAR2
3732,1,12,PROV_PMT,NUMBER
3732,1,13,BENE_PMT,NUMBER
3732,1,14,SBMTCHRG,NUMBER
3732,1,15,ALOWCHRG,NUMBER
3732,1,16,DEDAPPLY,NUMBER
3732,1,17,HCPCS_YR,VARCHAR2
3732,1,18,PRNCPAL_DGNS_CD,VARCHAR2
3732,1,19,PRNCPAL_DGNS_VRSN_CD,VARCHAR2
3732,1,20,ICD_DGNS_CD1,VARCHAR2
3732,1,21,ICD_DGNS_VRSN_CD1,VARCHAR2
3732,1,22,ICD_DGNS_CD2,VARCHAR2
3732,1,23,ICD_DGNS_VRSN_CD2,VARCHAR2
3732,1,24,ICD_DGNS_CD3,VARCHAR2
3732,1,25,ICD_DGNS_VRSN_CD3,VARCHAR2
3732,1,26,ICD_DGNS_CD4,VARCHAR2
3732,1,27,ICD_DGNS_VRSN_CD4,VARCHAR2
3732,1,28,ICD_DGNS_CD5,VARCHAR2
3732,1,29,ICD_DGNS_VRSN_CD5,VARCHAR2
3732,1,30,ICD_DGNS_CD6,VARCHAR2
3732,1,31,ICD_DGNS_VRSN_CD6,VARCHAR2
3732,1,32,ICD_DGNS_CD7,VARCHAR2
3732,1,33,ICD_DGNS_VRSN_CD7,VARCHAR2
3732,1,34,ICD_DGNS_CD8,VARCHAR2
3732,1,35,ICD_DGNS_VRSN_CD8,VARCHAR2
3732,1,36,ICD_DGNS_CD9,VARCHAR2
3732,1,37,ICD_DGNS_VRSN_CD9,VARCHAR2
3732,1,38,ICD_DGNS_CD10,VARCHAR2
3732,1,39,ICD_DGNS_VRSN_CD10,VARCHAR2
3732,1,40,ICD_DGNS_CD11,VARCHAR2
3732,1,41,ICD_DGNS_VRSN_CD11,VARCHAR2
3732,1,42,ICD_DGNS_CD12,VARCHAR2
3732,1,43,ICD_DGNS_VRSN_CD12,VARCHAR2
3732,1,44,RFR_PHYSN_UPIN,VARCHAR2
3732,1,45,RFR_PHYSN_NPI,VARCHAR2
3732,1,46,DOB_DT,NUMBER
3732,1,48,BENE_RACE_CD,VARCHAR2
3732,1,49,BENE_CNTY_CD,VARCHAR2
3732,1,50,BENE_STATE_CD,VARCHAR2
3732,1,51,CWF_BENE_MDCR_STUS_CD,VARCHAR2
