LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3296,1,1,SOURCE,VARCHAR2
3296,1,2,SN,VARCHAR2
3296,1,3,CLMNUM,VARCHAR2
3296,1,4,CLAIMLINENUMBER,VARCHAR2
3296,1,5,CLMTYPE,VARCHAR2
3296,1,6,CLMTYPEDESC,VARCHAR2
3296,1,7,CLMCATEGORY,VARCHAR2
3296,1,8,MEMID,VARCHAR2
3296,1,9,ENRID,VARCHAR2
3296,1,10,RELFLAG,VARCHAR2
3296,1,11,MEMFIRSTNAME,VARCHAR2
3296,1,12,MEMLASTNAME,VARCHAR2
3296,1,13,GENDER,VARCHAR2
3296,1,14,DOB,DATE
3296,1,15,ADDR1,VARCHAR2
3296,1,16,ADDR2,VARCHAR2
3296,1,17,CITY,VARCHAR2
3296,1,18,STATE,VARCHAR2
3296,1,19,ZIP,VARCHAR2
3296,1,20,HOMEPHONE,VARCHAR2
3296,1,21,WORKPHONE,VARCHAR2
3296,1,22,LVLID1,VARCHAR2
3296,1,23,LVLDESC1,VARCHAR2
3296,1,24,LVLID2,VARCHAR2
3296,1,25,LVLDESC2,VARCHAR2
3296,1,26,LVLID3,VARCHAR2
3296,1,27,LVLDESC3,VARCHAR2
3296,1,28,LVLID4,VARCHAR2
3296,1,29,LVLDESC4,VARCHAR2
3296,1,30,LVLID5,VARCHAR2
3296,1,31,LVLDESC5,VARCHAR2
3296,1,32,LVLID6,VARCHAR2
3296,1,33,LVLDESC6,VARCHAR2
3296,1,34,LVLID7,VARCHAR2
3296,1,35,LVLDESC7,VARCHAR2
3296,1,36,LVLID8,VARCHAR2
3296,1,37,LVLDESC8,VARCHAR2
3296,1,38,LVLID9,VARCHAR2
3296,1,39,LVLDESC9,VARCHAR2
3296,1,40,LVLID10,VARCHAR2
3296,1,41,LVLDESC10,VARCHAR2
3296,1,42,FROMDATE,DATE
3296,1,43,TODATE,DATE
3296,1,44,SERVICEDATE,DATE
3296,1,45,RCVDATE,DATE
3296,1,46,PAIDDATE,DATE
3296,1,47,BILLTYPE,VARCHAR2
3296,1,48,POSCODE,VARCHAR2
3296,1,49,POSDESC,VARCHAR2
3296,1,50,SPECCODE,VARCHAR2
3296,1,51,SPECDESC,VARCHAR2
3296,1,52,DIAGCODE,VARCHAR2
3296,1,53,DIAGDESC,VARCHAR2
3296,1,54,FIRSTDIAGCODE,VARCHAR2
3296,1,55,FIRSTDIAGDESC,VARCHAR2
3296,1,56,SECONDDIAGCODE,VARCHAR2
3296,1,57,SECONDDIAGDESC,VARCHAR2
3296,1,58,THIRDDIAGCODE,VARCHAR2
3296,1,59,THIRDDIAGDESC,VARCHAR2
3296,1,60,FOURTHDIAGCODE,VARCHAR2
3296,1,61,FOURTHDIAGDESC,VARCHAR2
3296,1,62,FIFTHDIAGCODE,VARCHAR2
3296,1,63,FIFTHDIAGDESC,VARCHAR2
3296,1,64,SIXTHDIAGCODE,VARCHAR2
3296,1,65,SIXTHDIAGDESC,VARCHAR2
3296,1,66,SEVENTHDIAGCODE,VARCHAR2
3296,1,67,SEVENTHDIAGDESC,VARCHAR2
3296,1,68,EIGHTHDIAGCODE,VARCHAR2
3296,1,69,EIGHTHDIAGDESC,VARCHAR2
3296,1,70,NINTHDIAGCODE,VARCHAR2
3296,1,71,NINTHDIAGDESC,VARCHAR2
3296,1,72,TENTHDIAGCODE,VARCHAR2
3296,1,73,TENTHDIAGDESC,VARCHAR2
3296,1,74,PROCTYPE,VARCHAR2
3296,1,75,PROCCODE,VARCHAR2
3296,1,76,PROCDESC,VARCHAR2
3296,1,77,REVCODE,VARCHAR2
3296,1,78,DRGCODE,VARCHAR2
3296,1,79,MODIFIERCODE,VARCHAR2
3296,1,80,MODIFIERDESC,VARCHAR2
3296,1,81,CPT41,VARCHAR2
3296,1,82,CPT42,VARCHAR2
3296,1,83,CPT43,VARCHAR2
3296,1,84,HCPCS,VARCHAR2
3296,1,85,CPTII,VARCHAR2
3296,1,86,MODIFIERCODE2,VARCHAR2
3296,1,87,REVCODE1,VARCHAR2
3296,1,88,REVCODE2,VARCHAR2
3296,1,89,REVCODE4,VARCHAR2
3296,1,90,REVCODE3,VARCHAR2
3296,1,91,REVCODE5,VARCHAR2
3296,1,92,ICD9PROCCODE1,VARCHAR2
3296,1,93,ICD9PROCCODE2,VARCHAR2
3296,1,94,ICD9PROCCODE3,VARCHAR2
3296,1,95,ICD9PROCCODE4,VARCHAR2
3296,1,96,ICD9PROCCODE5,VARCHAR2
3296,1,97,ICD9PROCCODE6,VARCHAR2
3296,1,98,DRGTYPE,VARCHAR2
3296,1,99,DRGIDENTIFIER,VARCHAR2
3296,1,100,IPDAYS,VARCHAR2
3296,1,101,DISCHSTATUS,VARCHAR2
3296,1,102,TYPEOFBILL,VARCHAR2
3296,1,103,CLAIMSTATUS,VARCHAR2
3296,1,104,ADJCODE,VARCHAR2
3296,1,105,PROVID,VARCHAR2
3296,1,106,PROVNAME,VARCHAR2
3296,1,107,PROVIDERFIRSTNAME,VARCHAR2
3296,1,108,PROVIDERLASTNAME,VARCHAR2
3296,1,109,PROVNPI,VARCHAR2
3296,1,110,PROVZIPCODE,VARCHAR2
3296,1,111,SERVTYPECODE,VARCHAR2
3296,1,112,SERVTYPEDESC,VARCHAR2
3296,1,113,PROVTYPECODE,VARCHAR2
3296,1,114,PROVTYPEDESC,VARCHAR2
3296,1,115,SERVICECODE,VARCHAR2
3296,1,116,SPECROLLUPCODE,VARCHAR2
3296,1,117,SPECROLLUPDESC,VARCHAR2
3296,1,118,NWKID,VARCHAR2
3296,1,119,NWKNAME,VARCHAR2
3296,1,120,INNWK,VARCHAR2
3296,1,121,NETWORKTYPE,VARCHAR2
3296,1,122,SERVICEUNITS,VARCHAR2
3296,1,123,PAIDAMT,NUMBER
3296,1,124,BILLEDAMT,NUMBER
3296,1,125,ALLOWEDAMT,NUMBER
3296,1,126,PPOSAVINGAMT,NUMBER
3296,1,127,ENRPAIDAMT,NUMBER
3296,1,128,COINSAMT,NUMBER
3296,1,129,COPAYAMT,NUMBER
3296,1,130,DEDUCTAMT,NUMBER
3296,1,131,NOTALLOWEDAMT,NUMBER
3296,1,132,COBAMT,NUMBER
3296,1,133,PLANEXCLAMT,NUMBER
3296,1,134,LABTESTDATA,VARCHAR2
3296,1,135,SICCODE,VARCHAR2
3296,1,136,SICDESC,VARCHAR2
3296,1,137,SSN,VARCHAR2
3296,1,138,RCVMTH,DATE
3296,1,139,SRCFILENAME,VARCHAR2
3296,1,140,SOURCEFORM,VARCHAR2
3296,1,141,SOURCETYPE,VARCHAR2
3296,1,142,UDFM1,VARCHAR2
3296,1,143,UDFM2,VARCHAR2
3296,1,144,UDF01,VARCHAR2
3296,1,145,UDF02,VARCHAR2
3296,1,146,UDF03,VARCHAR2
3296,1,147,UDF04,VARCHAR2
3296,1,148,UDF05,VARCHAR2
3296,1,149,UDF6,VARCHAR2
3296,1,150,UDF7,VARCHAR2
3296,1,151,UDF8,VARCHAR2
3296,1,152,UDF9,VARCHAR2
3296,1,153,UDFC1,VARCHAR2
3296,1,154,UDFC2,VARCHAR2
3296,1,155,UDFC3,VARCHAR2
3296,1,156,UDFC4,VARCHAR2
3296,1,157,UDFC5,VARCHAR2
3296,1,158,UDFC6,VARCHAR2
3296,1,159,UDFC7,VARCHAR2
3296,1,160,UDFC8,VARCHAR2
3296,1,161,UDFC9,VARCHAR2
3296,1,162,UDFC10,VARCHAR2
3296,1,163,UDFC11,VARCHAR2
3296,1,164,UDFC12,VARCHAR2
3296,1,165,UDFC13,VARCHAR2
3296,1,166,UDFC14,VARCHAR2
3296,1,167,UDFC15,VARCHAR2
3296,1,168,UDFC16,VARCHAR2
3296,1,169,UDFC17,VARCHAR2
3296,1,170,UDFC18,VARCHAR2
3296,1,171,UDFC19,VARCHAR2
3296,1,172,UDFC20,VARCHAR2
3296,1,173,UDFD1,VARCHAR2
3296,1,174,UDFD2,VARCHAR2
3296,1,175,UDFD3,VARCHAR2
3296,1,176,UDFD4,VARCHAR2
3296,1,177,UDFD5,VARCHAR2
3296,1,178,UDFN1,VARCHAR2
3296,1,179,UDFN2,VARCHAR2
3296,1,180,UDFN3,VARCHAR2
3296,1,181,UDFN4,VARCHAR2
3296,1,182,UDFN5,VARCHAR2
3296,1,183,UDFN6,VARCHAR2
3296,1,184,UDFN7,VARCHAR2
3296,1,185,UDFN8,VARCHAR2
3296,1,186,UDFN9,VARCHAR2
3296,1,187,UDFN10,VARCHAR2
3296,1,188,UDFN11,VARCHAR2
3296,1,189,UDFN12,VARCHAR2
3296,1,190,UDFN13,VARCHAR2
3296,1,191,UDFN14,VARCHAR2
3296,1,192,UDFN15,VARCHAR2
3296,1,193,UDFN16,VARCHAR2
3296,1,194,UDFN17,VARCHAR2
3296,1,195,UDFN18,VARCHAR2
3296,1,196,UDFN19,VARCHAR2
3296,1,197,UDFN20,VARCHAR2
3296,1,198,VHLVLID,VARCHAR2
3296,1,199,PAIDDAYS,VARCHAR2
3296,1,200,EMPNBR,VARCHAR2
3296,1,201,MEDELIGCATID,VARCHAR2
3296,1,202,PRODUCTID,VARCHAR2
3296,1,203,ICDTYPE,VARCHAR2
