LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3382,1,1,CLMNUM,VARCHAR2
3382,1,2,CLAIMLINENUMBER,VARCHAR2
3382,1,3,CLMTYPE,VARCHAR2
3382,1,4,CLMTYPEDESC,VARCHAR2
3382,1,5,MEMID,VARCHAR2
3382,1,6,ENRID,VARCHAR2
3382,1,7,RELFLAG,VARCHAR2
3382,1,8,MEMFIRSTNAME,VARCHAR2
3382,1,9,MEMLASTNAME,VARCHAR2
3382,1,10,GENDER,VARCHAR2
3382,1,11,DOB,DATE
3382,1,12,ADDR1,VARCHAR2
3382,1,13,ADDR2,VARCHAR2
3382,1,14,CITY,VARCHAR2
3382,1,15,STATE,VARCHAR2
3382,1,16,ZIP,VARCHAR2
3382,1,17,HOMEPHONE,VARCHAR2
3382,1,18,WORKPHONE,VARCHAR2
3382,1,19,FROMDATE,DATE
3382,1,20,TODATE,DATE
3382,1,21,RCVDATE,DATE
3382,1,22,PAIDDATE,DATE
3382,1,23,BILLTYPE,VARCHAR2
3382,1,24,POSCODE,VARCHAR2
3382,1,25,SPECCODE,VARCHAR2
3382,1,26,SPECDESC,VARCHAR2
3382,1,27,FIRSTDIAGCODE,VARCHAR2
3382,1,28,SECONDDIAGCODE,VARCHAR2
3382,1,29,THIRDDIAGCODE,VARCHAR2
3382,1,30,FOURTHDIAGCODE,VARCHAR2
3382,1,31,FIFTHDIAGCODE,VARCHAR2
3382,1,32,SIXTHDIAGCODE,VARCHAR2
3382,1,33,SEVENTHDIAGCODE,VARCHAR2
3382,1,34,EIGHTHDIAGCODE,VARCHAR2
3382,1,35,NINTHDIAGCODE,VARCHAR2
3382,1,36,TENTHDIAGCODE,VARCHAR2
3382,1,37,MODIFIERCODE,VARCHAR2
3382,1,38,CPT4_1,VARCHAR2
3382,1,39,CPT4_2,VARCHAR2
3382,1,40,CPT4_3,VARCHAR2
3382,1,41,HCPCS,VARCHAR2
3382,1,42,CPTII,VARCHAR2
3382,1,43,MODIFIERCODE2,VARCHAR2
3382,1,44,REVCODE1,VARCHAR2
3382,1,45,REVCODE2,VARCHAR2
3382,1,46,REVCODE3,VARCHAR2
3382,1,47,REVCODE5,VARCHAR2
3382,1,48,ICDPROCCODE1,VARCHAR2
3382,1,49,ICDPROCCODE2,VARCHAR2
3382,1,50,ICDPROCCODE3,VARCHAR2
3382,1,51,ICDPROCCODE4,VARCHAR2
3382,1,52,ICDPROCCODE5,VARCHAR2
3382,1,53,ICDPROCCODE6,VARCHAR2
3382,1,54,DRGTYPE,VARCHAR2
3382,1,55,DRGCODE,VARCHAR2
3382,1,56,DISCHSTATUS,VARCHAR2
3382,1,57,TYPEOFBILL,VARCHAR2
3382,1,58,ADJCODE,VARCHAR2
3382,1,59,PROVID,VARCHAR2
3382,1,60,PROVNAME,VARCHAR2
3382,1,61,PROVIDERFIRSTNAME,VARCHAR2
3382,1,62,PROVIDERLASTNAME,VARCHAR2
3382,1,63,PROVNPI,VARCHAR2
3382,1,64,PROVZIPCODE,VARCHAR2
3382,1,65,PROVTYPECODE,VARCHAR2
3382,1,66,PROVTYPEDESC,VARCHAR2
3382,1,67,NWKID,VARCHAR2
3382,1,68,NWKNAME,VARCHAR2
3382,1,69,INNWK,VARCHAR2
3382,1,70,SERVICEUNITS,VARCHAR2
3382,1,71,PAIDAMT,NUMBER
3382,1,72,BILLEDAMT,NUMBER
3382,1,73,ALLOWEDAMT,NUMBER
3382,1,74,PPOSAVINGAMT,NUMBER
3382,1,75,ENRPAIDAMT,NUMBER
3382,1,76,COINSAMT,NUMBER
3382,1,77,COPAYAMT,NUMBER
3382,1,78,DEDUCTAMT,NUMBER
3382,1,79,NOTALLOWEDAMT,NUMBER
3382,1,80,COBAMT,NUMBER
3382,1,81,PLANEXCLAMT,NUMBER
3382,1,82,ALTMEMID,VARCHAR2
3382,1,83,ICDVERSION,VARCHAR2
