LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2556,1,1,acct_num,VARCHAR2
2556,1,2,acct_nm,VARCHAR2
2556,1,3,admits,NUMBER
2556,1,4,prov_id,VARCHAR2
2556,1,5,alos_dys,NUMBER
2556,1,6,alwd_amt,NUMBER
2556,1,7,appr_los_dys,NUMBER
2556,1,8,ben_cd,VARCHAR2
2556,1,9,ben_txt,VARCHAR2
2556,1,10,brnch_num,VARCHAR2
2556,1,11,brnch_nm,VARCHAR2
2556,1,12,cap_ind,VARCHAR2
2556,1,13,cc_cd,VARCHAR2
2556,1,14,cc_txt,VARCHAR2
2556,1,15,clm_ln_num,VARCHAR2
2556,1,16,clm_num,VARCHAR2
2556,1,17,clm_stat_cd,VARCHAR2
2556,1,18,clm_stat_txt,VARCHAR2
2556,1,19,clm_typ_cd,VARCHAR2
2556,1,20,clm_typ_txt,VARCHAR2
2556,1,21,cob_amt,NUMBER
2556,1,22,cob_ind,VARCHAR2
2556,1,23,coins_amt,NUMBER
2556,1,24,copay_amt,NUMBER
2556,1,25,covd_amt,NUMBER
2556,1,26,deduct_amt,NUMBER
2556,1,27,diag_cd,VARCHAR2
2556,1,28,diag_txt,VARCHAR2
2556,1,29,diag2_cd,VARCHAR2
2556,1,30,diag2_txt,VARCHAR2
2556,1,31,diag3_cd,VARCHAR2
2556,1,32,diag3_txt,VARCHAR2
2556,1,33,drg_cd,VARCHAR2
2556,1,34,drg_txt,VARCHAR2
2556,1,35,dschrg_cd,VARCHAR2
2556,1,36,dschrg_txt,VARCHAR2
2556,1,37,dys_pd,NUMBER
2556,1,38,episode_id,VARCHAR2
2556,1,39,fund_arr_cd,VARCHAR2
2556,1,40,fund_arr_txt,VARCHAR2
2556,1,41,lob_cd,VARCHAR2
2556,1,42,lob_txt,VARCHAR2
2556,1,43,mbr_bth_dt,DATE
2556,1,44,mbr_id,VARCHAR2
2556,1,45,mdc_cd,VARCHAR2
2556,1,46,mdc_txt,VARCHAR2
2556,1,47,non_covd_amt,NUMBER
2556,1,48,nt_ind,VARCHAR2
2556,1,49,pcp_spec_txt,VARCHAR2
2556,1,50,pcp_svc_cd,VARCHAR2
2556,1,51,pcp_svc_txt,VARCHAR2
2556,1,52,d,VARCHAR2
2556,1,53,e,VARCHAR2
2556,1,54,f,VARCHAR2
2556,1,55,g,VARCHAR2
2556,1,56,pd_amt,NUMBER
2556,1,57,pd_dt,DATE
2556,1,58,pos_cd,VARCHAR2
2556,1,59,pos_txt,VARCHAR2
2556,1,60,proc_cd,VARCHAR2
2556,1,61,proc_diag_cd,VARCHAR2
2556,1,62,proc_diag_txt,VARCHAR2
2556,1,63,proc_modf_cd,VARCHAR2
2556,1,64,proc_modf_txt,VARCHAR2
2556,1,65,proc_txt,VARCHAR2
2556,1,66,proc_typ_txt,VARCHAR2
2556,1,67,proc_typ_cd,VARCHAR2
2556,1,68,prod_cd,VARCHAR2
2556,1,69,disc_amt,NUMBER
2556,1,70,old_prov_id,VARCHAR2
2556,1,71,prov_spec_cd,VARCHAR2
2556,1,72,prov_spec_txt,VARCHAR2
2556,1,73,prov_typ_cd,VARCHAR2
2556,1,74,prov_typ_txt,VARCHAR2
2556,1,75,prov_zip_cd,VARCHAR2
2556,1,76,ref_ind,VARCHAR2
2556,1,77,ref_prod_id,VARCHAR2
2556,1,78,ref_txt,VARCHAR2
2556,1,79,rel_cd,VARCHAR2
2556,1,80,rel_txt,VARCHAR2
2556,1,81,rev_cd,VARCHAR2
2556,1,82,rev_txt,VARCHAR2
2556,1,83,risk_affil_cd,VARCHAR2
2556,1,84,risk_wthld_amt,NUMBER
2556,1,85,sex_cd,VARCHAR2
2556,1,86,sex_txt,VARCHAR2
2556,1,87,src_sys_cd,VARCHAR2
2556,1,88,src_sys_txt,VARCHAR2
2556,1,89,sub_amt,NUMBER
2556,1,90,subscriber_id,VARCHAR2
2556,1,91,svc_begin_dt,DATE
2556,1,92,svc_end_dt,DATE
2556,1,93,tos_cd,VARCHAR2
2556,1,94,tos_txt,VARCHAR2
2556,1,96,bill_typ_txt,VARCHAR2
2556,1,97,units_billd,VARCHAR2
2556,1,98,visits,NUMBER
2556,3,1,RECORDTYPE_1,VARCHAR2
2556,3,3,AMOUNT1,VARCHAR2
2556,3,4,RECORDTYPE_2,VARCHAR2
2556,3,6,AMOUNT2,VARCHAR2
2556,3,7,RECORDTYPE_3,VARCHAR2
2556,3,9,AMOUNT3,VARCHAR2
2556,3,10,RECORDTYPE_4,VARCHAR2
2556,3,12,AMOUNT4,VARCHAR2
2556,4,1,RECORD_TYPE1,VARCHAR2
2556,4,2,RECCOUNT01,NUMBER
2556,4,3,AMOUNT01,VARCHAR2
2556,4,4,RECORD_TYPE2,NUMBER
2556,4,5,RECCOUNT02,VARCHAR2
2556,4,6,AMOUNT02,NUMBER
2556,1,95,bill_typ_cd,VARCHAR2
2556,1,99,units_tot,NUMBER
