LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4035,1,1,BUSSTARTDTTM,DATE
4035,1,2,BUSENDDTTM,DATE
4035,1,3,SRCCLM_SRC_ID,VARCHAR2
4035,1,4,SRCCLM_SRC_SYS_CD,VARCHAR2
4035,1,5,SRCCLM_LN_SRC_ID,VARCHAR2
4035,1,6,SRCMAIN,VARCHAR2
4035,1,7,SRCSUBGRP,VARCHAR2
4035,1,8,SRCMAJ_PROD,VARCHAR2
4035,1,9,SRCHZN_ID,VARCHAR2
4035,1,10,SRCSUBS_ID,VARCHAR2
4035,1,11,SRCPAT_FNM,VARCHAR2
4035,1,12,SRCPAT_LNM,VARCHAR2
4035,1,13,SRCPAT_REL,VARCHAR2
4035,1,14,SRCAGE,VARCHAR2
4035,1,15,SRCDOB,DATE
4035,1,16,SRCSEX,VARCHAR2
4035,1,17,SRCSUB_ZIP,VARCHAR2
4035,1,18,SRCREND_TIN,VARCHAR2
4035,1,19,SRCREND_NPI,VARCHAR2
4035,1,20,SRCREND_PROV,VARCHAR2
4035,1,21,SRCPRV_SPEC,VARCHAR2
4035,1,22,SRCLN_STAT,VARCHAR2
4035,1,23,SRCPAR,VARCHAR2
4035,1,24,SRCPAY_LVL,VARCHAR2
4035,1,25,SRCADRINSTPROF,VARCHAR2
4035,1,26,SRCER_FLAG,VARCHAR2
4035,1,27,SRCLN_MNTL_HLTH_IND,VARCHAR2
4035,1,28,SRCADRPOS,VARCHAR2
4035,1,29,SRCLN_FDOS,DATE
4035,1,30,SRCADMIT,DATE
4035,1,31,SRCDISCH,DATE
4035,1,32,SRCCLMLOS,NUMBER
4035,1,33,SRCADMITTED,NUMBER
4035,1,34,SRCSVCS,NUMBER
4035,1,35,SRCPROC_CD,VARCHAR2
4035,1,36,SRCREVCD,VARCHAR2
4035,1,37,SRCSURG1,VARCHAR2
4035,1,38,SRCDIAG_LN1,VARCHAR2
4035,1,39,SRCLN_CHG,NUMBER
4035,1,40,SRCALLW,NUMBER
4035,1,41,SRCCOINS,NUMBER
4035,1,42,SRCCOPAY,NUMBER
4035,1,43,SRCDED,NUMBER
4035,1,44,SRCLN_GRP_LIAB,NUMBER
4035,1,45,SRCLN_PD_DT,DATE
4035,1,46,SRCIYM,VARCHAR2
4035,1,47,SRCPYM,VARCHAR2
4035,1,48,SRCLN_LDOS,DATE
4035,1,49,SRCCLM_DRG_CD,VARCHAR2
4035,1,50,SRCDIAG_LN2,VARCHAR2
4035,1,51,SRCDIAG_LN3,VARCHAR2
4035,1,52,SRCDIAG_LN4,VARCHAR2
4035,1,53,SRCDISCOUNT,NUMBER
4035,1,54,SRCOI_PD1,NUMBER
4035,1,55,SRCLNVOID,VARCHAR2
4035,1,56,SRCPRV_ADR1,VARCHAR2
4035,1,57,SRCPRV_ADR2,VARCHAR2
4035,1,58,SRCPRV_CITY,VARCHAR2
4035,1,59,SRCPRV_ST,VARCHAR2
4035,1,60,SRCPRV_ZIP,VARCHAR2
4035,1,61,SRCMOD,VARCHAR2
4035,1,62,SRCSPEC_DSC,VARCHAR2
4035,1,63,SRCLN_ITS_ACS,NUMBER
4035,1,64,SRCDSCH_STAT,VARCHAR2
4035,1,65,SRCBILLTYPE,VARCHAR2
4035,1,66,SRCLEGACY_ORIGINAL_CLAIM_ID,VARCHAR2
4035,1,67,SRCVOIDSORT,VARCHAR2
4035,1,68,SRCSORTCARD,VARCHAR2
4035,1,69,SRCSUB_PROD,VARCHAR2
4035,1,70,SRCPROD_CATEGORY,VARCHAR2
4035,1,71,SRCREFER_TIN,VARCHAR2
4035,1,72,SRCBILLING_TIN,VARCHAR2
4035,1,73,SRCREF_PROV_NAME,VARCHAR2
4035,1,74,SRCMOD2,VARCHAR2
4035,1,75,SRCMOD3,VARCHAR2
4035,1,76,SRCDIAG_LN5,VARCHAR2
4035,1,77,SRCDIAG_LN6,VARCHAR2
4035,1,78,SRCDIAG_LN7,VARCHAR2
4035,1,79,SRCDIAG_LN8,VARCHAR2
4035,1,80,SRCDIAG_LN9,VARCHAR2
4035,1,81,SRCDIAG_LN10,VARCHAR2
4035,1,82,SRCTOS,VARCHAR2
4035,1,83,SRCIN_OUT_IND,VARCHAR2
4035,1,84,SRCIND_REND_TIN,VARCHAR2
4035,1,85,SRCREND_FIRST_NAME,VARCHAR2
4035,1,86,SRCREND_LAST_NAME,VARCHAR2
4035,1,87,SRCHZNKEY,VARCHAR2
4035,1,88,ICD_VER_CD,VARCHAR2
4035,1,89,TIER,VARCHAR2
4035,1,90,JOBID,VARCHAR2
4035,1,91,FEEDRECORDID,VARCHAR2
4035,1,92,CREATEDDATE,TIMESTAMP
4035,1,93,L_SID,VARCHAR2
