LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1377,1,2,GRP_NBR,VARCHAR2
1377,1,3,DIVISION,VARCHAR2
1377,1,4,TYP_BUS,VARCHAR2
1377,1,5,CNTRCT_PREFIX,VARCHAR2
1377,1,6,CNTRCT_NBR,VARCHAR2
1377,1,8,CLM_NBR,VARCHAR2
1377,1,9,CLM_PLAN_CD,VARCHAR2
1377,1,10,LN_NR,VARCHAR2
1377,1,11,DISP,VARCHAR2
1377,1,12,PD_DT,DATE
1377,1,13,INCURD_DT,DATE
1377,1,14,ADJMT_RSN,VARCHAR2
1377,1,15,ADJUD_DT,DATE
1377,1,16,AGNCY_CD,VARCHAR2
1377,1,17,BCBSAL_SCNDY_SW,VARCHAR2
1377,1,18,BEN_OFC,VARCHAR2
1377,1,19,BSC_SYS,VARCHAR2
1377,1,20,CO_PAY_AMT,NUMBER
1377,1,1,SEQ_NBR,VARCHAR2
1377,1,21,COB_MTHD_CD,VARCHAR2
1377,1,22,COVD_CHRG,NUMBER
1377,1,23,COVG_CD,VARCHAR2
1377,1,24,CPT4_PROC_MOD_1,VARCHAR2
1377,1,271,TYP_CLM,VARCHAR2
1377,1,272,TYP_CNTRCT,VARCHAR2
1377,1,273,TYP_RT,VARCHAR2
1377,1,274,TYP_SVC,VARCHAR2
1377,1,275,X12N_PL_SVC_CD,VARCHAR2
1377,1,276,ORIG_PROC_CD,VARCHAR2
1377,1,277,NT_PD_AMT,NUMBER
1377,1,280,REVN_SEQ_NR,VARCHAR2
1377,1,281,REVN_CD,VARCHAR2
1377,1,282,REVN_COVD_CHRG,NUMBER
1377,1,283,REVN_FROM_DT,DATE
1377,1,284,REVN_NCOVD_CHRG,NUMBER
1377,1,285,REVN_PROC_CD,VARCHAR2
1377,1,286,REVN_PROC_MOD,VARCHAR2
1377,1,287,REVN_PROC_MOD_2,VARCHAR2
1377,1,288,REVN_PROC_MOD_3,VARCHAR2
1377,1,289,REVN_PROC_MOD_4,VARCHAR2
1377,1,290,REVN_UNITS_CNT,NUMBER
1377,1,25,CPT4_PROC_MOD_2,VARCHAR2
1377,1,26,CPT4_PROC_MOD_3,VARCHAR2
1377,1,27,CPT4_PROC_MOD_4,VARCHAR2
1377,1,28,CST_NR_SVC_UNITS,NUMBER
1377,1,29,DEDUCT_AMT,NUMBER
1377,1,30,PRIM_DIAG_CD,VARCHAR2
1377,1,31,PRIM_DIAG_POA_CD,VARCHAR2
1377,1,32,PRIM_ICD_VER_CD,VARCHAR2
1377,1,33,ADM_DIAG_CD,VARCHAR2
1377,1,34,ADM_ICD_VER_CD,VARCHAR2
1377,1,35,OTHR_DIAG_CD1,VARCHAR2
1377,1,36,OTHR_DIAG_POA_CD1,VARCHAR2
1377,1,37,OTHR_ICD_VER_CD1,VARCHAR2
1377,1,38,OTHR_DIAG_CD2,VARCHAR2
1377,1,39,OTHR_DIAG_POA_CD2,VARCHAR2
1377,1,40,OTHR_ICD_VER_CD2,VARCHAR2
1377,1,41,OTHR_DIAG_CD3,VARCHAR2
1377,1,42,OTHR_DIAG_POA_CD3,VARCHAR2
1377,1,43,OTHR_ICD_VER_CD3,VARCHAR2
1377,1,44,OTHR_DIAG_CD4,VARCHAR2
1377,1,45,OTHR_DIAG_POA_CD4,VARCHAR2
1377,1,46,OTHR_ICD_VER_CD4,VARCHAR2
1377,1,47,OTHR_DIAG_CD5,VARCHAR2
1377,1,48,OTHR_DIAG_POA_CD5,VARCHAR2
1377,1,49,OTHR_ICD_VER_CD5,VARCHAR2
