LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4306,1,1,ADJTYPE_CD,VARCHAR2
4306,1,2,ALLOWED_AMT,NUMBER
4306,1,3,BILLTYPE_CD,VARCHAR2
4306,1,4,CAP_SER_IND,VARCHAR2
4306,1,5,CHRG_SUBM,NUMBER
4306,1,6,CLAIM_ID,VARCHAR2
4306,1,7,CLAIMTYPE_CD,NUMBER
4306,1,8,COINS,NUMBER
4306,1,9,COPAY,NUMBER
4306,1,10,DOB,DATE
4306,1,11,FIRST_SERVICE_DT,DATE
4306,1,12,LAST_SERVICE_DT,DATE
4306,1,13,SERVICE_FACILITY_DETAIL,DATE
4306,1,14,PAID_DT,DATE
4306,1,15,COV_DAYS,NUMBER
4306,1,16,DEDUCT,NUMBER
4306,1,17,DIAG_CODE2,VARCHAR2
4306,1,18,DIAG_CODE1,VARCHAR2
4306,1,19,DISVARCHAR2GE_STS_CD,NUMBER
4306,1,20,DISCOUNT,NUMBER
4306,1,21,FAMILYID,VARCHAR2
4306,1,22,GENDER_CD,VARCHAR2
4306,1,24,NET_PAYMENT,NUMBER
4306,1,25,NW_PAID_IND,VARCHAR2
4306,1,26,NPI,VARCHAR2
4306,1,27,PCP_IND,VARCHAR2
4306,1,28,POS_CD,VARCHAR2
4306,1,29,PROC_CD,VARCHAR2
4306,1,30,PROC_CD1,VARCHAR2
4306,1,31,PROC_MODIFIER1,VARCHAR2
4306,1,32,PROVID,VARCHAR2
4306,1,33,PROVTYPE,VARCHAR2
4306,1,34,PROV_ZIP,VARCHAR2
4306,1,35,REVCODE,VARCHAR2
4306,1,36,THIRD_PARTY_AMT,NUMBER
4306,1,37,SERVICEUNITS,NUMBER
4306,1,38,PROVNAME,VARCHAR2
4306,1,39,WITHHOLD_AMT,NUMBER
4306,1,40,SRC_CD,VARCHAR2
4306,1,41,DEP_SSN,VARCHAR2
4306,1,42,GROUP_ID,VARCHAR2
4306,1,43,SUBGROUP_ID,VARCHAR2
4306,1,44,ALTERNATE_PROV_ID,VARCHAR2
4306,1,45,DIAG_CD3,VARCHAR2
4306,1,46,DIAG_CD4,VARCHAR2
4306,1,47,DIAG_CD5,VARCHAR2
4306,1,48,DIAG_CD6,VARCHAR2
4306,1,49,DIAG_CD7,VARCHAR2
4306,1,50,DOIAG_CD8,VARCHAR2
4306,1,51,DIAG_CD9,VARCHAR2
4306,1,52,DIAG_CD10,VARCHAR2
4306,1,53,DIAG_CD11,VARCHAR2
4306,1,54,DIAG_CD12,VARCHAR2
4306,1,55,DIAG_CD13,VARCHAR2
4306,1,56,PROC_CD2,VARCHAR2
4306,1,57,PROC_CD3,VARCHAR2
4306,1,58,PROC_CD4,VARCHAR2
4306,1,59,PROC_CD5,VARCHAR2
4306,1,60,PROC_CD6,VARCHAR2
4306,1,61,PROC_CD7,VARCHAR2
4306,1,62,PROC_CD8,VARCHAR2
4306,1,63,PROC_CD9,VARCHAR2
4306,1,64,PROV_NPI,VARCHAR2
4306,1,65,PROV_ADDR1,VARCHAR2
4306,1,66,PROV_ADDR2,VARCHAR2
4306,1,67,POA_CD,VARCHAR2
4306,1,68,POA_CD2,VARCHAR2
4306,1,69,POA_CD3,VARCHAR2
4306,1,70,POA_CD4,VARCHAR2
4306,1,71,POA_CD5,VARCHAR2
4306,1,72,POA_CD6,VARCHAR2
4306,1,73,POA_CD7,VARCHAR2
4306,1,74,POA_CD8,VARCHAR2
4306,1,75,POA_CD9,VARCHAR2
4306,1,76,CONTRACT_CD_ID,VARCHAR2
4306,1,77,MEM_SUFFIX,NUMBER
4306,1,78,MEM_REL_CODE,VARCHAR2
4306,1,79,PROC_CD10,VARCHAR2
4306,1,80,PROC_CD11,VARCHAR2
4306,1,81,PROC_CD12,VARCHAR2
4306,1,82,PROC_CD13,VARCHAR2
4306,1,83,PROC_CD14,VARCHAR2
4306,1,84,PROC_CD15,VARCHAR2
4306,1,85,PROC_CD16,VARCHAR2
4306,1,86,PROC_CD17,VARCHAR2
4306,1,87,PROC_CD18,VARCHAR2
4306,1,88,PROC_CD19,VARCHAR2
4306,1,89,PROC_CD20,VARCHAR2
4306,1,90,PROC_CD21,VARCHAR2
4306,1,91,PROC_CD22,VARCHAR2
4306,1,92,PROC_CD23,VARCHAR2
4306,1,93,PROC_CD24,VARCHAR2
4306,1,94,PROC_CD25,VARCHAR2
4306,1,95,DIAG_CD14,VARCHAR2
4306,1,96,DIAG_CD15,VARCHAR2
4306,1,97,DIAG_CD16,VARCHAR2
4306,1,98,DIAG_CD17,VARCHAR2
