LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2304,1,1,CZ2GROUP,VARCHAR2
2304,1,2,CZ2PARTIC,VARCHAR2
2304,1,7,CZ2DEPREL,VARCHAR2
2304,1,8,CZ2DEPNO,VARCHAR2
2304,1,9,CZ2PATDOB,DATE
2304,1,10,CZ2PATSEX,VARCHAR2
2304,1,11,CZ2PATFST,VARCHAR2
2304,1,12,CZ2PATLST,VARCHAR2
2304,1,13,CZ2PATSSN,VARCHAR2
2304,1,14,CZ2COVERG,VARCHAR2
2304,1,15,CZ2RECVDT,DATE
2304,1,16,CZ2CLMNUM,VARCHAR2
2304,1,17,CZ2CLMLNNUM,VARCHAR2
2304,1,18,CZ2STATUS,VARCHAR2
2304,1,19,CZ2PROVID,VARCHAR2
2304,1,20,CZ2PROVSF,VARCHAR2
2304,1,21,CZ2PROVNM,VARCHAR2
2304,1,25,CZ2PRVSTA,VARCHAR2
2304,1,26,CZ2PRVZIP,VARCHAR2
2304,1,27,CZ2PRVTYP,VARCHAR2
2304,1,28,CZ2PRVSPC,VARCHAR2
2304,1,30,CZ2DTSVFM,DATE
2304,1,31,CZ2DTSVTO,DATE
2304,1,32,CZ2PLSERV,VARCHAR2
2304,1,33,CZ2DIVIS,VARCHAR2
2304,1,34,CZ2DIAG1,VARCHAR2
2304,1,35,CZ2DIAG2,VARCHAR2
2304,1,36,CZ2DIAG3,VARCHAR2
2304,1,37,CZ2DIAG4,VARCHAR2
2304,1,38,CZ2DIAG5,VARCHAR2
2304,1,39,CZ2PROC,VARCHAR2
2304,1,40,CZ2MOD,VARCHAR2
2304,1,41,CZ2REV,VARCHAR2
2304,1,42,CZ2PROCDS,VARCHAR2
2304,1,43,CZ2SERVCD,VARCHAR2
2304,1,47,CZ2UNITS,NUMBER
2304,1,48,CZ2DRG,VARCHAR2
2304,1,52,CZ2CHARGE,NUMBER
2304,1,56,CZ2COPAY,NUMBER
2304,1,60,CZ2DEDAMT1,NUMBER
2304,1,68,CZ2COIELG1,NUMBER
2304,1,100,CZ2INEL1,NUMBER
2304,1,102,CZ2INEL2,NUMBER
2304,1,104,CZ2SLSPEC,VARCHAR2
2304,1,106,CZ2PPODSC,NUMBER
2304,1,107,CZ2PPOCOD,VARCHAR2
2304,1,108,CZ2UACDSC,NUMBER
2304,1,109,CZ2PRECRT,NUMBER
2304,1,110,CZ2TOTPAY,NUMBER
2304,1,111,CZ2PAYDTE,DATE
2304,1,122,CZ2VOIDDT,DATE
2304,1,123,CZNPI,VARCHAR2
2304,1,124,CZASSIGNTO,VARCHAR2
