LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2886,1,1,GRP_ID,VARCHAR2
2886,1,2,SUBGRP_ID,VARCHAR2
2886,1,3,MBR_UNIQ_KEY,VARCHAR2
2886,1,4,SUB_UNIQ_KEY,VARCHAR2
2886,1,5,CLM_ID,VARCHAR2
2886,1,6,CLM_LN_SEQ_NO,VARCHAR2
2886,1,7,CLM_PD_DT,DATE
2886,1,8,CLM_LN_SVC_STRT_DT,DATE
2886,1,9,CLM_LN_SVC_END_DT,DATE
2886,1,10,POS_CD,VARCHAR2
2886,1,11,POS_DESC,VARCHAR2
2886,1,12,TOS,VARCHAR2
2886,1,13,TOS_DESC,VARCHAR2
2886,1,14,CLM_LN_PROC_CD,VARCHAR2
2886,1,15,CLM_LN_REV_CD,VARCHAR2
2886,1,16,PRI_DIAG_CD,VARCHAR2
2886,1,17,SEC_DIAG_CD,VARCHAR2
2886,1,18,TER_DIAG_CD,VARCHAR2
2886,1,19,CLM_LN_PAYBL_AMT,NUMBER
2886,1,20,CLM_LN_DEDCT_AMT,NUMBER
2886,1,21,CLM_LN_COINS_AMT,NUMBER
2886,1,22,CLM_LN_COPAY_AMT,NUMBER
2886,1,23,CLM_LN_UNIT_CT,NUMBER
2886,1,24,CLM_TYP_CD,VARCHAR2
2886,1,25,CLM_SUBTYP_CD,VARCHAR2
2886,1,26,FCLTY_CLM_BILL_TYP_TX,VARCHAR2
2886,1,27,ENC_PROV_ID,VARCHAR2
2886,1,28,PROV_ZIP_CD,VARCHAR2
2886,1,29,CLM_SUBMT_ICD_VRSN_CD,VARCHAR2
2886,1,30,CLM_IN_NTWK_IN,VARCHAR2
2886,1,31,FCLTY_CLM_IN,VARCHAR2
2886,1,32,CLM_ADJ_FROM_CLM_ID,VARCHAR2
2886,1,33,CLM_ADJ_TO_CLM_ID,VARCHAR2
