LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3455,1,1,SUB_SSN,VARCHAR2
3455,1,2,MBR_SQNC_NBR,VARCHAR2
3455,1,3,MBR_BRTH_DT,DATE
3455,1,4,MBR_GNDR_CD,VARCHAR2
3455,1,5,EMP_BRTH_DT,DATE
3455,1,6,EMP_GNCR_CD,VARCHAR2
3455,1,7,MBR_REL_CD,VARCHAR2
3455,1,8,CLM_TYPE_CD,VARCHAR2
3455,1,9,CLM_NBR,VARCHAR2
3455,1,10,CLM_LINE_NBR,VARCHAR2
3455,1,11,ADJ_TYP_CD,VARCHAR2
3455,1,12,ACCT_NBR,VARCHAR2
3455,1,13,SUBGRP_NBR,VARCHAR2
3455,1,14,DIAG_1_CD,VARCHAR2
3455,1,15,DIAG_2_CD,VARCHAR2
3455,1,16,PLACE_SRVC_CD,VARCHAR2
3455,1,17,SRVC_STRT_DT,DATE
3455,1,18,SRVC_END_DT,DATE
3455,1,19,SRVC_CNT,VARCHAR2
3455,1,20,RVNU_CD,VARCHAR2
3455,1,21,PRIM_PROC_TYPE_CD,VARCHAR2
3455,1,22,SEC_PROC_TYP_CD,VARCHAR2
3455,1,23,PRIM_PROC_CD,VARCHAR2
3455,1,24,SEC_PROC_CD,VARCHAR2
3455,1,25,PROC_MDFR_1_CD,VARCHAR2
3455,1,26,BILL_TYPE_CD,VARCHAR2
3455,1,27,DSCHRG_STTS_CD,VARCHAR2
3455,1,28,DEPT_NBR,VARCHAR2
3455,1,29,EMP_CNTRCT_TYPE,VARCHAR2
3455,1,30,PROD_ID,VARCHAR2
3455,1,31,BILLED_AMT,NUMBER
3455,1,32,NON_CVRD_AMT,NUMBER
3455,1,33,CPAY_AMT,NUMBER
3455,1,34,DDCTBL_AMT,NUMBER
3455,1,35,COINSRN_AMT,NUMBER
3455,1,36,COB_SVNGS_AMT,NUMBER
3455,1,37,PAID_AMT,NUMBER
3455,1,38,PAID_DT,DATE
3455,1,39,MDCR_IND,VARCHAR2
3455,1,40,PKG_NBR,VARCHAR2
3455,1,41,NTWK_IND,VARCHAR2
3455,1,42,PCP_IND,VARCHAR2
3455,1,43,ICD_VRSN_CD,VARCHAR2
3455,1,44,PRIN_DIAG_CD,VARCHAR2
3455,1,45,ST_SURCHRG_AMT,NUMBER
3455,1,46,RNDR_PROV_TAX_ID,VARCHAR2
3455,1,47,RNDR_PROV_ZIP_CD,VARCHAR2
3455,1,48,RNDR_PROV_NM,VARCHAR2
3455,1,49,RNDR_PROV_NPI,VARCHAR2
3455,1,50,PERSON_ID,VARCHAR2
3455,1,51,CAP_IND,VARCHAR2
3455,1,52,COB_CD,VARCHAR2
3455,1,53,EMP_ZIP_CD,VARCHAR2
3455,1,54,PCP_TAX_ID,VARCHAR2
3455,1,55,PCP_ZIP_CD,VARCHAR2
3455,1,56,RNDR_PROV_SPEC,VARCHAR2
3455,1,57,DIAG_3_CD,VARCHAR2
3455,1,58,INP_DRG,VARCHAR2
3455,1,59,MBR_FIRST_NM,VARCHAR2
3455,1,60,MBR_LAST_NM,VARCHAR2
3455,1,61,MBR_SSN,VARCHAR2
