LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4164,1,41,DSTATUS,VARCHAR2
4164,1,45,EFAMID,VARCHAR2
4164,1,49,DATATYP,VARCHAR2
4164,1,52,EECLASS,VARCHAR2
4164,1,56,EMPREL,VARCHAR2
4164,1,59,RX,VARCHAR2
4164,1,62,INDSTRY,VARCHAR2
4164,1,66,ORIGIN_TYPE,VARCHAR2
4164,1,69,DX6,VARCHAR2
4164,1,73,PROC2,VARCHAR2
4164,1,76,PROC5,VARCHAR2
4164,1,1,ENROLID,VARCHAR2
4164,1,2,SEQNUM,VARCHAR2
4164,1,3,VERSION,VARCHAR2
4164,1,4,DX1,VARCHAR2
4164,1,5,DX2,VARCHAR2
4164,1,6,PROC1,VARCHAR2
4164,1,7,PROCTYP,VARCHAR2
4164,1,8,DOBYR,VARCHAR2
4164,1,9,YEAR1,VARCHAR2
4164,1,10,ADMDATE,DATE
4164,1,11,AGE,VARCHAR2
4164,1,12,CAP_SVC,VARCHAR2
4164,1,13,CASEID,VARCHAR2
4164,1,14,COB,NUMBER
4164,1,15,COINS,NUMBER
4164,1,16,COPAY,NUMBER
4164,1,17,DEDUCT,NUMBER
4164,1,18,DISDATE,DATE
4164,1,19,DRG,VARCHAR2
4164,1,20,DX3,VARCHAR2
4164,1,21,DX4,VARCHAR2
4164,1,22,FACHDID,VARCHAR2
4164,1,23,FACPROF,VARCHAR2
4164,1,24,MHSACOVG,VARCHAR2
4164,1,25,NETPAY,NUMBER
4164,1,26,NTWKPROV,VARCHAR2
4164,1,27,PAIDNTWK,VARCHAR2
4164,1,28,PAY,NUMBER
4164,1,29,PDDATE,DATE
4164,1,30,PDX,VARCHAR2
4164,1,31,PPROC,VARCHAR2
4164,1,32,PROCMOD,VARCHAR2
4164,1,33,PROVID,VARCHAR2
4164,1,34,QTY,NUMBER
4164,1,35,REVCODE,VARCHAR2
4164,1,36,SVCDATE,DATE
4164,1,37,SVCSCAT,VARCHAR2
4164,1,38,TSVCDAT,DATE
4164,1,39,ADMTYP,VARCHAR2
4164,1,40,MDC,VARCHAR2
4164,1,42,STDPLAC,VARCHAR2
4164,1,43,STDPROV,VARCHAR2
4164,1,44,WGTKEY,VARCHAR2
4164,1,46,PLANTYP,VARCHAR2
4164,1,47,REGION,VARCHAR2
4164,1,48,MSA,VARCHAR2
4164,1,50,PLANKEY,VARCHAR2
4164,1,51,AGEGRP,VARCHAR2
4164,1,53,EESTATU,VARCHAR2
4164,1,54,EGEOLOC,VARCHAR2
4164,1,55,EIDFLAG,VARCHAR2
4164,1,57,ENRFLAG,VARCHAR2
4164,1,58,PHYFLAG,VARCHAR2
4164,1,60,SEX,VARCHAR2
4164,1,61,HLTHPLAN,VARCHAR2
4164,1,63,SOURCE,VARCHAR2
4164,1,64,SVC_LOC,VARCHAR2
4164,1,65,SURGICAL,VARCHAR2
4164,1,67,ORIGIN_YEAR,VARCHAR2
4164,1,68,DX5,VARCHAR2
4164,1,70,DX7,VARCHAR2
4164,1,71,DX8,VARCHAR2
4164,1,72,DX9,VARCHAR2
4164,1,74,PROC3,VARCHAR2
4164,1,75,PROC4,VARCHAR2
4164,1,77,PROC6,VARCHAR2
4164,1,78,PROCGRP,VARCHAR2
4164,1,79,BILLTYP,VARCHAR2
