LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2829,1,2,customer_nbr,VARCHAR2,,20,224692,21,40,Manish Dhakal,,,,VARCHAR2,,
2829,1,3,group_nbr,VARCHAR2,,20,224693,41,60,Manish Dhakal,,,,VARCHAR2,,
2829,1,4,class_code,VARCHAR2,,20,224694,61,80,Manish Dhakal,,,,VARCHAR2,,
2829,1,5,subgroup_nbr,VARCHAR2,,20,224695,81,100,Manish Dhakal,,,,VARCHAR2,,
2829,1,6,account_nbr,VARCHAR2,,20,224696,101,120,Manish Dhakal,,,,VARCHAR2,,
2829,1,7,file_id,VARCHAR2,,20,224697,121,140,Manish Dhakal,,,,VARCHAR2,,
2829,1,8,clm_ln_type_cd,VARCHAR2,,20,224698,141,160,Manish Dhakal,,,,VARCHAR2,,
2829,1,9,non_prfrrd_srv_cd,VARCHAR2,,20,224699,161,180,Manish Dhakal,,,,VARCHAR2,,
2829,1,10,plsp_prod_cd,VARCHAR2,,20,224700,181,200,Manish Dhakal,,,,VARCHAR2,,
2829,1,11,product_ln_cd,VARCHAR2,,20,224701,201,220,Manish Dhakal,,,,VARCHAR2,,
2829,1,12,classification_cd,VARCHAR2,,20,224702,221,240,Manish Dhakal,,,,VARCHAR2,,
2829,1,13,bnft_pkg_id,VARCHAR2,,20,224703,241,260,Manish Dhakal,,,,VARCHAR2,,
2829,1,14,plan_id,VARCHAR2,,20,224704,261,280,Manish Dhakal,,,,VARCHAR2,,
2829,1,15,non_prfrrd_srv_cd_1,VARCHAR2,,20,224705,281,300,Manish Dhakal,,,,VARCHAR2,,
2829,1,16,fund_ctg_cd,VARCHAR2,,20,224706,301,320,Manish Dhakal,,,,VARCHAR2,,
2829,1,17,src_subscriber_id,VARCHAR2,,20,224707,321,340,Manish Dhakal,,,,VARCHAR2,,
2829,1,18,emp_last_nm,VARCHAR2,,30,224708,341,370,Manish Dhakal,,,,VARCHAR2,,
2829,1,19,emp_first_nm,VARCHAR2,,30,224709,371,400,Manish Dhakal,,,,VARCHAR2,,
2829,1,20,gender_cd,VARCHAR2,,10,224710,401,410,Manish Dhakal,,,,VARCHAR2,,
2829,1,21,subscriber_brth_dt,DATE,YYYY-MM-DD,10,224711,411,418,Manish Dhakal,,,,DATE,,
2829,1,22,subs_zip_cd,VARCHAR2,,20,224712,419,438,Manish Dhakal,,,,VARCHAR2,,
2829,1,23,subs_st_postal_cd,VARCHAR2,,20,224713,439,458,Manish Dhakal,,,,VARCHAR2,,
2829,1,24,coverage_type_cd,VARCHAR2,,20,224714,459,478,Manish Dhakal,,,,VARCHAR2,,
2829,1,1,ps_unique_id,VARCHAR2,,20,224691,1,20,Manish Dhakal,,,,VARCHAR2,,
2829,1,25,ssn_nbr,VARCHAR2,,20,224715,479,498,Manish Dhakal,,,,VARCHAR2,,
2829,1,26,member_id,VARCHAR2,,30,224716,499,528,Manish Dhakal,,,,VARCHAR2,,
2829,1,27,src_clm_mbr_id,VARCHAR2,,20,224717,529,548,Manish Dhakal,,,,VARCHAR2,,
2829,1,28,mem_last_nm,VARCHAR2,,30,224718,549,578,Manish Dhakal,,,,VARCHAR2,,
2829,1,29,mem_first_nm,VARCHAR2,,30,224719,579,608,Manish Dhakal,,,,VARCHAR2,,
2829,1,30,mbr_gender_cd,VARCHAR2,,20,224720,609,628,Manish Dhakal,,,,VARCHAR2,,
2829,1,31,mbr_rtp_type_cd,VARCHAR2,,20,224721,629,648,Manish Dhakal,,,,VARCHAR2,,
2829,1,32,birth_dt,DATE,YYYY-MM-DD,10,224722,649,656,Manish Dhakal,,,,DATE,,
2829,1,33,src_clm_id,VARCHAR2,,30,224723,657,686,Manish Dhakal,,,,VARCHAR2,,
2829,1,34,src_clm_id_1,VARCHAR2,,20,224724,687,706,Manish Dhakal,,,,VARCHAR2,,
2829,1,35,prev_clm_seg_id,VARCHAR2,,20,224725,707,726,Manish Dhakal,,,,VARCHAR2,,
2829,1,36,derived_tcn_nbr,VARCHAR2,,20,224726,727,746,Manish Dhakal,,,,VARCHAR2,,
2829,1,37,src_claim_line_id,VARCHAR2,,20,224727,747,766,Manish Dhakal,,,,VARCHAR2,,
2829,1,38,claim_line_id,VARCHAR2,,20,224728,767,786,Manish Dhakal,,,,VARCHAR2,,25
2829,1,39,ntwk_srv_area_id,VARCHAR2,,20,224729,787,806,Manish Dhakal,,,,VARCHAR2,,
2829,1,40,paid_prvdr_nsa_id,VARCHAR2,,20,224730,807,826,Manish Dhakal,,,,VARCHAR2,,
2829,1,41,srv_capacity_cd,VARCHAR2,,20,224731,827,846,Manish Dhakal,,,,VARCHAR2,,
2829,1,42,tax_id_format_cd,VARCHAR2,,20,224732,847,866,Manish Dhakal,,,,VARCHAR2,,
2829,1,43,tax_id_nbr,VARCHAR2,,20,224733,867,886,Manish Dhakal,,,,VARCHAR2,,
2829,1,44,print_nm,VARCHAR2,,50,224734,887,936,Manish Dhakal,,,,VARCHAR2,,
2829,1,45,prov_tax_id_format_cd,VARCHAR2,,20,224735,937,956,Manish Dhakal,,,,VARCHAR2,,
2829,1,46,prov_tax_id_nbr,VARCHAR2,,30,224736,957,986,Manish Dhakal,,,,VARCHAR2,,
2829,1,47,srv_prvdr_id,VARCHAR2,,20,224737,987,1006,Manish Dhakal,,,,VARCHAR2,,
2829,1,48,prov_print_nm,VARCHAR2,,50,224738,1007,1056,Manish Dhakal,,,,VARCHAR2,,
2829,1,49,prov_address_line_1_txt,VARCHAR2,,50,224739,1057,1106,Manish Dhakal,,,,VARCHAR2,,
2829,1,50,prov_address_line_2_txt,VARCHAR2,,50,224740,1107,1156,Manish Dhakal,,,,VARCHAR2,,
2829,1,51,prov_city_nm,VARCHAR2,,50,224741,1157,1206,Manish Dhakal,,,,VARCHAR2,,
2829,1,52,prov_state_postal_cd,VARCHAR2,,20,224742,1207,1226,Manish Dhakal,,,,VARCHAR2,,
2829,1,54,provider_type_cd,VARCHAR2,,20,224744,1247,1266,Manish Dhakal,,,,VARCHAR2,,44
