LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4553,1,1,CUR_CLM_UNIQ_ID,VARCHAR2,NA,13,341193,1,13,,,,,VARCHAR2,,
4553,1,2,PRVDR_OSCAR_NUM,VARCHAR2,NA,6,341194,14,19,,,,,VARCHAR2,,
4553,1,3,BENE_HIC_NUM,VARCHAR2,NA,11,341195,20,30,,,,,VARCHAR2,,
4553,1,4,CLM_TYPE_CD,VARCHAR2,NA,2,341196,31,32,,,,,VARCHAR2,,
4553,1,5,CLM_FROM_DT,DATE,YYYY-MM-DD,10,341197,33,42,,,,,DATE,,
4553,1,6,CLM_THRU_DT,DATE,YYYY-MM-DD,10,341198,43,52,,,,,DATE,,
4553,1,7,CLM_BILL_FAC_TYPE_CD,VARCHAR2,NA,1,341199,53,53,,,,,VARCHAR2,,
4553,1,8,CLM_BILL_CLSFCTN_CD,VARCHAR2,NA,1,341200,54,54,,,,,VARCHAR2,,
4553,1,9,PRNCPL_DGNS_CD,VARCHAR2,NA,7,341201,55,61,,,,,VARCHAR2,,
4553,1,10,ADMTG_DGNS_CD,VARCHAR2,NA,7,341202,62,68,,,,,VARCHAR2,,
4553,1,11,CLM_MDCR_NPMT_RSN_CD,VARCHAR2,NA,2,341203,69,70,,,,,VARCHAR2,,
4553,1,12,CLM_PMT_AMT,NUMBER,NA,17,341204,71,87,,,,,NUMBER,,38
4553,1,13,CLM_NCH_PRMRY_PYR_CD,VARCHAR2,NA,1,341205,88,88,,,,,VARCHAR2,,
4553,1,14,PRVDR_FAC_FIPS_ST_CD,VARCHAR2,NA,2,341206,89,90,,,,,VARCHAR2,,
4553,1,15,BENE_PTNT_STUS_CD,VARCHAR2,NA,2,341207,91,92,,,,,VARCHAR2,,
4553,1,16,DGNS_DRG_CD,VARCHAR2,NA,4,341208,93,96,,,,,VARCHAR2,,
4553,1,17,CLM_OP_SRVC_TYPE_CD,VARCHAR2,NA,1,341209,97,97,,,,,VARCHAR2,,
4553,1,18,FAC_PRVDR_NPI_NUM,VARCHAR2,NA,10,341210,98,107,,,,,VARCHAR2,,
4553,1,19,OPRTG_PRVDR_NPI_NUM,VARCHAR2,NA,10,341211,108,117,,,,,VARCHAR2,,
4553,1,20,ATNDG_PRVDR_NPI_NUM,VARCHAR2,NA,10,341212,118,127,,,,,VARCHAR2,,
4553,1,21,OTHR_PRVDR_NPI_NUM,VARCHAR2,NA,10,341213,128,137,,,,,VARCHAR2,,
4553,1,22,CLM_ADJSMT_TYPE_CD,VARCHAR2,NA,2,341214,138,139,,,,,VARCHAR2,,
4553,1,23,CLM_EFCTV_DT,DATE,YYYY-MM-DD,10,341215,140,149,,,,,DATE,,
4553,1,24,CLM_IDR_LD_DT,DATE,YYYY-MM-DD,10,341216,150,159,,,,,DATE,,
4553,1,25,BENE_EQTBL_BIC_HICN_NUM,VARCHAR2,NA,11,341217,160,170,,,,,VARCHAR2,,
4553,1,26,CLM_ADMSN_TYPE_CD,VARCHAR2,NA,2,341218,171,172,,,,,VARCHAR2,,
4553,1,27,CLM_ADMSN_SRC_CD,VARCHAR2,NA,2,341219,173,174,,,,,VARCHAR2,,
4553,1,28,CLM_BILL_FREQ_CD,VARCHAR2,NA,1,341220,175,175,,,,,VARCHAR2,,
4553,1,29,CLM_QUERY_CD,VARCHAR2,NA,1,341221,176,176,,,,,VARCHAR2,,
4553,1,30,DGNS_PRCDR_ICD_IND,VARCHAR2,NA,1,341222,177,177,,,,,VARCHAR2,,
4553,1,31,CLM_PBP_INCLSN_AMT,NUMBER,,19,341223,178,196,,,,,NUMBER,,
4553,1,32,CLM_PBP_RDCTN_AMT,NUMBER,,19,341224,197,215,,,,,NUMBER,,
