LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4219,1,3,HMO_CD,VARCHAR2,,3,318762,15,17,Bigya Paudyal,,,,VARCHAR2,,
4219,1,4,BRANCH_CD,VARCHAR2,,8,318763,18,25,Bigya Paudyal,,,,VARCHAR2,,
4219,1,5,BEN_PLAN,VARCHAR2,,10,318764,26,35,Bigya Paudyal,,,,VARCHAR2,,
4219,1,6,ACCT_TYPE,VARCHAR2,,10,318765,36,45,Bigya Paudyal,,,,VARCHAR2,,
4219,1,7,ACCT_SUBTYPE,VARCHAR2,,10,318766,46,55,Bigya Paudyal,,,,VARCHAR2,,
4219,1,8,ACCT_SUBTYPE2,VARCHAR2,,6,318767,56,61,Bigya Paudyal,,,,VARCHAR2,,
4219,1,9,CLM_SRC_CD,VARCHAR2,,2,318768,62,63,Bigya Paudyal,,,,VARCHAR2,,
4219,1,10,INDIV_ENTERPRISE_ID,VARCHAR2,,10,318769,64,73,Bigya Paudyal,,,,VARCHAR2,,
4219,1,12,AMI,VARCHAR2,,20,318771,94,113,Bigya Paudyal,,,,VARCHAR2,,
4219,1,13,MBR_NUM,VARCHAR2,,15,318772,114,128,Bigya Paudyal,,,,VARCHAR2,,
4219,1,14,FRST_NM,VARCHAR2,,20,318773,129,148,Bigya Paudyal,,,,VARCHAR2,,
4219,1,15,LAST_NM,VARCHAR2,,30,318774,149,178,Bigya Paudyal,,,,VARCHAR2,,
4219,1,16,BRTH_DT,DATE,YYYYMMDD,8,318775,179,186,Bigya Paudyal,,,,DATE,,
4219,1,17,SEX_CD,VARCHAR2,,1,318776,187,187,Bigya Paudyal,,,,VARCHAR2,,
4219,1,18,EMP_ZIP,VARCHAR2,,10,318777,188,197,Bigya Paudyal,,,,VARCHAR2,,
4219,1,20,AGE_AMT,NUMBER,,5,318779,200,204,Bigya Paudyal,,,,NUMBER,,
4219,1,21,PAT_REL,VARCHAR2,,1,318780,205,205,Bigya Paudyal,,,,VARCHAR2,,
4219,1,22,SUB_STATUS,VARCHAR2,,1,318781,206,206,Bigya Paudyal,,,,VARCHAR2,,
4219,1,24,PROV_ID,VARCHAR2,,11,318783,257,267,Bigya Paudyal,,,,VARCHAR2,,
4219,1,25,PROV_NPI,VARCHAR2,,11,318784,268,278,Bigya Paudyal,,,,VARCHAR2,,
4219,1,26,BILLG_PROV_TAX_ID,VARCHAR2,,9,318785,279,287,Bigya Paudyal,,,,VARCHAR2,,
4219,1,28,PROV_NM,VARCHAR2,,65,318787,294,358,Bigya Paudyal,,,,VARCHAR2,,
4219,1,29,PROV_ADDR,VARCHAR2,,35,318788,359,393,Bigya Paudyal,,,,VARCHAR2,,
4219,1,31,PROV_CITY,VARCHAR2,,28,318790,429,456,Bigya Paudyal,,,,VARCHAR2,,
4219,1,32,PROV_ST,VARCHAR2,,2,318791,457,458,Bigya Paudyal,,,,VARCHAR2,,
4219,1,33,PROV_ZIP,VARCHAR2,,10,318792,459,468,Bigya Paudyal,,,,VARCHAR2,,
4219,1,34,PROV_TY,VARCHAR2,,2,318793,469,470,Bigya Paudyal,,,,VARCHAR2,,
4219,1,35,PROVSPEC,VARCHAR2,,2,318794,471,472,Bigya Paudyal,,,,VARCHAR2,,
4219,1,36,PART_IND,VARCHAR2,,1,318795,473,473,Bigya Paudyal,,,,VARCHAR2,,
