LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2144,1,22,place_serv_cd,varchar2,NA,6,154531,256,261,,,,,VARCHAR2,,
2144,1,23,adj_reas_cd,varchar2,NA,3,154532,262,264,,,,,VARCHAR2,,
2144,1,24,proc_cd_1,varchar2,NA,9,154533,265,273,,,,,VARCHAR2,,
2144,1,25,proc_cd_ind,varchar2,NA,6,154534,274,279,,,,,VARCHAR2,,
2144,1,26,prov_typ,varchar2,NA,18,154535,280,297,,,,,VARCHAR2,,
2144,1,27,proc_cd_mod_1,varchar2,NA,3,154536,298,300,,,,,VARCHAR2,,
2144,1,28,cap_serv_ind,varchar2,NA,2,154537,301,302,,,,,VARCHAR2,,
2144,1,29,serv_qty,varchar2,NA,10,154538,303,312,,,,,VARCHAR2,,
2144,1,30,prim_diag_cd,varchar2,NA,7,154539,313,319,,,,,VARCHAR2,,
2144,1,31,sec_diag_cd,varchar2,NA,7,154540,320,326,,,,,VARCHAR2,,
2144,1,32,trtry_diag_cd,varchar2,NA,7,154541,327,333,,,,,VARCHAR2,,
2144,1,33,diag_4_cd,varchar2,NA,7,154542,334,340,,,,,VARCHAR2,,
2144,1,34,admit_diag_cd,varchar2,NA,7,154543,341,347,,,,,VARCHAR2,,
2144,1,35,surg_proc_cd,varchar2,NA,9,154544,348,356,,,,,VARCHAR2,,
2144,1,36,in_out_ntwk_ind,varchar2,NA,2,154545,357,358,,,,,VARCHAR2,,
2144,1,37,dischrg_stat,varchar2,NA,5,154546,359,363,,,,,VARCHAR2,,
2144,1,38,drg_cd,varchar2,NA,4,154547,364,367,,,,,VARCHAR2,,
2144,1,39,bill_chrg_amt,number,NA,16,154548,368,383,,,,,NUMBER,,
2144,1,40,undisc_cov_amt,number,NA,16,154549,384,399,,,,,NUMBER,,
2144,1,41,serv_pd_amt,number,NA,16,154550,400,415,,,,,NUMBER,,
2144,1,42,copay_reduc_amt,number,NA,12,154551,416,427,,,,,NUMBER,,
2144,1,43,coins_reduc_amt,number,NA,12,154552,428,439,,,,,NUMBER,,
2144,1,44,deduc_reduc_amt,number,NA,12,154553,440,451,,,,,NUMBER,,
2144,1,45,excl_amt,number,NA,12,154554,452,463,,,,,NUMBER,,
2144,1,46,cob_reduc_amt,number,NA,12,154555,464,475,,,,,NUMBER,,
2144,1,47,pkg_nbr,varchar2,NA,7,154556,476,482,,,,,VARCHAR2,,
2144,1,48,grp_id,varchar2,NA,16,154557,483,498,,,,,VARCHAR2,,
2144,1,49,subgrp_id,varchar2,NA,16,154558,499,514,,,,,VARCHAR2,,
2144,1,50,proc_cd_2,varchar2,NA,9,154559,515,523,,,,,VARCHAR2,,
2144,1,51,proc_ind_2,varchar2,NA,3,154560,524,526,,,,,VARCHAR2,,
2144,1,52,f_place_serv_cd,varchar2,NA,3,154561,527,529,,,,,VARCHAR2,,
2144,1,53,udf7,varchar2,NA,5,154562,530,534,Anuj Khadgi,,,,VARCHAR2,,
2144,1,54,udf8,varchar2,NA,2,154563,535,536,Anuj Khadgi,,,,VARCHAR2,,
2144,1,1,clm_id,varchar2,NA,16,154510,1,16,,,,,VARCHAR2,,
2144,1,2,line_nbr,varchar2,NA,5,154511,17,21,,,,,VARCHAR2,,
2144,1,3,bill_typ,varchar2,NA,4,154512,22,25,,,,,VARCHAR2,,
2144,1,4,serv_strt_dt,date,yyyymmdd,9,154513,26,34,,,,,DATE,,
2144,1,5,adjud_dt,date,yyyymmdd,9,154514,35,43,,,,,DATE,,
2144,1,6,pd_dt,date,yyyymmdd,9,154515,44,52,,,,,DATE,,
2144,1,7,serv_end_dt,date,yyyymmdd,9,154516,53,61,,,,,DATE,,
2144,1,8,sub_id,varchar2,NA,16,154517,62,77,,,,,VARCHAR2,,
2144,1,9,dep_id,varchar2,NA,16,154518,78,93,,,,,VARCHAR2,,
2144,1,10,brth_dt,date,yyyymmdd,9,154519,94,102,,,,,DATE,,
2144,1,11,last_name,varchar2,NA,41,154520,103,143,,,,,VARCHAR2,,
2144,1,12,frst_name,varchar2,NA,41,154521,144,184,,,,,VARCHAR2,,
2144,1,13,gndr_cd,varchar2,NA,2,154522,185,186,,,,,VARCHAR2,,
2144,1,14,serv_prov_org_id,varchar2,NA,16,154523,187,202,,,,,VARCHAR2,,
2144,1,15,ipp_cd,varchar2,NA,2,154524,203,204,,,,,VARCHAR2,,
2144,1,16,prov_org_id,varchar2,NA,16,154525,205,220,,,,,VARCHAR2,,
2144,1,17,prov_org_id_typ_cd,varchar2,NA,2,154526,221,222,,,,,VARCHAR2,,
2144,1,18,prov_tax_id,varchar2,NA,10,154527,223,232,,,,,VARCHAR2,,
2144,1,19,zip2_cd,varchar2,NA,10,154528,233,242,,,,,VARCHAR2,,
2144,1,20,provspec,varchar2,NA,11,154529,243,253,,,,,VARCHAR2,,
2144,1,21,pcp_ind,varchar2,NA,2,154530,254,255,,,,,VARCHAR2,,
