LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4035,1,1,BUSSTARTDTTM,DATE,YYYY-MM-DD,150,307086,1,150,,,,,DATE,,
4035,1,2,BUSENDDTTM,DATE,YYYY-MM-DD,150,307087,151,300,,,,,DATE,,
4035,1,3,SRCCLM_SRC_ID,VARCHAR2,,150,307088,301,450,,,,,VARCHAR2,,
4035,1,4,SRCCLM_SRC_SYS_CD,VARCHAR2,,150,307089,451,600,,,,,VARCHAR2,,
4035,1,5,SRCCLM_LN_SRC_ID,VARCHAR2,,150,307090,601,750,,,,,VARCHAR2,,
4035,1,6,SRCMAIN,VARCHAR2,,150,307091,751,900,,,,,VARCHAR2,,
4035,1,7,SRCSUBGRP,VARCHAR2,,150,307092,901,1050,,,,,VARCHAR2,,
4035,1,8,SRCMAJ_PROD,VARCHAR2,,150,307093,1051,1200,,,,,VARCHAR2,,
4035,1,9,SRCHZN_ID,VARCHAR2,,150,307094,1201,1350,,,,,VARCHAR2,,
4035,1,10,SRCSUBS_ID,VARCHAR2,,150,307095,1351,1500,,,,,VARCHAR2,,
4035,1,11,SRCPAT_FNM,VARCHAR2,,150,307096,1501,1650,,,,,VARCHAR2,,
4035,1,12,SRCPAT_LNM,VARCHAR2,,150,307097,1651,1800,,,,,VARCHAR2,,
4035,1,13,SRCPAT_REL,VARCHAR2,,150,307098,1801,1950,,,,,VARCHAR2,,
4035,1,14,SRCAGE,VARCHAR2,,150,307099,1951,2100,,,,,VARCHAR2,,
4035,1,15,SRCDOB,DATE,DDMONYYYY,150,307100,2101,2250,,,,,DATE,,
4035,1,16,SRCSEX,VARCHAR2,,150,307101,2251,2400,,,,,VARCHAR2,,
4035,1,17,SRCSUB_ZIP,VARCHAR2,,150,307102,2401,2550,,,,,VARCHAR2,,
4035,1,18,SRCREND_TIN,VARCHAR2,,150,307103,2551,2700,,,,,VARCHAR2,,
4035,1,19,SRCREND_NPI,VARCHAR2,,150,307104,2701,2850,,,,,VARCHAR2,,
