LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2921,1,1,BENE_HIC_NUM,VARCHAR2,,55,230427,1,55,,,,,VARCHAR2,,
2921,1,2,BENE_1ST_NAME,VARCHAR2,,55,230428,56,110,,,,,VARCHAR2,,
2921,1,3,BENE_LAST_NAME,VARCHAR2,,55,230429,111,165,,,,,VARCHAR2,,
2921,1,4,BENE_LINE_1_ADR,VARCHAR2,,85,230430,166,250,,,,,VARCHAR2,,
2921,1,5,BENE_LINE_2_ADR,VARCHAR2,,85,230431,251,335,,,,,VARCHAR2,,
2921,1,6,BENE_LINE_3_ADR,VARCHAR2,,85,230432,336,420,,,,,VARCHAR2,,
2921,1,7,BENE_LINE_4_ADR,VARCHAR2,,85,230433,421,505,,,,,VARCHAR2,,
2921,1,8,BENE_LINE_5_ADR,VARCHAR2,,85,230434,506,590,,,,,VARCHAR2,,
2921,1,9,BENE_LINE_6_ADR,VARCHAR2,,85,230435,591,675,,,,,VARCHAR2,,
2921,1,10,GEO_ZIP_PLC_NAME,VARCHAR2,,55,230436,676,730,,,,,VARCHAR2,,
2921,1,11,GEO_USPS_STATE_CD,VARCHAR2,,55,230437,731,785,,,,,VARCHAR2,,
2921,1,12,GEO_ZIP5_CD,VARCHAR2,,55,230438,786,840,,,,,VARCHAR2,,
2921,1,13,GEO_ZIP4_CD,VARCHAR2,,55,230439,841,895,,,,,VARCHAR2,,
2921,1,14,BENE_SEX_CD_DESC,VARCHAR2,,55,230440,896,950,,,,,VARCHAR2,,
2921,1,15,BENE_BRTH_DT,VARCHAR2,,15,230441,951,965,,,,,VARCHAR2,,
2921,1,16,BENE_AGE,VARCHAR2,,55,230442,966,1020,,,,,VARCHAR2,,
2921,1,17,LOAD_DATE,VARCHAR2,,15,230443,1021,1035,,,,,VARCHAR2,,
2921,1,18,DATE_OF_DEATH,VARCHAR2,,15,230444,1036,1050,,,,,VARCHAR2,,
