LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
821,1,1,SBSCRBR_ID,VARCHAR2,,20,61848,1,20,,,,,VARCHAR2,,
821,1,2,MBR_SQNC_NBR,VARCHAR2,,15,61849,21,35,,,,,VARCHAR2,,
821,1,3,MBR_BRTH_DT,DATE,YYYYMMDD,10,61850,36,45,,,,,DATE,,
821,1,4,MBR_GNDR_CD,VARCHAR2,,8,61851,46,53,,,,,VARCHAR2,,
821,1,5,MBR_REL_CD,VARCHAR2,,6,61852,54,59,,,,,VARCHAR2,,
821,1,6,EMP_ZIP_CD,VARCHAR2,,5,61853,60,64,,,,,VARCHAR2,,
821,1,7,MBR_EFCTV_DT,DATE,YYYYMMDD,10,61854,65,74,,,,,DATE,,
821,1,8,MBR_TERM_DT,DATE,YYYYMMDD,10,61855,75,84,,,,,DATE,,
821,1,9,PROD_ID,VARCHAR2,,20,61856,85,104,,,,,VARCHAR2,,
821,1,10,ACCT_NBR,VARCHAR2,,20,61857,105,124,,,,,VARCHAR2,,
821,1,11,SUBGRP_NBR,VARCHAR2,,20,61858,125,144,,,,,VARCHAR2,,
821,1,12,DEPT_NBR,VARCHAR2,,20,61859,145,164,,,,,VARCHAR2,,
821,1,13,HLTH_CLASS_COV_CD,VARCHAR2,,20,61860,165,184,,,,,VARCHAR2,,
821,1,14,PKG_NBR,VARCHAR2,,20,61861,185,204,,,,,VARCHAR2,,
821,1,15,EMP_CNTRCT_TYPE,VARCHAR2,,20,61862,205,224,,,,,VARCHAR2,,
821,1,16,MBR_FIRST_NM,VARCHAR2,,50,61863,225,274,,,,,VARCHAR2,,
821,1,17,MBR_LAST_NM,VARCHAR2,,50,61864,275,324,,,,,VARCHAR2,,
821,1,18,MBR_SSN,VARCHAR2,,20,61865,325,344,,,,,VARCHAR2,,
