LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
556,1,4,CANC_DT,DATE,yyyymmdd,8,43183,39,46,,,,,DATE,,
556,1,5,PKG_NBR,VARCHAR2,,6,43184,47,52,,,,,VARCHAR2,,
556,1,6,GRP_ID,VARCHAR2,,15,43185,53,67,,,,,VARCHAR2,,
556,1,7,SUBGRP_ID,VARCHAR2,,15,43186,68,82,,,,,VARCHAR2,,
556,1,8,REL_CD,VARCHAR2,,2,43187,83,84,,,,,VARCHAR2,,
556,1,9,RATE_STRUC_CD,VARCHAR2,,2,43188,85,86,,,,,VARCHAR2,,
556,1,10,BRTH_DT,DATE,yyyymmdd,8,43189,87,94,,,,,DATE,,
556,1,11,LAST_NAME,VARCHAR2,,40,43190,95,134,,,,,VARCHAR2,,
556,1,12,FRST_NAME,VARCHAR2,,40,43191,135,174,,,,,VARCHAR2,,
556,1,13,MID_INIT,VARCHAR2,,1,43192,175,175,,,,,VARCHAR2,,
556,1,14,GNDR_CD,VARCHAR2,,1,43193,176,176,,,,,VARCHAR2,,
556,1,15,LINE1_ADDR,VARCHAR2,,50,43194,177,226,,,,,VARCHAR2,,
556,1,16,LINE2_ADDR,VARCHAR2,,50,43195,227,276,,,,,VARCHAR2,,
556,1,17,CITY_NAME,VARCHAR2,,50,43196,277,326,,,,,VARCHAR2,,
556,1,18,ST_CD,VARCHAR2,,2,43197,327,328,,,,,VARCHAR2,,
556,1,19,CNTY_NAME,VARCHAR2,,25,43198,329,353,,,,,VARCHAR2,,
556,1,20,ZIP5_CD,VARCHAR2,,5,43199,354,358,,,,,VARCHAR2,,
556,1,21,PHONE_NBR,VARCHAR2,,10,43200,359,368,,,,,VARCHAR2,,
556,1,1,DEP_ID,VARCHAR2,,15,43180,1,15,,,,,VARCHAR2,,
556,1,2,SUB_ID,VARCHAR2,,15,43181,16,30,,,,,VARCHAR2,,
556,1,3,EFF_DT,DATE,yyyymmdd,8,43182,31,38,,,,,DATE,,
