LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4034,1,40,IDENTIFICATIONCODE1,VARCHAR2,,200,307044,7801,8000,,,,,VARCHAR2,,
4034,1,41,ENTITYRELCODE1,VARCHAR2,,200,307045,8001,8200,,,,,VARCHAR2,,
4034,1,42,ENTITYIDENCODE2,VARCHAR2,,200,307046,8201,8400,,,,,VARCHAR2,,
4034,1,43,ENTITYTYPEQUALIFIER2,VARCHAR2,,200,307047,8401,8600,,,,,VARCHAR2,,
4034,1,44,NAMELAST2,VARCHAR2,,200,307048,8601,8800,,,,,VARCHAR2,,
4034,1,45,NAMEFIRST2,VARCHAR2,,200,307049,8801,9000,,,,,VARCHAR2,,
4034,1,46,NAMEMIDDLE2,VARCHAR2,,200,307050,9001,9200,,,,,VARCHAR2,,
4034,1,47,NAMEPREFIX2,VARCHAR2,,200,307051,9201,9400,,,,,VARCHAR2,,
4034,1,48,NAMESUFFIX2,VARCHAR2,,200,307052,9401,9600,,,,,VARCHAR2,,
4034,1,49,IDENCODEQUALIFIER2,VARCHAR2,,200,307053,9601,9800,,,,,VARCHAR2,,
4034,1,50,IDENTIFICATIONCODE2,VARCHAR2,,200,307054,9801,10000,,,,,VARCHAR2,,
4034,1,51,ENTITYRELCODE2,VARCHAR2,,200,307055,10001,10200,,,,,VARCHAR2,,
4034,1,52,CONTACTFUNCTCODE,VARCHAR2,,200,307056,10201,10400,,,,,VARCHAR2,,
4034,1,53,NAME_PER,VARCHAR2,,200,307057,10401,10600,,,,,VARCHAR2,,
4034,1,54,COMMUNICATIONNOQUALIFIER,VARCHAR2,,200,307058,10601,10800,,,,,VARCHAR2,,
4034,1,55,COMMUNICATIONNO,VARCHAR2,,200,307059,10801,11000,,,,,VARCHAR2,,
4034,1,56,ADDINFO1,VARCHAR2,,200,307060,11001,11200,,,,,VARCHAR2,,
4034,1,57,ADDINFO2,VARCHAR2,,200,307061,11201,11400,,,,,VARCHAR2,,
4034,1,58,CITYNAME2,VARCHAR2,,200,307062,11401,11600,,,,,VARCHAR2,,
4034,1,59,STATEOFPROVINCECODE,VARCHAR2,,200,307063,11601,11800,,,,,VARCHAR2,,
4034,1,60,POSTALCODE,VARCHAR2,,200,307064,11801,12000,,,,,VARCHAR2,,
4034,1,61,COUNTRYCODE2,VARCHAR2,,200,307065,12001,12200,,,,,VARCHAR2,,
4034,1,62,DATEFORMATQUALIFIER,VARCHAR2,,200,307066,12201,12400,,,,,VARCHAR2,,
4034,1,63,DATEPERIOD_1,DATE,YYYYMMDD,200,307067,12401,12600,,,,,DATE,,
4034,1,64,GENDER,VARCHAR2,,200,307068,12601,12800,,,,,VARCHAR2,,
4034,1,65,MAINTENANCECODE,VARCHAR2,,200,307069,12801,13000,,,,,VARCHAR2,,
4034,1,66,MAINTENANCEREASONCODE2,VARCHAR2,,200,307070,13001,13200,,,,,VARCHAR2,,
4034,1,67,INSURANCELINECODE,VARCHAR2,,200,307071,13201,13400,,,,,VARCHAR2,,
4034,1,68,PLANCOVDESC,VARCHAR2,,200,307072,13401,13600,,,,,VARCHAR2,,
4034,1,69,COVLVLCODE,VARCHAR2,,200,307073,13601,13800,,,,,VARCHAR2,,
4034,1,70,DATEQUALIFIER1,VARCHAR2,,200,307074,13801,14000,,,,,VARCHAR2,,
4034,1,71,DATEPERIODQUALIFIER1,VARCHAR2,,200,307075,14001,14200,,,,,VARCHAR2,,
4034,1,72,DATEPERIOD1,DATE,YYYYMMDD,200,307076,14201,14400,,,,,DATE,,
4034,1,73,DATEQUALIFIER2,VARCHAR2,,200,307077,14401,14600,,,,,VARCHAR2,,
4034,1,74,DATEPERIODQUALIFIER2,VARCHAR2,,200,307078,14601,14800,,,,,VARCHAR2,,
4034,1,75,DATEPERIOD2,DATE,YYYYMMDD,200,307079,14801,15000,,,,,DATE,,
4034,1,76,DATEQUALIFIER3,VARCHAR2,,200,307080,15001,15200,,,,,VARCHAR2,,
4034,1,77,DATEPERIODQUALIFIER3,VARCHAR2,,200,307081,15201,15400,,,,,VARCHAR2,,
4034,1,78,DATEPERIOD3,DATE,YYYYMMDD,200,307082,15401,15600,,,,,DATE,,
4034,1,79,DATEQUALIFIER4,VARCHAR2,,200,307083,15601,15800,,,,,VARCHAR2,,
4034,1,80,DATEPERIODQUALIFIER4,VARCHAR2,,200,307084,15801,16000,,,,,VARCHAR2,,
4034,1,81,DATEPERIOD4,DATE,YYYYMMDD,200,307085,16001,16200,,,,,DATE,,
4034,1,3,MAINTENANCETYPECODE,VARCHAR2,,200,307007,401,600,,,,,VARCHAR2,,
4034,1,4,MAINTENANCEREASONCODE1,VARCHAR2,,200,307008,601,800,,,,,VARCHAR2,,
4034,1,5,BENEFITSTATUSCODE,VARCHAR2,,200,307009,801,1000,,,,,VARCHAR2,,
4034,1,6,MEDICAREPLANCODE,VARCHAR2,,200,307010,1001,1200,,,,,VARCHAR2,,
4034,1,7,COBRAQUALIFYING,VARCHAR2,,200,307011,1201,1400,,,,,VARCHAR2,,
4034,1,8,EMPLOYMENTSTATUSCODE,VARCHAR2,,200,307012,1401,1600,,,,,VARCHAR2,,
4034,1,9,STUDENTSTATUS,VARCHAR2,,200,307013,1601,1800,,,,,VARCHAR2,,
4034,1,10,HANDICAPIND,VARCHAR2,,200,307014,1801,2000,,,,,VARCHAR2,,
4034,1,11,DATEQUALIFIER,VARCHAR2,,200,307015,2001,2200,,,,,VARCHAR2,,
4034,1,12,DATEPERIOD_0,VARCHAR2,,200,307016,2201,2400,,,,,VARCHAR2,,
4034,1,13,CONFIDENTIALITYCODE,VARCHAR2,,200,307017,2401,2600,,,,,VARCHAR2,,
4034,1,14,CITYNAME1,VARCHAR2,,200,307018,2601,2800,,,,,VARCHAR2,,
4034,1,15,STATE,VARCHAR2,,200,307019,2801,3000,,,,,VARCHAR2,,
4034,1,16,COUNTRYCODE1,VARCHAR2,,200,307020,3001,3200,,,,,VARCHAR2,,
4034,1,17,BIRTHSEQNO,VARCHAR2,,200,307021,3201,3400,,,,,VARCHAR2,,
4034,1,18,REFFIDENTIFICATIONQUALIFIER1,VARCHAR2,,200,307022,3401,3600,,,,,VARCHAR2,,
4034,1,19,REFFIDENTIFICATION1,VARCHAR2,,200,307023,3601,3800,,,,,VARCHAR2,,
4034,1,20,REFFIDENTIFICATIONQUALIFIER2,VARCHAR2,,200,307024,3801,4000,,,,,VARCHAR2,,
4034,1,21,REFFIDENTIFICATION2,VARCHAR2,,200,307025,4001,4200,,,,,VARCHAR2,,
4034,1,22,REFFIDENTIFICATIONQUALIFIER3,VARCHAR2,,200,307026,4201,4400,,,,,VARCHAR2,,
4034,1,23,REFFIDENTIFICATION3,VARCHAR2,,200,307027,4401,4600,,,,,VARCHAR2,,
4034,1,24,REFFIDENTIFICATIONQUALIFIER4,VARCHAR2,,200,307028,4601,4800,,,,,VARCHAR2,,
4034,1,25,REFFIDENTIFICATION4,VARCHAR2,,200,307029,4801,5000,,,,,VARCHAR2,,
4034,1,26,REFFIDENTIFICATIONQUALIFIER5,VARCHAR2,,200,307030,5001,5200,,,,,VARCHAR2,,
4034,1,27,REFFIDENTIFICATION5,VARCHAR2,,200,307031,5201,5400,,,,,VARCHAR2,,
