LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1973,1,1,clnt_st_cd,VARCHAR2
1973,1,2,cdm_mbr_key,VARCHAR2
1973,1,3,proxy_id_cd,VARCHAR2
1973,1,4,mbr_id_cd,VARCHAR2
1973,1,5,primy_mbr_id_cd,VARCHAR2
1973,1,6,sub_id_cd,VARCHAR2
1973,1,7,primy_sub_id_cd,VARCHAR2
1973,1,8,cdm_sub_key,VARCHAR2
1973,1,9,grp_id_cd,VARCHAR2
1973,1,10,primy_grp_id_cd,VARCHAR2
1973,1,11,subgrp_id_cd,VARCHAR2
1973,1,12,primy_subgrp_id_cd,VARCHAR2
1973,1,13,cdm_grp_strct_key,VARCHAR2
1973,1,14,cls_descn,VARCHAR2
1973,1,15,cls_pln_id_cd,VARCHAR2
1973,1,16,cdm_grp_cls_pln_key,VARCHAR2
1973,1,17,cdm_prod_key,VARCHAR2
1973,1,18,prod_cat_cd,VARCHAR2
1973,1,19,trnsl_prod_typ_cd,VARCHAR2
1973,1,20,mbr_dob_dt_key,DATE
1973,1,21,mbr_gndr_cd,VARCHAR2
1973,1,22,mbr_relshp_cd,VARCHAR2
1973,1,23,sub_cntct_postl_cd,VARCHAR2
1973,1,24,cdm_rec_eff_dt_key,DATE
1973,1,25,cdm_rec_cncl_dt_key,DATE
1973,1,26,fmly_strct_cd,VARCHAR2
1973,1,27,mbr_lst_name,VARCHAR2
1973,1,28,mbr_fst_name,VARCHAR2
1973,1,29,mbr_mid_name,VARCHAR2
1973,1,30,whole_mbr_cnt,VARCHAR2
1973,1,31,whole_contr_cnt,VARCHAR2
1973,1,32,sub_addr_ln_1_txt,VARCHAR2
1973,1,33,sub_addr_ln_2_txt,VARCHAR2
1973,1,34,sub_addr_ln_3_txt,VARCHAR2
1973,1,35,sub_city_name,VARCHAR2
1973,1,36,sub_st_cd,VARCHAR2
1973,1,37,mbr_ph_num_txt,VARCHAR2
1973,1,38,curr_ctg_pers_key_cd,VARCHAR2
1973,1,39,subgrp_name,VARCHAR2
1973,1,40,cls_id_cd,VARCHAR2
1973,1,41,cls_pln_descn,VARCHAR2
1973,1,42,prod_id_cd,VARCHAR2
1973,1,43,prod_descn,VARCHAR2
1973,1,44,origtg_src_cd,VARCHAR2
