LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3111,1,90,M_SD_DEPND_FIRST_NAME6,VARCHAR2
3111,1,91,M_SD_DEPND_LAST_NAME6,VARCHAR2
3111,1,92,M_SD_DEPND_SEX6,VARCHAR2
3111,1,93,M_SD_DEPND_BIRTH_DATE6,DATE
3111,1,94,M_SD_DEPND_REL6,VARCHAR2
3111,1,95,M_SD_DEPND_EFFV_DATE6,DATE
3111,1,96,M_SD_DEPND_TERM_DATE6,DATE
3111,1,97,M_SD_DEPND_NUMBER6,VARCHAR2
3111,1,99,M_SD_DEPND_FIRST_NAME7,VARCHAR2
3111,1,100,M_SD_DEPND_LAST_NAME7,VARCHAR2
3111,1,101,M_SD_DEPND_SEX7,VARCHAR2
3111,1,102,M_SD_DEPND_BIRTH_DATE7,DATE
3111,1,103,M_SD_DEPND_REL7,VARCHAR2
3111,1,104,M_SD_DEPND_EFFV_DATE7,DATE
3111,1,105,M_SD_DEPND_TERM_DATE7,DATE
3111,1,106,M_SD_DEPND_NUMBER7,VARCHAR2
3111,1,108,M_SD_DEPND_FIRST_NAME8,VARCHAR2
3111,1,109,M_SD_DEPND_LAST_NAME8,VARCHAR2
3111,1,110,M_SD_DEPND_SEX8,VARCHAR2
3111,1,111,M_SD_DEPND_BIRTH_DATE8,DATE
3111,1,112,M_SD_DEPND_REL8,VARCHAR2
3111,1,113,M_SD_DEPND_EFFV_DATE8,DATE
3111,1,114,M_SD_DEPND_TERM_DATE8,DATE
3111,1,115,M_SD_DEPND_NUMBER8,VARCHAR2
3111,1,117,M_SD_DEPND_FIRST_NAME9,VARCHAR2
3111,1,162,M_SD_DEPND_FIRST_NAME14,VARCHAR2
3111,1,163,M_SD_DEPND_LAST_NAME14,VARCHAR2
3111,1,164,M_SD_DEPND_SEX14,VARCHAR2
3111,1,165,M_SD_DEPND_BIRTH_DATE14,DATE
3111,1,166,M_SD_DEPND_REL14,VARCHAR2
3111,1,167,M_SD_DEPND_EFFV_DATE14,DATE
3111,1,168,M_SD_DEPND_TERM_DATE14,DATE
3111,1,169,M_SD_DEPND_NUMBER14,VARCHAR2
3111,1,171,M_SD_DEPND_FIRST_NAME15,VARCHAR2
3111,1,172,M_SD_DEPND_LAST_NAME15,VARCHAR2
3111,1,173,M_SD_DEPND_SEX15,VARCHAR2
3111,1,174,M_SD_DEPND_BIRTH_DATE15,DATE
3111,1,175,M_SD_DEPND_REL15,VARCHAR2
3111,1,176,M_SD_DEPND_EFFV_DATE15,DATE
3111,1,177,M_SD_DEPND_TERM_DATE15,DATE
3111,1,178,M_SD_DEPND_NUMBER15,VARCHAR2
3111,1,180,M_SD_DEPND_FIRST_NAME16,VARCHAR2
3111,1,181,M_SD_DEPND_LAST_NAME16,VARCHAR2
3111,1,182,M_SD_DEPND_SEX16,VARCHAR2
3111,1,183,M_SD_DEPND_BIRTH_DATE16,DATE
3111,1,184,M_SD_DEPND_REL16,VARCHAR2
3111,1,185,M_SD_DEPND_EFFV_DATE16,DATE
3111,1,186,M_SD_DEPND_TERM_DATE16,DATE
3111,1,187,M_SD_DEPND_NUMBER16,VARCHAR2
3111,1,189,M_SD_DEPND_FIRST_NAME17,VARCHAR2
3111,1,190,M_SD_DEPND_LAST_NAME17,VARCHAR2
3111,1,191,M_SD_DEPND_SEX17,VARCHAR2
3111,1,192,M_SD_DEPND_BIRTH_DATE17,DATE
3111,1,193,M_SD_DEPND_REL17,VARCHAR2
3111,1,194,M_SD_DEPND_EFFV_DATE17,DATE
3111,1,195,M_SD_DEPND_TERM_DATE17,DATE
3111,1,196,M_SD_DEPND_NUMBER17,VARCHAR2
3111,1,198,M_SD_DEPND_FIRST_NAME18,VARCHAR2
3111,1,199,M_SD_DEPND_LAST_NAME18,VARCHAR2
3111,1,200,M_SD_DEPND_SEX18,VARCHAR2
3111,1,201,M_SD_DEPND_BIRTH_DATE18,DATE
