LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1733,1,1,SOURCE,VARCHAR2
1733,1,2,MEMID,VARCHAR2
1733,1,3,ENRID,VARCHAR2
1733,1,4,RELFLAG,VARCHAR2
1733,1,5,MEMFIRSTNAME,VARCHAR2
1733,1,6,MEMLASTNAME,VARCHAR2
1733,1,7,GENDER,VARCHAR2
1733,1,8,DOB,DATE
1733,1,9,ADDR1,VARCHAR2
1733,1,10,ADDR2,VARCHAR2
1733,1,11,CITY,VARCHAR2
1733,1,12,STATE,VARCHAR2
1733,1,13,ZIP,VARCHAR2
1733,1,14,HOMEPHONE,VARCHAR2
1733,1,15,WORKPHONE,VARCHAR2
1733,1,16,COVTYPEID,VARCHAR2
1733,1,17,COVTYPEDESC,VARCHAR2
1733,1,18,EFFDATE,DATE
1733,1,19,TERMDATE,DATE
1733,1,20,CMSTATUS,VARCHAR2
1733,1,21,PCPID,VARCHAR2
1733,1,22,PCPNAME,VARCHAR2
1733,1,23,STATUS,VARCHAR2
1733,1,24,PLANTYPE,VARCHAR2
1733,1,25,PLANNAME,VARCHAR2
