LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1324,1,1,ROW_ID,NUMBER
1324,1,2,SOURCE,VARCHAR2
1324,1,3,MEMID,VARCHAR2
1324,1,4,ENRID,VARCHAR2
1324,1,5,RELFLAG,VARCHAR2
1324,1,6,MEMFIRSTNAME,VARCHAR2
1324,1,7,MEMLASTNAME,VARCHAR2
1324,1,8,GENDER,VARCHAR2
1324,1,9,DOB,DATE
1324,1,10,ADDR1,VARCHAR2
1324,1,11,ADDR2,VARCHAR2
1324,1,12,CITY,VARCHAR2
1324,1,13,STATE,VARCHAR2
1324,1,14,ZIP,VARCHAR2
1324,1,15,HOMEPHONE,VARCHAR2
1324,1,16,WORKPHONE,VARCHAR2
1324,1,17,COVTYPEID,VARCHAR2
1324,1,18,COVTYPEDESC,VARCHAR2
1324,1,19,EFFDATE,DATE
1324,1,20,TERMDATE,DATE
1324,1,21,LVLID1,VARCHAR2
1324,1,22,LVLDESC1,VARCHAR2
1324,1,23,LVLID2,VARCHAR2
1324,1,24,LVLDESC2,VARCHAR2
1324,1,25,LVLID3,VARCHAR2
1324,1,26,LVLDESC3,VARCHAR2
1324,1,27,LVLID4,VARCHAR2
1324,1,28,LVLDESC4,VARCHAR2
1324,1,29,LVLID5,VARCHAR2
1324,1,30,LVLDESC5,VARCHAR2
1324,1,31,LVLID6,VARCHAR2
1324,1,32,LVLDESC6,VARCHAR2
1324,1,33,LVLID7,VARCHAR2
1324,1,34,LVLDESC7,VARCHAR2
1324,1,35,LVLID8,VARCHAR2
1324,1,36,LVLDESC8,VARCHAR2
1324,1,37,LVLID9,VARCHAR2
1324,1,38,LVLDESC9,VARCHAR2
1324,1,39,LVLID10,VARCHAR2
1324,1,40,LVLDESC10,VARCHAR2
1324,1,41,CMSTATUS,VARCHAR2
1324,1,42,PCPID,VARCHAR2
1324,1,43,PCPNAME,VARCHAR2
1324,1,44,SSN,VARCHAR2
1324,1,45,BENCOVTYPE,VARCHAR2
1324,1,46,BENCOVTYPEDESC,VARCHAR2
1324,1,47,SICCODE,VARCHAR2
1324,1,48,SICDESC,VARCHAR2
