LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
576,1,1,RECTYP,VARCHAR2
576,1,2,GROUPNAME,VARCHAR2
576,1,3,PARTIC,VARCHAR2
576,1,4,DEPNO,VARCHAR2
576,1,6,END,DATE
576,1,7,LAST,VARCHAR2
576,1,8,FIRST,VARCHAR2
576,1,10,SEX,VARCHAR2
576,1,11,DOB,DATE
576,1,13,DIV,VARCHAR2
576,1,14,COV,VARCHAR2
576,1,15,PLAN,VARCHAR2
576,1,17,HIREDT,DATE
576,1,18,ADDR,VARCHAR2
576,1,20,CITY,VARCHAR2
576,1,21,STAT,VARCHAR2
576,1,22,ZIP,VARCHAR2
576,1,24,PHONE,VARCHAR2
576,1,25,COB,VARCHAR2
576,1,26,VOL,NUMBER
576,1,28,EMPTRM,DATE
576,1,29,MARSTA,VARCHAR2
576,1,31,QEDATE,DATE
576,1,32,QEDIV,VARCHAR2
576,1,33,PDTHRU,DATE
576,1,35,RETIRE,VARCHAR2
576,1,36,MEDTRN,VARCHAR2
576,1,37,DENTRN,VARCHAR2
576,1,38,VISTRN,VARCHAR2
576,1,39,RXDTRN,VARCHAR2
576,1,40,COBPPM,VARCHAR2
576,1,41,COBPPD,VARCHAR2
576,1,42,COBPPV,VARCHAR2
576,1,43,COBSPM,VARCHAR2
576,1,44,COBSPD,VARCHAR2
576,1,45,COBSPV,VARCHAR2
576,1,46,COBDPM,VARCHAR2
576,1,47,COBDPD,VARCHAR2
576,1,48,COBDPV,VARCHAR2
576,1,49,INITDT,DATE
576,1,50,BENEFF,DATE
576,1,51,REMK1,VARCHAR2
576,1,52,REMK2,VARCHAR2
576,1,53,SMOKE,VARCHAR2
576,1,54,JOBCLS,VARCHAR2
576,1,55,REHIRE,DATE
576,1,56,CLOCK,VARCHAR2
576,1,57,AJMNTH,VARCHAR2
576,1,58,MEDICR,DATE
576,1,59,LTEMED,VARCHAR2
576,1,60,LTMDYS,NUMBER
576,1,61,LTEDEN,VARCHAR2
576,1,62,LTDDYS,NUMBER
576,1,63,ALTNAM,VARCHAR2
576,1,64,ALADDR,VARCHAR2
576,1,65,ALADR2,VARCHAR2
576,1,66,ALCITY,VARCHAR2
576,1,67,ALSTAT,VARCHAR2
576,1,68,ALZIP,VARCHAR2
576,1,69,ALCNTR,VARCHAR2
576,1,70,ALPHON,VARCHAR2
576,1,71,ALDATE,DATE
576,1,72,USEDF1,VARCHAR2
576,1,73,USEDF2,VARCHAR2
576,1,74,USEDF3,VARCHAR2
576,1,75,USEDF4,VARCHAR2
576,1,76,ALRTCD,VARCHAR2
576,1,77,USEDF5,VARCHAR2
576,1,78,USEDF6,VARCHAR2
576,1,79,USEDF7,VARCHAR2
576,1,81,MEDSTE,VARCHAR2
576,1,82,MANADJ,VARCHAR2
576,1,83,EXTEND,DATE
576,1,85,EXTDTE,DATE
576,1,86,MARRDT,DATE
576,1,88,SRVDAY,NUMBER
576,1,89,SALAR2,VARCHAR2
576,1,90,PAYCYC,VARCHAR2
576,1,92,PAYID,VARCHAR2
576,1,93,WPHONE,VARCHAR2
576,1,94,REASON,VARCHAR2
576,2,1,RECTYP,VARCHAR2
576,2,2,GROUPName,VARCHAR2
576,2,3,PARTIC,VARCHAR2
576,2,4,DEP,VARCHAR2
576,2,5,EFFDT,DATE
576,2,6,END,DATE
576,2,7,LAST,VARCHAR2
576,2,8,FIRST,VARCHAR2
576,2,9,MI,VARCHAR2
576,2,10,SEX,VARCHAR2
576,2,11,DOB,DATE
576,2,12,SSN,VARCHAR2
576,2,13,DIV,VARCHAR2
576,2,14,COVCAT,VARCHAR2
576,2,15,PLAN,VARCHAR2
576,2,16,DOD,DATE
576,2,17,MARIT,VARCHAR2
576,2,18,SMOKE,VARCHAR2
576,2,19,RELAT,VARCHAR2
