LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4873,1,1,HMOID,VARCHAR2
4873,1,2,PLANDESC,VARCHAR2
4873,1,3,MEMBNO,VARCHAR2
4873,1,4,GRPNUM,VARCHAR2
4873,1,5,LSTNAM,VARCHAR2
4873,1,6,FSTNAM,VARCHAR2
4873,1,7,MIDNAM,VARCHAR2
4873,1,8,ADRLN1,VARCHAR2
4873,1,9,ADRLN2,VARCHAR2
4873,1,10,CITYCD,VARCHAR2
4873,1,11,STACOD,VARCHAR2
4873,1,12,ZIPCOD,VARCHAR2
4873,1,13,EFFDAT,DATE
4873,1,14,EXPDAT,DATE
4873,1,15,TIERCD,VARCHAR2
4873,1,16,AREACD,VARCHAR2
4873,1,17,HOMPH,VARCHAR2
4873,1,18,SOCSEC,VARCHAR2
4873,1,19,BTHDAT,DATE
4873,1,20,SEXCD,VARCHAR2
4873,1,21,CASEHD,VARCHAR2
