LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4560,21,8,O480_CVIID_CAN_DT,DATE
4560,21,9,O480_CVIID_ID_TYP_DESC,VARCHAR2
4560,22,1,OFF_KEY_UMI_ID,VARCHAR2
4560,22,2,OFF_KEY_CNTR_ID,VARCHAR2
4560,22,3,OFF_KEY_DET_REC_TYP,VARCHAR2
4560,22,4,OFF_KEY_REC_SEQ,VARCHAR2
4560,22,5,O700_MATN_TYPE_CD_INS03_HD01,VARCHAR2
4560,22,6,O700_SUBSCRIBER_ID_REF02,VARCHAR2
4560,22,7,O700_ID_CD_QLDR_NM108,VARCHAR2
4560,22,8,O700_ID_CODE_NM109,VARCHAR2
4560,22,9,O700_ID_PLAN_CVRG_DESC_HD04,VARCHAR2
4560,22,10,O700_SUBSCRIBER_SUUPL_ID,VARCHAR2
4560,22,11,O700_CMS_TRC_CD,VARCHAR2
4560,22,12,O700_CMS_NEW_CONTRACT_ID,VARCHAR2
4560,22,13,O700_ZERO,VARCHAR2
4560,22,14,O700_NEW_PLAN_NAME,VARCHAR2
4560,2,1,KEY,VARCHAR2
4560,2,2,CI_ADR_QLFR_C,VARCHAR2
4560,2,3,CI_AL_1,VARCHAR2
4560,2,4,CI_AL_2,VARCHAR2
4560,2,5,CI_AL_3,VARCHAR2
4560,2,6,CI_AL_4,VARCHAR2
4560,2,7,CI_CY,VARCHAR2
4560,1,23,EMP_CLSS_C_3,VARCHAR2
4560,1,24,CI_ID_SEQ_N,VARCHAR2
4560,1,25,COV_C,VARCHAR2
4560,1,26,SUB_IN,VARCHAR2
4560,1,27,UMI_SSN,VARCHAR2
4560,1,28,CL_PRTNR_AFF_ID,VARCHAR2
4560,1,30,CI_HIRE_DT,DATE
4560,2,8,CI_ST,VARCHAR2
4560,2,9,CI_Z_C,VARCHAR2
4560,2,10,CI_CNTRY_C,VARCHAR2
4560,2,11,CI_ADR_EFF_DT,DATE
4560,2,12,CI_ADR_CAN_DT,DATE
4560,2,13,CI_CNTY_C,VARCHAR2
4560,2,14,LAST_MTN_DT,DATE
4560,4,1,KEY,VARCHAR2
4560,4,2,CTCOV_COUNT,VARCHAR2
4560,4,3,INS_LIN_C,VARCHAR2
4560,4,4,CTCOV_EFF_DT,DATE
4560,4,5,SUB_INS_LIN_C,VARCHAR2
4560,4,6,CVR_CATG_C,VARCHAR2
4560,4,7,CVR_LVL_C,VARCHAR2
4560,4,8,PLN_AREA_C,VARCHAR2
4560,4,9,CI_CTCOV_C,VARCHAR2
4560,4,10,CTCOV_CAN_DT,DATE
4560,4,11,CTCOV_CAN_C,VARCHAR2
4560,4,12,CTCOV_RPT_DT,DATE
4560,4,13,ORIG_EFF_DT,DATE
4560,4,14,OLD_AGR,VARCHAR2
4560,4,15,CI_AFFECT_IN,VARCHAR2
4560,4,16,LOB_AFFECT_IN,VARCHAR2
4560,4,17,BEN_STATUS_CODE,VARCHAR2
4560,4,18,NSMCRS_CODE,VARCHAR2
4560,4,20,INS_LIN_C1,VARCHAR2
4560,4,21,CTCOV_EFF_DT1,DATE
4560,4,22,SUB_INS_LIN_C1,VARCHAR2
4560,4,23,CVR_CATG_C1,VARCHAR2
4560,4,24,CVR_LVL_C1,VARCHAR2
4560,4,25,PLN_AREA_C1,VARCHAR2
4560,4,26,CI_CTCOV_C1,VARCHAR2
4560,4,27,CTCOV_CAN_DT1,DATE
4560,4,28,CTCOV_CAN_C1,VARCHAR2
4560,4,29,CTCOV_RPT_DT1,DATE
4560,4,30,ORIG_EFF_DT1,DATE
4560,4,31,OLD_AGR1,VARCHAR2
4560,4,32,CI_AFFECT_IN1,VARCHAR2
4560,4,33,LOB_AFFECT_IN1,VARCHAR2
4560,4,34,BEN_STATUS_CODE1,VARCHAR2
4560,4,35,NSMCRS_CODE1,VARCHAR2
4560,5,1,KEY,VARCHAR2
4560,5,2,CIEI_CT,VARCHAR2
4560,5,3,CIEI_TYP_C,VARCHAR2
4560,5,4,CIEI_C,VARCHAR2
