LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4736,1,1,RPTDESC,VARCHAR2
4736,1,2,GROUP_ID,VARCHAR2
4736,1,3,DIV,VARCHAR2
4736,1,4,EMPMEMBER,VARCHAR2
4736,1,5,EMPSSN,VARCHAR2
4736,1,6,EMPHIREDATE,DATE
4736,1,7,EMP_FIRSTNAME,VARCHAR2
4736,1,8,EMP_MI,VARCHAR2
4736,1,9,EMP_LASTNAME,VARCHAR2
4736,1,10,MEMBER,VARCHAR2
4736,1,11,MEMSSN,VARCHAR2
4736,1,12,DOB,DATE
4736,1,13,GENDER,VARCHAR2
4736,1,14,REL,VARCHAR2
4736,1,15,MEM_FIRSTNAME,VARCHAR2
4736,1,16,MEM_MI,VARCHAR2
4736,1,17,MEM_LASTNAME,VARCHAR2
4736,1,18,ADDR1,VARCHAR2
4736,1,19,ADDR2,VARCHAR2
4736,1,20,CITY,VARCHAR2
4736,1,21,STATE,VARCHAR2
4736,1,22,ZIP,VARCHAR2
4736,1,23,EFF_DATE,DATE
4736,1,24,TERM_DATE,DATE
4736,1,25,BENPKG,VARCHAR2
4736,1,26,INDDED,VARCHAR2
4736,1,27,INDOOP,VARCHAR2
4736,1,28,FAMDED,VARCHAR2
4736,1,29,FAMOOP,VARCHAR2
4736,1,30,GROUP_1,VARCHAR2
4736,1,31,GROUP_2,VARCHAR2
4736,1,32,GROUP_3,VARCHAR2
4736,1,33,GROUP_4,VARCHAR2
4736,1,34,GROUP_5_NPI,VARCHAR2
4736,1,35,GROUP_5_ID,VARCHAR2
4736,1,36,GROUP_5_NAMES,VARCHAR2
4736,1,37,GROUP_6_PRIMLOC,VARCHAR2
4736,1,38,CASE_MANAGER,VARCHAR2
