LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2885,1,2,GRP_NM,VARCHAR2
2885,1,3,SUBGRP_ID,VARCHAR2
2885,1,4,MBR_UNIQ_KEY,VARCHAR2
2885,1,5,SUB_UNIQ_KEY,VARCHAR2
2885,1,1,GRP_ID,VARCHAR2
2885,1,6,SUB_SSN,VARCHAR2
2885,1,7,MBR_SSN,VARCHAR2
2885,1,8,MBR_YOB,VARCHAR2
2885,1,9,MBR_GNDR_CD,VARCHAR2
2885,1,10,MBR_RELSHP_DESC,VARCHAR2
2885,1,11,CLS_DESC,VARCHAR2
2885,1,12,MBR_SFX_NO,VARCHAR2
2885,1,13,MBR_HOME_ADDR_ZIP_CD_5,VARCHAR2
2885,1,14,MBR_EFF_DT,DATE
2885,1,15,MBR_TERM_DT,DATE
2885,1,16,PROD_SH_NM_DESC,VARCHAR2
2885,1,17,PLN_ID,VARCHAR2
