LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1008,1,1,DZGROUP,VARCHAR2
1008,1,2,DZPARTIC,VARCHAR2
1008,1,3,DZDEPNO,VARCHAR2
1008,1,4,DZDEPSSN,VARCHAR2
1008,1,5,DZLAST,VARCHAR2
1008,1,6,DZFIRST,VARCHAR2
1008,1,8,DZDOB,DATE
1008,1,9,DZDOD,DATE
1008,1,10,DZSEX,VARCHAR2
1008,1,11,DZMARSTA,VARCHAR2
1008,1,12,DZRELAT,VARCHAR2
1008,1,13,DZDISAB,VARCHAR2
1008,1,14,DZHANDIC,VARCHAR2
1008,1,15,DZEFFDTE,DATE
1008,1,16,DZTERMDT,DATE
1008,1,17,DZFTSFLG,VARCHAR2
1008,1,18,DZGRADDT,DATE
1008,1,7,DZMI,VARCHAR2
