LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1739,1,1,UZUPFL,VARCHAR2
1739,1,2,UZUPDT,VARCHAR2
1739,1,3,UZCPY,VARCHAR2
1739,1,4,UZLOC,VARCHAR2
1739,1,5,UZDEPT,VARCHAR2
1739,1,6,UZESSN,VARCHAR2
1739,1,7,UZFNAM,VARCHAR2
1739,1,8,UZRELA,VARCHAR2
1739,1,9,UZSTS,VARCHAR2
1739,1,10,UZMRTL,VARCHAR2
1739,1,11,UZLNAM,VARCHAR2
1739,1,12,UZMNAM,VARCHAR2
1739,1,13,UZADR1,VARCHAR2
1739,1,14,UZADR2,VARCHAR2
1739,1,15,UZCITY,VARCHAR2
1739,1,16,UZSTAT,VARCHAR2
1739,1,17,UZZIP,VARCHAR2
1739,1,18,UZBRTH,DATE
1739,1,19,UZAGE,VARCHAR2
1739,1,20,UZSEX,VARCHAR2
1739,1,21,UZSTDT,VARCHAR2
1739,1,22,UZMDMD,VARCHAR2
1739,1,23,UZSPCL,VARCHAR2
1739,1,24,UZSYS1,VARCHAR2
1739,1,25,UZPLN1,VARCHAR2
1739,1,26,UZCOV1,VARCHAR2
1739,1,27,UZESD1,DATE
1739,1,28,UZETD1,DATE
1739,1,29,UZRAT1,NUMBER
1739,1,30,UZSYS2,VARCHAR2
1739,1,31,UZPLN2,VARCHAR2
1739,1,32,UZCOV2,VARCHAR2
1739,1,33,UZESD2,DATE
1739,1,34,UZETD2,DATE
1739,1,35,UZRAT2,NUMBER
1739,1,36,UZSYS3,VARCHAR2
1739,1,37,UZPLN3,VARCHAR2
1739,1,38,UZCOV3,VARCHAR2
1739,1,39,UZESD3,DATE
1739,1,40,UZETD3,DATE
1739,1,41,UZRAT3,NUMBER
1739,1,42,UZCOID,VARCHAR2
1739,1,43,UZRELS,VARCHAR2
1739,1,44,UZPRIM,VARCHAR2
1739,1,45,UZPRSX,VARCHAR2
1739,1,46,UZRCODE,VARCHAR2
1739,1,47,UZMCRSFLAG,VARCHAR2
1739,1,48,UZMCRSDAT,VARCHAR2
1739,1,49,UZMCRSTRM,VARCHAR2
1739,1,50,UZDSSN,VARCHAR2
1739,1,51,UZHICNUM,VARCHAR2
1739,1,52,UZACORDUID,VARCHAR2
1739,1,53,UZACORDDID,VARCHAR2
1739,1,54,UZNMUNIQID,VARCHAR2
1739,1,55,UZANUNIQID,VARCHAR2
1739,1,56,UZEMDT,DATE
1739,1,57,UZRTDT,DATE
1739,1,58,UZCLAS,VARCHAR2
1739,1,59,UZCOBEFFDT,DATE
1739,1,60,UZMDWRAPEF,DATE
1739,1,61,UZMDWRAPTM,VARCHAR2
1739,1,62,UZMCRSNCOD,VARCHAR2
1739,1,63,DMCMF,VARCHAR2
