LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1132,1,1,essn,VARCHAR2
1132,1,2,seq,VARCHAR2
1132,1,3,rel,VARCHAR2
1132,1,4,lname,VARCHAR2
1132,1,5,ftname,VARCHAR2
1132,1,6,sex,VARCHAR2
1132,1,7,dob,DATE
1132,1,8,plantype,VARCHAR2
1132,1,9,grpid,VARCHAR2
1132,1,10,dept,VARCHAR2
1132,1,11,addr1,VARCHAR2
1132,1,12,addr2,VARCHAR2
1132,1,13,city,VARCHAR2
1132,1,14,state,VARCHAR2
1132,1,15,zip,VARCHAR2
1132,1,16,homephone,VARCHAR2
1132,1,17,fsteffdate,DATE
1132,1,18,termdate,DATE
1132,1,19,mmdate,DATE
1132,1,20,mmterm,DATE
1132,1,21,mmtype,VARCHAR2
1132,1,22,rxeffdate,DATE
1132,1,23,rxterm,DATE
1132,1,24,rxtype,VARCHAR2
1132,1,25,deeffdate,DATE
1132,1,26,determ,DATE
1132,1,27,detype,VARCHAR2
1132,1,28,vieffdate,DATE
1132,1,29,viterm,DATE
1132,1,30,vitype,VARCHAR2
1132,1,31,CERT,VARCHAR2
