LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1079,1,1,SOURCE,VARCHAR2
1079,1,2,MEMID,VARCHAR2
1079,1,3,ENRID,VARCHAR2
1079,1,4,RELFLAG,VARCHAR2
1079,1,5,MEMFIRSTNAME,VARCHAR2
1079,1,6,MEMLASTNAME,VARCHAR2
1079,1,7,GENDER,VARCHAR2
1079,1,8,DOB,DATE
1079,1,9,ADDR1,VARCHAR2
1079,1,10,ADDR2,VARCHAR2
1079,1,11,CITY,VARCHAR2
1079,1,12,STATE,VARCHAR2
1079,1,13,ZIP,VARCHAR2
1079,1,14,HOMEPHONE,VARCHAR2
1079,1,15,COVTYPEID,VARCHAR2
1079,1,16,COVTYPEDESC,VARCHAR2
1079,1,17,EFFMONTH,DATE
1079,1,18,STATUS,VARCHAR2
1079,1,19,GroupIDorAccountNumber,VARCHAR2
1079,1,20,GroupName,VARCHAR2
1079,1,21,SubGroupIDorDivision,VARCHAR2
1079,1,22,SubGroupName,VARCHAR2
1079,1,23,ProductID,VARCHAR2
1079,1,24,ProductDescription,VARCHAR2
1079,1,25,SSN,VARCHAR2
1079,1,26,BENCOVTYPE,VARCHAR2
1079,1,27,BENCOVTYPEDESC,VARCHAR2
1079,1,28,MEMBERMONTHS,VARCHAR2
1079,1,29,MONTHELIG,VARCHAR2
