LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3439,1,1,ROW_ID,VARCHAR2
3439,1,2,SOURCE,VARCHAR2
3439,1,3,MEMID,VARCHAR2
3439,1,4,ENRID,VARCHAR2
3439,1,5,RELFLAG,VARCHAR2
3439,1,6,MEMFIRSTNAME,VARCHAR2
3439,1,7,MEMLASTNAME,VARCHAR2
3439,1,8,GENDER,VARCHAR2
3439,1,9,DOB,DATE
3439,1,10,ADDR1,VARCHAR2
3439,1,11,ADDR2,VARCHAR2
3439,1,12,CITY,VARCHAR2
3439,1,13,STATE,VARCHAR2
3439,1,14,ZIP,VARCHAR2
3439,1,15,HOMEPHONE,VARCHAR2
3439,1,16,WORKPHONE,VARCHAR2
3439,1,17,COVTYPEID,VARCHAR2
3439,1,18,COVTYPEDESC,VARCHAR2
3439,1,19,EFFDATE,DATE
3439,1,20,TERMDATE,DATE
3439,1,21,LVLID1,VARCHAR2
3439,1,22,LVLDESC1,VARCHAR2
3439,1,23,LVLID2,VARCHAR2
3439,1,24,LVLDESC2,VARCHAR2
3439,1,25,LVLID3,VARCHAR2
3439,1,26,LVLDESC3,VARCHAR2
3439,1,27,LVLID4,VARCHAR2
3439,1,28,LVLDESC4,VARCHAR2
3439,1,29,LVLID5,VARCHAR2
3439,1,30,LVLDESC5,VARCHAR2
3439,1,31,LVLID6,VARCHAR2
3439,1,32,LVLDESC6,VARCHAR2
3439,1,33,CMSTATUS,VARCHAR2
3439,1,34,PCPID,VARCHAR2
3439,1,35,PCPNAME,VARCHAR2
3439,1,36,BENCOVTYPE,VARCHAR2
3439,1,37,BENCOVTYPEDESC,VARCHAR2
3439,1,38,SICCODE,VARCHAR2
3439,1,39,SICDESC,VARCHAR2
3439,1,40,CUSTOMFIELD1,VARCHAR2
3439,1,41,CUSTOMFIELD2,VARCHAR2
3439,1,42,CUSTOMFIELD3,VARCHAR2
3439,1,43,CUSTOMFIELD4,VARCHAR2
3439,1,44,CUSTOMFIELD5,VARCHAR2
3439,1,45,CUSTOMFIELD6,VARCHAR2
3439,1,46,CUSTOMFIELD7,VARCHAR2
3439,1,47,CUSTOMFIELD8,VARCHAR2
3439,1,48,CUSTOMFIELD9,VARCHAR2
3439,1,49,CUSTOMFIELD10,VARCHAR2
