LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3040,1,16,O_STATE,VARCHAR2
3040,1,17,O_STATE_REST,VARCHAR2
3040,1,18,O_ZIP,VARCHAR2
3040,1,19,O_COUNTY,VARCHAR2
3040,1,1,O_MBR_NBR,VARCHAR2
3040,1,2,O_MBR_SFX,VARCHAR2
3040,1,3,O_MBR_SSN_NO,VARCHAR2
3040,1,5,O_GENDER,VARCHAR2
3040,1,6,O_RACE,VARCHAR2
3040,1,7,O_FIRST_NAME,VARCHAR2
3040,1,8,O_FIRST_NAME_REST,VARCHAR2
3040,1,9,O_MID_NAME,VARCHAR2
3040,1,10,O_MID_NAME_REST,VARCHAR2
3040,1,11,O_LAST_NAME,VARCHAR2
3040,1,12,O_ADDR_1,VARCHAR2
3040,1,13,O_ADDR_2,VARCHAR2
3040,1,14,O_CITY,VARCHAR2
3040,1,15,O_CITY_REST,VARCHAR2
3040,1,20,O_COUNTY_REST,VARCHAR2
3040,1,21,O_HOME_PHONE,VARCHAR2
3040,1,22,O_WORK_PHONE,VARCHAR2
3040,1,23,O_DOB,DATE
3040,1,24,O_DOB_REST,VARCHAR2
3040,1,25,O_SBR_REL,VARCHAR2
3040,1,26,O_SBR_REL_REST,VARCHAR2
3040,1,27,O_CURR_ELIG_BEGIN_DT,DATE
3040,1,28,O_CURR_ELIG_B_REST,VARCHAR2
3040,1,29,O_CURR_ELIG_END_DT,DATE
3040,1,30,O_CURR_ELIG_E_REST,VARCHAR2
3040,1,31,O_PREV_ELIG_BEGIN_DT,DATE
3040,1,32,O_PREV_ELIG_B_REST,VARCHAR2
3040,1,33,O_PREV_ELIG_END_DT,DATE
3040,1,34,O_PREV_ELIG_E_REST,VARCHAR2
3040,1,35,O_PLAN_TYPE_W,VARCHAR2
3040,1,36,O_PLAN_TYPE_REST,VARCHAR2
3040,1,37,O_LOB,VARCHAR2
3040,1,38,O_LOB_REST,VARCHAR2
3040,1,39,O_COB,VARCHAR2
3040,1,40,O_COB_REST,VARCHAR2
3040,1,41,O_CONTRACT_TYPE,VARCHAR2
3040,1,42,O_SBR_EMPL_DEPT_NO,VARCHAR2
3040,1,43,O_BEN_PLAN,VARCHAR2
3040,1,44,O_BEN_PLAN_REST,VARCHAR2
3040,1,45,O_TIER,VARCHAR2
3040,1,46,O_REGION,VARCHAR2
3040,1,47,O_REGION_REST,VARCHAR2
3040,1,48,O_PCP,VARCHAR2
3040,1,49,O_EMPLOYER,VARCHAR2
3040,1,50,O_EMPLOYER_GROUP_ID,VARCHAR2
3040,1,51,O_SBR_EMP_NO,VARCHAR2
3040,1,52,O_LANGUAGE_IND,VARCHAR2
3040,1,53,O_GROUP_NO,VARCHAR2
3040,1,55,O_DETAIL_RECTYPE,VARCHAR2
3040,2,3,RECORD_COUNT,VARCHAR2
3040,2,5,RECORD_TYPE,VARCHAR2
3040,2,1,DATA_START_DATE,VARCHAR2
3040,2,2,DATA_END_DATE,VARCHAR2
