LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1061,1,1,SBSCRBR_ID,VARCHAR2
1061,1,2,MBR_SQNC_NBR,VARCHAR2
1061,1,3,MBR_BRTH_DT,DATE
1061,1,4,MBR_GNDR_CD,VARCHAR2
1061,1,5,MBR_REL_CD,VARCHAR2
1061,1,6,EMP_ZIP_CD,VARCHAR2
1061,1,7,MBR_EFCTV_DT,DATE
1061,1,8,MBR_TERM_DT,DATE
1061,1,9,PROD_ID,VARCHAR2
1061,1,10,ACCT_NBR,VARCHAR2
1061,1,11,SUBGRP_NBR,VARCHAR2
1061,1,12,DEPT_NBR,VARCHAR2
1061,1,13,HLTH_CLASS_COV_CD,VARCHAR2
1061,1,14,PKG_NBR,VARCHAR2
1061,1,15,EMP_CNTRCT_TYPE,VARCHAR2
1061,1,16,MBR_FIRST_NM,VARCHAR2
1061,1,17,MBR_MD_NM,VARCHAR2
1061,1,18,MBR_LAST_NM,VARCHAR2
1061,1,19,MBR_ADDR_LINE1,VARCHAR2
1061,1,20,MBR_ADDR_LINE2,VARCHAR2
1061,1,21,MBR_CITY,VARCHAR2
1061,1,22,ST_PRVNC_CD,VARCHAR2
1061,1,23,MBR_ZIP_CD,VARCHAR2
1061,1,24,MBR_SSN,VARCHAR2
1061,1,25,HCID,VARCHAR2
