LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2152,1,1,DEP_ID,VARCHAR2
2152,1,3,SUB_ID,VARCHAR2
2152,1,5,EFF_DT,DATE
2152,1,7,CANC_DT,DATE
2152,1,9,PKG_NBR,VARCHAR2
2152,1,11,GRP_ID,VARCHAR2
2152,1,13,SUBGRP_ID,VARCHAR2
2152,1,15,REL_CD,VARCHAR2
2152,1,17,RATE_STRUC_CD,VARCHAR2
2152,1,19,BRTH_DT,DATE
2152,1,21,LAST_NAME,VARCHAR2
2152,1,23,FRST_NAME,VARCHAR2
2152,1,25,MID_INIT,VARCHAR2
2152,1,27,GNDR_CD,VARCHAR2
2152,1,29,LINE1_ADDR,VARCHAR2
2152,1,31,LINE2_ADDR,VARCHAR2
2152,1,33,CITY_NAME,VARCHAR2
2152,1,35,ST_CD,VARCHAR2
2152,1,37,CNTY_NAME,VARCHAR2
2152,1,39,ZIP5_CD,VARCHAR2
2152,1,41,PHONE_NBR,VARCHAR2
