LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2054,1,1,essn,VARCHAR2
2054,1,2,seq,VARCHAR2
2054,1,3,rel,VARCHAR2
2054,1,4,lname,VARCHAR2
2054,1,5,ftname,VARCHAR2
2054,1,6,sex,VARCHAR2
2054,1,7,dob,DATE
2054,1,8,plantype,VARCHAR2
2054,1,9,grpid,VARCHAR2
2054,1,10,dept,VARCHAR2
2054,1,11,addr1,VARCHAR2
2054,1,12,addr2,VARCHAR2
2054,1,13,city,VARCHAR2
2054,1,14,state,VARCHAR2
2054,1,15,zip,VARCHAR2
2054,1,16,homephone,VARCHAR2
2054,1,17,fsteffdate,DATE
2054,1,18,termdate,DATE
2054,1,19,mmdate,DATE
2054,1,20,mmterm,DATE
2054,1,21,mmtype,VARCHAR2
2054,1,22,rxeffdate,DATE
2054,1,23,rxterm,DATE
2054,1,24,rxtype,VARCHAR2
2054,1,25,deeffdate,DATE
2054,1,26,determ,DATE
2054,1,27,detype,VARCHAR2
2054,1,28,vieffdate,DATE
2054,1,29,viterm,DATE
2054,1,30,vitype,VARCHAR2
2054,1,31,CERT,VARCHAR2
2054,1,32,mmplan,VARCHAR2
