LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
593,1,1,UNIQ_ID,VARCHAR2
593,1,2,SUBR_ID,VARCHAR2
593,1,3,DEP_NBR,VARCHAR2
593,1,4,SSN,VARCHAR2
593,1,5,GRP_NBR,VARCHAR2
593,1,6,SUB_GRP,VARCHAR2
593,1,7,PLAN_TYPE_CODE,VARCHAR2
593,1,8,PLAN_TYPE_CODE_DESC,VARCHAR
593,1,9,CLS_PLAN_ID,VARCHAR2
593,1,10,CLS_PLAN_DESC,VARCHAR2
593,1,11,PROD_ID,VARCHAR2
593,1,12,PROD_DESC,VARCHAR2
593,1,13,GRP_NAME,VARCHAR2
593,1,14,FNAME,VARCHAR2
593,1,15,LNAME,VARCHAR2
593,1,16,SEX,VARCHAR2
593,1,17,DOB,DATE
593,1,18,REL,VARCHAR2
593,1,19,EFF_DATE,DATE
593,1,20,TERM_DATE,DATE
593,1,21,subscriber_city,VARCHAR2
593,1,22,subscriber_state,VARCHAR2
593,1,23,subscriber_zip,VARCHAR2
