LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2046,1,3,COEFFDTE,DATE
2046,1,4,COENDDTE,DATE
2046,1,5,CODIV,VARCHAR2
2046,1,6,COMEDCOV,VARCHAR2
2046,1,7,COMEDPLN,VARCHAR2
2046,1,8,CODENCOV,VARCHAR2
2046,1,9,CODENPLN,VARCHAR2
2046,1,10,COVISCOV,VARCHAR2
2046,1,11,COVISPLN,VARCHAR2
2046,1,12,COSTDCOV,VARCHAR2
2046,1,13,COSTDPLN,VARCHAR2
2046,1,14,COFLXCOV,VARCHAR2
2046,1,15,COFLXPLN,VARCHAR2
2046,1,16,COLTDCOV,VARCHAR2
2046,1,17,COLTDPLN,VARCHAR2
2046,1,18,COLIFCOV,VARCHAR2
2046,1,19,COLIFPLN,VARCHAR2
2046,1,20,COSLFCOV,VARCHAR2
2046,1,21,COSLFPLN,VARCHAR2
2046,1,22,CODLFCOV,VARCHAR2
2046,1,23,CODLFPLN,VARCHAR2
2046,1,24,COADDCOV,VARCHAR2
2046,1,25,COADDPLN,VARCHAR2
2046,1,26,COOT1COV,VARCHAR2
2046,1,27,COOT1PLN,VARCHAR2
2046,1,28,COOT2COV,VARCHAR2
2046,1,29,COOT2PLN,VARCHAR2
2046,1,1,COGROUP,VARCHAR2
2046,1,2,COPARTIC,VARCHAR2
