LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
822,1,1,pol_id,VARCHAR2
822,1,2,pol_cls_cd,VARCHAR2
822,1,3,pol_cls_desc,VARCHAR2
822,1,4,mbr_fwd_id,VARCHAR2
822,1,5,dob,DATE
822,1,6,firm,VARCHAR2
822,1,7,firm_name,VARCHAR2
822,1,8,division,VARCHAR2
822,1,9,division_name,VARCHAR2
822,1,10,hbp,VARCHAR2
822,1,11,program,VARCHAR2
822,1,12,program_name,VARCHAR2
822,1,13,rel_cd,VARCHAR2
822,1,14,rel_desc,VARCHAR2
822,1,15,gender_cd,VARCHAR2
822,1,16,strt_dt,DATE
822,1,17,end_dt,DATE
822,1,18,pcp_tax_id,VARCHAR2
822,1,19,pcp_name,VARCHAR2
822,1,20,term_dt,DATE
822,1,21,mbr_term_ind,VARCHAR2
822,1,22,city,VARCHAR2
822,1,23,st_cd,VARCHAR2
822,1,24,zip_cd,VARCHAR2
822,1,25,mbr_frst_nm,VARCHAR2
822,1,26,mbr_last_nm,VARCHAR2
822,1,27,mbr_ssn,VARCHAR2
