LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
956,1,12,BENE_RNG_BGN_DT,DATE
956,1,13,BENE_RNG_END_DT,DATE
956,1,14,BENE_1ST_NAME,VARCHAR2
956,1,15,BENE_MIDL_NAME,VARCHAR2
956,1,16,BENE_LAST_NAME,VARCHAR2
956,1,17,BENE_ORGNL_ENTLMT_RSN_CD,VARCHAR2
956,1,18,BENE_ENTLMT_BUYIN_IND,VARCHAR2
956,1,1,BENE_HIC_NUM,VARCHAR2
956,1,2,BENE_FIPS_STATE_CD,VARCHAR2
956,1,3,BENE_FIPS_CNTY_CD,VARCHAR2
956,1,4,BENE_ZIP_CD,VARCHAR2
956,1,5,BENE_DOB,DATE
956,1,6,BENE_SEX_CD,VARCHAR2
956,1,7,BENE_RACE_CD,VARCHAR2
956,1,8,BENE_AGE,VARCHAR2
956,1,9,BENE_MDCR_STUS_CD,VARCHAR2
956,1,10,BENE_DUAL_STUS_CD,VARCHAR2
956,1,11,BENE_DEATH_DT,DATE
