LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2565,1,118,PRSC_ID,VARCHAR2,,222,199374,12970,13191,Adesh Shrestha,,,,VARCHAR2,,
2565,1,119,PRSC_DEA,VARCHAR2,,223,199375,13192,13414,Adesh Shrestha,,,,VARCHAR2,,
2565,1,120,PRSC_FULLNAME,VARCHAR2,,224,199376,13415,13638,Adesh Shrestha,,,,VARCHAR2,,
2565,1,121,PRSC_ZIP,VARCHAR2,,225,199377,13639,13863,Adesh Shrestha,,,,VARCHAR2,,
2565,1,122,PRSC_PHONE,VARCHAR2,,226,199378,13864,14089,Adesh Shrestha,,,,VARCHAR2,,
2565,1,18,MEM_GEN,VARCHAR2,,122,199274,1820,1941,Adesh Shrestha,,,,VARCHAR2,,
2565,1,19,MEM_DOB,DATE,MM/DD/YYYY,10,199275,1942,1951,Adesh Shrestha,,,,DATE,,
2565,1,20,MEM_ZIP,VARCHAR2,,124,199276,1952,2075,Adesh Shrestha,,,,VARCHAR2,,
2565,1,21,MEM_ZIP_3,VARCHAR2,,125,199277,2076,2200,Adesh Shrestha,,,,VARCHAR2,,
2565,1,22,MEM_DEP_NUM,VARCHAR2,,126,199278,2201,2326,Adesh Shrestha,,,,VARCHAR2,,
2565,1,23,MEM_REL,VARCHAR2,,127,199279,2327,2453,Adesh Shrestha,,,,VARCHAR2,,
2565,1,24,MEM_AON_ID,VARCHAR2,,128,199280,2454,2581,Adesh Shrestha,,,,VARCHAR2,,
2565,1,25,MEM_COV_TYP,VARCHAR2,,129,199281,2582,2710,Adesh Shrestha,,,,VARCHAR2,,
2565,1,26,MEM_PROD_CD,VARCHAR2,,130,199282,2711,2840,Adesh Shrestha,,,,VARCHAR2,,
2565,1,27,MEM_PROD_DES,VARCHAR2,,131,199283,2841,2971,Adesh Shrestha,,,,VARCHAR2,,
2565,1,28,CLM_NUM,VARCHAR2,,132,199284,2972,3103,Adesh Shrestha,,,,VARCHAR2,,
2565,1,29,CLM_LINE_NUM,VARCHAR2,,133,199285,3104,3236,Adesh Shrestha,,,,VARCHAR2,,
2565,1,30,CLM_TYPE_CD,VARCHAR2,,134,199286,3237,3370,Adesh Shrestha,,,,VARCHAR2,,
2565,1,31,SPC_FUND_ARRNG,VARCHAR2,,135,199287,3371,3505,Adesh Shrestha,,,,VARCHAR2,,
2565,1,32,CLM_PROC_DTE,DATE,MM/DD/YYYY,10,199288,3506,3515,Adesh Shrestha,,,,DATE,,
2565,1,33,CLM_CHK_NUM,VARCHAR2,,137,199289,3516,3652,Adesh Shrestha,,,,VARCHAR2,,
2565,1,34,CLM_TRANS_TYP,VARCHAR2,,138,199290,3653,3790,Adesh Shrestha,,,,VARCHAR2,,
2565,1,35,CLM_ADJ_CD,VARCHAR2,,139,199291,3791,3929,Adesh Shrestha,,,,VARCHAR2,,
2565,1,36,CLM_ADJ_REASON,VARCHAR2,,140,199292,3930,4069,Adesh Shrestha,,,,VARCHAR2,,
2565,1,37,CLM_CAP,VARCHAR2,,141,199293,4070,4210,Adesh Shrestha,,,,VARCHAR2,,
2565,1,38,CLM_NTWRK_IND,VARCHAR2,,142,199294,4211,4352,Adesh Shrestha,,,,VARCHAR2,,
2565,1,39,CLM_NTWRK_CD,VARCHAR2,,143,199295,4353,4495,Adesh Shrestha,,,,VARCHAR2,,
2565,1,40,CLM_NTWRK_NM,VARCHAR2,,144,199296,4496,4639,Adesh Shrestha,,,,VARCHAR2,,
2565,1,41,CLM_REC_DTE,DATE,MM/DD/YYYY,10,199297,4640,4649,Adesh Shrestha,,,,DATE,,
2565,1,42,CLM_WRT_DTE,DATE,MM/DD/YYYY,10,199298,4650,4659,Adesh Shrestha,,,,DATE,,
2565,1,43,CLM_PAID_DTE,DATE,MM/DD/YYYY,10,199299,4660,4669,Adesh Shrestha,,,,DATE,,
2565,1,44,CLM_FILL_DTE,DATE,MM/DD/YYYY,10,199300,4670,4679,Adesh Shrestha,,,,DATE,,
2565,1,45,CLM_BILL_DTE,DATE,MM/DD/YYYY,10,199301,4680,4689,Adesh Shrestha,,,,DATE,,
2565,1,46,CLM_DAW_IND,VARCHAR2,,150,199302,4690,4839,Adesh Shrestha,,,,VARCHAR2,,
2565,1,47,CLM_FRMLY_IND,VARCHAR2,,151,199303,4840,4990,Adesh Shrestha,,,,VARCHAR2,,
2565,1,48,CLM_FRMLY_TIER,VARCHAR2,,152,199304,4991,5142,Adesh Shrestha,,,,VARCHAR2,,
2565,1,49,CLM_FILL_NUM,VARCHAR2,,153,199305,5143,5295,Adesh Shrestha,,,,VARCHAR2,,
2565,1,50,PROV_NUM,VARCHAR2,,154,199306,5296,5449,Adesh Shrestha,,,,VARCHAR2,,
2565,1,51,PROV_NPI,VARCHAR2,,155,199307,5450,5604,Adesh Shrestha,,,,VARCHAR2,,
2565,1,52,PROV_NABP_NUM,VARCHAR2,,156,199308,5605,5760,Adesh Shrestha,,,,VARCHAR2,,
2565,1,53,PROV_SPEC_CD,VARCHAR2,,157,199309,5761,5917,Adesh Shrestha,,,,VARCHAR2,,
2565,1,54,PROV_TYPE,VARCHAR2,,158,199310,5918,6075,Adesh Shrestha,,,,VARCHAR2,,
2565,1,55,PROV_NM,VARCHAR2,,159,199311,6076,6234,Adesh Shrestha,,,,VARCHAR2,,
2565,1,56,PROV_ADDR_1,VARCHAR2,,160,199312,6235,6394,Adesh Shrestha,,,,VARCHAR2,,
2565,1,57,PROV_ZIP,VARCHAR2,,161,199313,6395,6555,Adesh Shrestha,,,,VARCHAR2,,
2565,1,58,PROV_CORP_ID,VARCHAR2,,162,199314,6556,6717,Adesh Shrestha,,,,VARCHAR2,,
2565,1,59,PROV_CORP_NM,VARCHAR2,,163,199315,6718,6880,Adesh Shrestha,,,,VARCHAR2,,
2565,1,60,PROV_CORP_ADDR_1,VARCHAR2,,164,199316,6881,7044,Adesh Shrestha,,,,VARCHAR2,,
2565,1,61,PROV_CORP_ZIP,VARCHAR2,,165,199317,7045,7209,Adesh Shrestha,,,,VARCHAR2,,
2565,1,62,PROV_CORP_FTID,VARCHAR2,,166,199318,7210,7375,Adesh Shrestha,,,,VARCHAR2,,
2565,1,63,NDC_CD,VARCHAR2,,167,199319,7376,7542,Adesh Shrestha,,,,VARCHAR2,,
2565,1,64,NDC_DESC,VARCHAR2,,168,199320,7543,7710,Adesh Shrestha,,,,VARCHAR2,,
2565,1,65,CODE_QUAL,VARCHAR2,,169,199321,7711,7879,Adesh Shrestha,,,,VARCHAR2,,
2565,1,66,DRUG_CD,VARCHAR2,,170,199322,7880,8049,Adesh Shrestha,,,,VARCHAR2,,
2565,1,67,DRUG_DESC,VARCHAR2,,171,199323,8050,8220,Adesh Shrestha,,,,VARCHAR2,,
2565,1,68,UNIT_MSR,VARCHAR2,,172,199324,8221,8392,Adesh Shrestha,,,,VARCHAR2,,
2565,1,69,UNIT_DOSE_IND,VARCHAR2,,173,199325,8393,8565,Adesh Shrestha,,,,VARCHAR2,,
2565,1,70,QTY_INTEND_DISPENSE,NUMBER,,19,199326,8566,8739,Adesh Shrestha,,,,NUMBER,,
2565,1,71,QTY_DISPENSE,NUMBER,,19,199327,8740,8914,Adesh Shrestha,,,,NUMBER,,
2565,1,72,DAYS_SPLY_PRSCB,NUMBER,,19,199328,8915,9090,Adesh Shrestha,,,,NUMBER,,
2565,1,73,DAYS_SPLY_INTEND,NUMBER,,19,199329,9091,9267,Adesh Shrestha,,,,NUMBER,,
2565,1,74,DAYS_SPLY,NUMBER,,19,199330,9268,9445,Adesh Shrestha,,,,NUMBER,,
2565,1,75,DRUG_STRNGTH,VARCHAR2,,179,199331,9446,9624,Adesh Shrestha,,,,VARCHAR2,,
2565,1,76,DOSAGE_DESC,VARCHAR2,,180,199332,9625,9804,Adesh Shrestha,,,,VARCHAR2,,
2565,1,17,MEM_LNM,VARCHAR2,,121,199273,1699,1819,Adesh Shrestha,,,,VARCHAR2,,
2565,1,77,GCN_CD,VARCHAR2,,181,199333,9805,9985,Adesh Shrestha,,,,VARCHAR2,,
2565,1,78,GCN_NUM,VARCHAR2,,182,199334,9986,10167,Adesh Shrestha,,,,VARCHAR2,,
2565,1,79,CMP_CD,VARCHAR2,,183,199335,10168,10350,Adesh Shrestha,,,,VARCHAR2,,
2565,1,80,MAIN_DRUG_FLAG,VARCHAR2,,184,199336,10351,10534,Adesh Shrestha,,,,VARCHAR2,,
2565,1,81,DRUG_TYP,VARCHAR2,,185,199337,10535,10719,Adesh Shrestha,,,,VARCHAR2,,
2565,1,82,HCFA_IND,VARCHAR2,,186,199338,10720,10905,Adesh Shrestha,,,,VARCHAR2,,
2565,1,83,T_CLASS_CD_SPEC,VARCHAR2,,187,199339,10906,11092,Adesh Shrestha,,,,VARCHAR2,,
2565,1,84,T_CLASS_CD_AHFS,VARCHAR2,,188,199340,11093,11280,Adesh Shrestha,,,,VARCHAR2,,
2565,1,85,T_CLASS_CD_GEN,VARCHAR2,,189,199341,11281,11469,Adesh Shrestha,,,,VARCHAR2,,
2565,1,86,T_CLASS_CD_STD,VARCHAR2,,190,199342,11470,11659,Adesh Shrestha,,,,VARCHAR2,,
2565,1,87,USC_CD,VARCHAR2,,191,199343,11660,11850,Adesh Shrestha,,,,VARCHAR2,,
2565,1,88,GEN_PROD_IND,VARCHAR2,,192,199344,11851,12042,Adesh Shrestha,,,,VARCHAR2,,
2565,1,89,GEN_SQNC_NUM,VARCHAR2,,193,199345,12043,12235,Adesh Shrestha,,,,VARCHAR2,,
2565,1,90,PMT_BILL_AMT,NUMBER,,19,199346,12236,12254,Adesh Shrestha,,,,NUMBER,,
2565,1,91,PMT_NON_COV_AMT,NUMBER,,19,199347,12255,12273,Adesh Shrestha,,,,NUMBER,,
2565,1,92,PMT_DISC_AMT,NUMBER,,19,199348,12274,12292,Adesh Shrestha,,,,NUMBER,,
2565,1,93,PMT_ALLOW_AMT,NUMBER,,19,199349,12293,12311,Adesh Shrestha,,,,NUMBER,,
2565,1,94,PMT_DED_AMT,NUMBER,,19,199350,12312,12330,Adesh Shrestha,,,,NUMBER,,
2565,1,95,PMT_COIN_AMT,NUMBER,,19,199351,12331,12349,Adesh Shrestha,,,,NUMBER,,
2565,1,96,PMT_COB_AMT,NUMBER,,19,199352,12350,12368,Adesh Shrestha,,,,NUMBER,,
2565,1,97,PMT_COPAY_AMT,NUMBER,,19,199353,12369,12387,Adesh Shrestha,,,,NUMBER,,
2565,1,98,PMT_HRA_AMT,NUMBER,,19,199354,12388,12406,Adesh Shrestha,,,,NUMBER,,
2565,1,99,PMT_MISC_AMT,NUMBER,,19,199355,12407,12425,Adesh Shrestha,,,,NUMBER,,
2565,1,100,PMT_MISC_TYP,NUMBER,,19,199356,12426,12444,Adesh Shrestha,,,,NUMBER,,
2565,1,101,PMT_NETPAID_AMT,NUMBER,,19,199357,12445,12463,Adesh Shrestha,,,,NUMBER,,
2565,1,102,COST_BASIS_COST_DETRM,NUMBER,,19,199358,12464,12482,Adesh Shrestha,,,,NUMBER,,
2565,1,103,COST_ADM_FEE,NUMBER,,19,199359,12483,12501,Adesh Shrestha,,,,NUMBER,,
2565,1,104,COST_USUAL_CUSTOMARY,NUMBER,,19,199360,12502,12520,Adesh Shrestha,,,,NUMBER,,
2565,1,105,COST_INGRD_COST,NUMBER,,19,199361,12521,12539,Adesh Shrestha,,,,NUMBER,,
2565,1,106,COST_DISP_FEE,NUMBER,,19,199362,12540,12558,Adesh Shrestha,,,,NUMBER,,
2565,1,107,COST_SALES_TAX,NUMBER,,19,199363,12559,12577,Adesh Shrestha,,,,NUMBER,,
2565,1,108,COST_POSTAGE_AMT,NUMBER,,19,199364,12578,12596,Adesh Shrestha,,,,NUMBER,,
2565,1,109,COST_INCENTIVE_PD_AMT,NUMBER,,19,199365,12597,12615,Adesh Shrestha,,,,NUMBER,,
2565,1,110,COST_PROF_FEE,NUMBER,,19,199366,12616,12634,Adesh Shrestha,,,,NUMBER,,
2565,1,111,COST_AWP_AMT,NUMBER,,19,199367,12635,12653,Adesh Shrestha,,,,NUMBER,,
2565,1,112,COST_MAC_AMT,NUMBER,,19,199368,12654,12672,Adesh Shrestha,,,,NUMBER,,
2565,1,113,COST_FUL_AMT,NUMBER,,19,199369,12673,12691,Adesh Shrestha,,,,NUMBER,,
2565,1,114,COST_AGP_AMT,NUMBER,,19,199370,12692,12710,Adesh Shrestha,,,,NUMBER,,
2565,1,115,COST_ACQ_AMT,NUMBER,,19,199371,12711,12729,Adesh Shrestha,,,,NUMBER,,
2565,1,116,COST_WAC_AMT,NUMBER,,19,199372,12730,12748,Adesh Shrestha,,,,NUMBER,,
2565,1,117,PRSC_QUAL,VARCHAR2,,221,199373,12749,12969,Adesh Shrestha,,,,VARCHAR2,,
2565,1,1,ACCT_1,VARCHAR2,,105,199257,1,105,Adesh Shrestha,,,,VARCHAR2,,
2565,1,2,COMP_NM,VARCHAR2,,106,199258,106,211,Adesh Shrestha,,,,VARCHAR2,,
2565,1,3,EE_SSN,VARCHAR2,,107,199259,212,318,Adesh Shrestha,,,,VARCHAR2,,
2565,1,4,EE_ID,VARCHAR2,,108,199260,319,426,Adesh Shrestha,,,,VARCHAR2,,
2565,1,5,EE_FNM,VARCHAR2,,109,199261,427,535,Adesh Shrestha,,,,VARCHAR2,,
2565,1,6,EE_LNM,VARCHAR2,,110,199262,536,645,Adesh Shrestha,,,,VARCHAR2,,
2565,1,7,EE_GEN,VARCHAR2,,111,199263,646,756,Adesh Shrestha,,,,VARCHAR2,,
2565,1,8,EE_DOB,DATE,MM/DD/YYYY,10,199264,757,766,Adesh Shrestha,,,,DATE,,
2565,1,9,EE_ADDR1,VARCHAR2,,113,199265,767,879,Adesh Shrestha,,,,VARCHAR2,,
2565,1,10,EE_CITY,VARCHAR2,,114,199266,880,993,Adesh Shrestha,,,,VARCHAR2,,
2565,1,11,EE_STATE,VARCHAR2,,115,199267,994,1108,Adesh Shrestha,,,,VARCHAR2,,
2565,1,12,EE_ZIP,VARCHAR2,,116,199268,1109,1224,Adesh Shrestha,,,,VARCHAR2,,
2565,1,13,EE_ZIP_3,VARCHAR2,,117,199269,1225,1341,Adesh Shrestha,,,,VARCHAR2,,
2565,1,14,MEM_SSN,VARCHAR2,,118,199270,1342,1459,Adesh Shrestha,,,,VARCHAR2,,
2565,1,15,MEM_ID,VARCHAR2,,119,199271,1460,1578,Adesh Shrestha,,,,VARCHAR2,,
2565,1,16,MEM_FNM,VARCHAR2,,120,199272,1579,1698,Adesh Shrestha,,,,VARCHAR2,,
