LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
3125,1,72,SUPPLYFLAG,VARCHAR2,NA,150,252116,10089,10238,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,73,DISCOUNTAMT,NUMBER,NA,150,252117,10239,10388,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,74,PRESCOUNT,NUMBER,NA,150,252118,10389,10538,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,75,SSN,VARCHAR2,NA,150,252119,10539,10688,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,76,RCVMTH,VARCHAR2,NA,150,252120,10689,10838,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,46,DRUGSTRENGTH,VARCHAR2,NA,150,252090,6189,6338,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,47,FORMULARY_YN,VARCHAR2,NA,150,252091,6339,6488,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,48,MOI,VARCHAR2,NA,150,252092,6489,6638,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,49,PRESCRIBERID,VARCHAR2,NA,150,252093,6639,6788,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,50,PRESCRIBERNAME,VARCHAR2,NA,150,252094,6789,6938,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,51,PHARMID,VARCHAR2,NA,150,252095,6939,7088,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,52,PHARMNAME,VARCHAR2,NA,150,252096,7089,7238,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,53,PHARMZIPCODE,VARCHAR2,NA,150,252097,7239,7388,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,54,PAIDAMT,NUMBER,NA,150,252098,7389,7538,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,55,BILLEDAMT,NUMBER,NA,150,252099,7539,7688,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,56,INGREDCOSTAMT,NUMBER,NA,150,252100,7689,7838,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,57,DISPENSINGCOST,NUMBER,NA,150,252101,7839,7988,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,58,SALESTAX,NUMBER,NA,150,252102,7989,8138,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,59,ALLOWEDAMT,NUMBER,NA,150,252103,8139,8288,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,60,ENRPAIDAMT,NUMBER,NA,150,252104,8289,8438,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,61,COINSAMT,NUMBER,NA,150,252105,8439,8588,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,62,COPAYAMT,NUMBER,NA,150,252106,8589,8738,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,63,DEDUCTAMT,NUMBER,NA,150,252107,8739,8888,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,64,NOTALLOWEDAMT,NUMBER,NA,150,252108,8889,9038,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,65,ADMFEES,NUMBER,NA,150,252109,9039,9188,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,66,AWP,NUMBER,NA,150,252110,9189,9338,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,67,COBAMT,NUMBER,NA,150,252111,9339,9488,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,68,ADJCODE,VARCHAR2,NA,150,252112,9489,9638,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,69,SICCODE,VARCHAR2,NA,150,252113,9639,9788,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,70,SICDESC,VARCHAR2,NA,150,252114,9789,9938,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,71,CLAIMSTATUS,VARCHAR2,NA,150,252115,9939,10088,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,1,SOURCE,VARCHAR2,NA,150,252045,1,150,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,2,SN,VARCHAR2,NA,150,252046,151,300,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,3,TRANSNUM,VARCHAR2,NA,150,252047,301,450,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,4,SEQNO,VARCHAR2,NA,150,252048,451,600,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,5,DATETIMESTAMP,DATE,YYYYMMDD,8,252049,601,608,Anish Gopal Vaidya,,,,DATE,,
3125,1,6,MEMID,VARCHAR2,NA,150,252050,609,758,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,7,ENRID,VARCHAR2,NA,150,252051,759,908,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,8,RELFLAG,VARCHAR2,NA,150,252052,909,1058,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,9,MEMFIRSTNAME,VARCHAR2,NA,150,252053,1059,1208,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,10,MEMLASTNAME,VARCHAR2,NA,150,252054,1209,1358,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,11,GENDER,VARCHAR2,NA,150,252055,1359,1508,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,12,DOB,DATE,YYYY-MM-DD,10,252056,1509,1518,Anish Gopal Vaidya,,,,DATE,,
3125,1,13,ADDR1,VARCHAR2,NA,150,252057,1519,1668,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,14,ADDR2,VARCHAR2,NA,150,252058,1669,1818,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,15,CITY,VARCHAR2,NA,150,252059,1819,1968,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,16,STATE,VARCHAR2,NA,150,252060,1969,2118,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,17,ZIP,VARCHAR2,NA,150,252061,2119,2268,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,18,HOMEPHONE,VARCHAR2,NA,150,252062,2269,2418,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,19,WORKPHONE,VARCHAR2,NA,150,252063,2419,2568,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,20,LVLID1,VARCHAR2,NA,150,252064,2569,2718,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,21,LVLDESC1,VARCHAR2,NA,150,252065,2719,2868,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,22,LVLID2,VARCHAR2,NA,150,252066,2869,3018,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,23,LVLDESC2,VARCHAR2,NA,150,252067,3019,3168,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,24,LVLID3,VARCHAR2,NA,150,252068,3169,3318,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,25,LVLDESC3,VARCHAR2,NA,150,252069,3319,3468,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,26,LVLID4,VARCHAR2,NA,150,252070,3469,3618,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,27,LVLDESC4,VARCHAR2,NA,150,252071,3619,3768,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,28,LVLID5,VARCHAR2,NA,150,252072,3769,3918,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,29,LVLDESC5,VARCHAR2,NA,150,252073,3919,4068,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,30,LVLID6,VARCHAR2,NA,150,252074,4069,4218,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,31,LVLDESC6,VARCHAR2,NA,150,252075,4219,4368,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,32,LVLID7,VARCHAR2,NA,150,252076,4369,4518,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,33,LVLDESC7,VARCHAR2,NA,150,252077,4519,4668,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,34,LVLID8,VARCHAR2,NA,150,252078,4669,4818,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,35,LVLDESC8,VARCHAR2,NA,150,252079,4819,4968,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,36,LVLID9,VARCHAR2,NA,150,252080,4969,5118,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,37,LVLDESC9,VARCHAR2,NA,150,252081,5119,5268,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,38,LVLID10,VARCHAR2,NA,150,252082,5269,5418,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,39,LVLDESC10,VARCHAR2,NA,150,252083,5419,5568,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,40,FILLDATE,DATE,YYYY-MM-DD,10,252084,5569,5578,Anish Gopal Vaidya,,,,DATE,,
3125,1,41,PAIDDATE,DATE,YYYY-MM-DD,10,252085,5579,5588,Anish Gopal Vaidya,,,,DATE,,
3125,1,42,METRICQUANTITY,NUMBER,NA,150,252086,5589,5738,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,43,DAYSSUPPLY,NUMBER,NA,150,252087,5739,5888,Anish Gopal Vaidya,,,,NUMBER,,
3125,1,44,DRUGCODE,VARCHAR2,NA,150,252088,5889,6038,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,45,DRUGDESC,VARCHAR2,NA,150,252089,6039,6188,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,77,SRCFILENAME,VARCHAR2,NA,150,252121,10839,10988,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,80,UDF_2,VARCHAR2,NA,150,252124,11289,11438,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,81,UDFM2,VARCHAR2,NA,150,252125,11439,11588,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,78,UDF_1,VARCHAR2,NA,150,252122,10989,11138,Anish Gopal Vaidya,,,,VARCHAR2,,
3125,1,79,UDFM1,VARCHAR2,NA,150,252123,11139,11288,Anish Gopal Vaidya,,,,VARCHAR2,,
