4051,1,178,UDFN1,VARCHAR2,150
4051,1,179,UDFN2,VARCHAR2,150
4051,1,180,UDFN3,VARCHAR2,150
4051,1,181,UDFN4,VARCHAR2,150
4051,1,182,UDFN5,VARCHAR2,150
4051,1,183,UDFN6,VARCHAR2,150
4051,1,184,UDFN7,VARCHAR2,150
4051,1,185,UDFN8,VARCHAR2,150
4051,1,186,UDFN9,VARCHAR2,150
4051,1,187,UDFN10,VARCHAR2,150
4051,1,188,UDFN11,VARCHAR2,150
4051,1,189,UDFN12,VARCHAR2,150
4051,1,190,UDFN13,VARCHAR2,150
4051,1,191,UDFN14,VARCHAR2,150
4051,1,192,UDFN15,VARCHAR2,150
4051,1,193,UDFN16,VARCHAR2,150
4051,1,194,UDFN17,VARCHAR2,150
4051,1,195,UDFN18,VARCHAR2,150
4051,1,196,UDFN19,VARCHAR2,150
4051,1,197,UDFN20,VARCHAR2,150
4051,1,198,VH_LVL_ID,VARCHAR2,150
4051,1,199,PAIDDAYS,VARCHAR2,150
4051,1,200,EMP_NBR,VARCHAR2,150
4051,1,201,MEDELIGCATID,VARCHAR2,150
4051,1,202,PRODUCTID,VARCHAR2,150
4051,1,203,ICDTYPE,VARCHAR2,150
4051,1,204,GROUPID,VARCHAR2,150
4051,1,205,GROUPNAME,VARCHAR2,150
4051,1,176,UDFD4,VARCHAR2,150
4051,1,177,UDFD5,VARCHAR2,150
4051,1,1,SOURCE,VARCHAR2,150
4051,1,2,SN,VARCHAR2,150
4051,1,3,CLMNUM,VARCHAR2,150
4051,1,4,CLAIMLINENUMBER,VARCHAR2,150
4051,1,5,CLMTYPE,VARCHAR2,150
4051,1,6,CLMTYPEDESC,VARCHAR2,150
4051,1,7,CLMCATEGORY,VARCHAR2,150
4051,1,8,MEMID,VARCHAR2,150
4051,1,9,ENRID,VARCHAR2,150
4051,1,10,RELFLAG,VARCHAR2,150
4051,1,11,MEMFIRSTNAME,VARCHAR2,150
4051,1,12,MEMLASTNAME,VARCHAR2,150
4051,1,13,GENDER,VARCHAR2,150
4051,1,14,DOB,DATE,150
4051,1,15,ADDR1,VARCHAR2,150
4051,1,16,ADDR2,VARCHAR2,150
4051,1,17,CITY,VARCHAR2,150
4051,1,18,STATE,VARCHAR2,150
4051,1,19,ZIP,VARCHAR2,150
4051,1,20,HOMEPHONE,VARCHAR2,150
4051,1,21,WORKPHONE,VARCHAR2,150
4051,1,22,LVLID1,VARCHAR2,150
4051,1,23,LVLDESC1,VARCHAR2,150
