3765,1,197,CWF_BENE_MDCR_STUS_CD,VARCHAR2,150
3765,1,198,FI_CLM_ACTN_CD,VARCHAR2,150
3765,1,1,DESY_SORT_KEY,VARCHAR2,150
3765,1,2,CLAIM_NO,VARCHAR2,150
3765,1,3,PRVDR_NUM,VARCHAR2,150
3765,1,4,CLM_THRU_DT,DATE,150
3765,1,5,NCH_NEAR_LINE_REC_IDENT_CD,VARCHAR2,150
3765,1,6,NCH_CLM_TYPE_CD,VARCHAR2,150
3765,1,7,CLAIM_QUERY_CODE,VARCHAR2,150
3765,1,8,CLM_FAC_TYPE_CD,VARCHAR2,150
3765,1,9,CLM_SRVC_CLSFCTN_TYPE_CD,VARCHAR2,150
3765,1,10,CLM_FREQ_CD,VARCHAR2,150
3765,1,11,FI_NUM,VARCHAR2,150
3765,1,12,CLM_MDCR_NON_PMT_RSN_CD,VARCHAR2,150
3765,1,13,CLM_PMT_AMT,NUMBER,150
3765,1,14,NCH_PRMRY_PYR_CLM_PD_AMT,NUMBER,150
3765,1,15,NCH_PRMRY_PYR_CD,VARCHAR2,150
3765,1,16,PRVDR_STATE_CD,VARCHAR2,150
3765,1,17,ORG_NPI_NUM,VARCHAR2,150
3765,1,18,AT_PHYSN_UPIN,VARCHAR2,150
3765,1,19,AT_PHYSN_NPI,VARCHAR2,150
3765,1,20,OP_PHYSN_UPIN,VARCHAR2,150
3765,1,21,OP_PHYSN_NPI,VARCHAR2,150
3765,1,22,OT_PHYSN_UPIN,VARCHAR2,150
3765,1,23,OT_PHYSN_NPI,VARCHAR2,150
3765,1,24,CLM_MCO_PD_SW,VARCHAR2,150
3765,1,25,PTNT_DSCHRG_STUS_CD,VARCHAR2,150
3765,1,26,CLM_TOT_CHRG_AMT,NUMBER,150
3765,1,27,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,NUMBER,150
3765,1,28,NCH_PROFNL_CMPNT_CHRG_AMT,NUMBER,150
3765,1,29,PRNCPAL_DGNS_CD,VARCHAR2,150
3765,1,30,PRNCPAL_DGNS_VRSN_CD,VARCHAR2,150
3765,1,31,ICD_DGNS_CD1,VARCHAR2,150
3765,1,32,ICD_DGNS_VRSN_CD1,VARCHAR2,150
3765,1,33,ICD_DGNS_CD2,VARCHAR2,150
3765,1,34,ICD_DGNS_VRSN_CD2,VARCHAR2,150
3765,1,35,ICD_DGNS_CD3,VARCHAR2,150
3765,1,36,ICD_DGNS_VRSN_CD3,VARCHAR2,150
3765,1,37,ICD_DGNS_CD4,VARCHAR2,150
3765,1,38,ICD_DGNS_VRSN_CD4,VARCHAR2,150
3765,1,39,ICD_DGNS_CD5,VARCHAR2,150
3765,1,40,ICD_DGNS_VRSN_CD5,VARCHAR2,150
3765,1,41,ICD_DGNS_CD6,VARCHAR2,150
3765,1,42,ICD_DGNS_VRSN_CD6,VARCHAR2,150
3765,1,43,ICD_DGNS_CD7,VARCHAR2,150
3765,1,44,ICD_DGNS_VRSN_CD7,VARCHAR2,150
3765,1,45,ICD_DGNS_CD8,VARCHAR2,150
3765,1,46,ICD_DGNS_VRSN_CD8,VARCHAR2,150
3765,1,47,ICD_DGNS_CD9,VARCHAR2,150
3765,1,48,ICD_DGNS_VRSN_CD9,VARCHAR2,150
3765,1,49,ICD_DGNS_CD10,VARCHAR2,150
3765,1,50,ICD_DGNS_VRSN_CD10,VARCHAR2,150
3765,1,51,ICD_DGNS_CD11,VARCHAR2,150
3765,1,52,ICD_DGNS_VRSN_CD11,VARCHAR2,150
3765,1,53,ICD_DGNS_CD12,VARCHAR2,150
3765,1,54,ICD_DGNS_VRSN_CD12,VARCHAR2,150
3765,1,55,ICD_DGNS_CD13,VARCHAR2,150
3765,1,56,ICD_DGNS_VRSN_CD13,VARCHAR2,150
3765,1,57,ICD_DGNS_CD14,VARCHAR2,150
3765,1,58,ICD_DGNS_VRSN_CD14,VARCHAR2,150
3765,1,59,ICD_DGNS_CD15,VARCHAR2,150
3765,1,60,ICD_DGNS_VRSN_CD15,VARCHAR2,150
3765,1,61,ICD_DGNS_CD16,VARCHAR2,150
3765,1,62,ICD_DGNS_VRSN_CD16,VARCHAR2,150
3765,1,63,ICD_DGNS_CD17,VARCHAR2,150
3765,1,64,ICD_DGNS_VRSN_CD17,VARCHAR2,150
3765,1,65,ICD_DGNS_CD18,VARCHAR2,150
3765,1,66,ICD_DGNS_VRSN_CD18,VARCHAR2,150
3765,1,67,ICD_DGNS_CD19,VARCHAR2,150
3765,1,68,ICD_DGNS_VRSN_CD19,VARCHAR2,150
3765,1,69,ICD_DGNS_CD20,VARCHAR2,150
3765,1,70,ICD_DGNS_VRSN_CD20,VARCHAR2,150
3765,1,71,ICD_DGNS_CD21,VARCHAR2,150
3765,1,72,ICD_DGNS_VRSN_CD21,VARCHAR2,150
3765,1,73,ICD_DGNS_CD22,VARCHAR2,150
3765,1,74,ICD_DGNS_VRSN_CD22,VARCHAR2,150
3765,1,75,ICD_DGNS_CD23,VARCHAR2,150
3765,1,76,ICD_DGNS_VRSN_CD23,VARCHAR2,150
3765,1,77,ICD_DGNS_CD24,VARCHAR2,150
3765,1,78,ICD_DGNS_VRSN_CD24,VARCHAR2,150
3765,1,79,ICD_DGNS_CD25,VARCHAR2,150
3765,1,80,ICD_DGNS_VRSN_CD25,VARCHAR2,150
3765,1,81,FST_DGNS_E_CD,VARCHAR2,150
3765,1,82,FST_DGNS_E_VRSN_CD,VARCHAR2,150
3765,1,83,ICD_DGNS_E_CD1,VARCHAR2,150
3765,1,84,ICD_DGNS_E_VRSN_CD1,VARCHAR2,150
3765,1,85,ICD_DGNS_E_CD2,VARCHAR2,150
3765,1,86,ICD_DGNS_E_VRSN_CD2,VARCHAR2,150
3765,1,87,ICD_DGNS_E_CD3,VARCHAR2,150
3765,1,88,ICD_DGNS_E_VRSN_CD3,VARCHAR2,150
3765,1,89,ICD_DGNS_E_CD4,VARCHAR2,150
3765,1,90,ICD_DGNS_E_VRSN_CD4,VARCHAR2,150
3765,1,91,ICD_DGNS_E_CD5,VARCHAR2,150
3765,1,92,ICD_DGNS_E_VRSN_CD5,VARCHAR2,150
3765,1,93,ICD_DGNS_E_CD6,VARCHAR2,150
3765,1,94,ICD_DGNS_E_VRSN_CD6,VARCHAR2,150
3765,1,95,ICD_DGNS_E_CD7,VARCHAR2,150
3765,1,96,ICD_DGNS_E_VRSN_CD7,VARCHAR2,150
3765,1,97,ICD_DGNS_E_CD8,VARCHAR2,150
3765,1,98,ICD_DGNS_E_VRSN_CD8,VARCHAR2,150
3765,1,99,ICD_DGNS_E_CD9,VARCHAR2,150
3765,1,100,ICD_DGNS_E_VRSN_CD9,VARCHAR2,150
3765,1,101,ICD_DGNS_E_CD10,VARCHAR2,150
3765,1,102,ICD_DGNS_E_VRSN_CD10,VARCHAR2,150
3765,1,103,ICD_DGNS_E_CD11,VARCHAR2,150
