LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
402,1,2,SN,NUMBER,NA,200,30759,201,400,Paurakh Thapa,,,,NUMBER,,
402,1,1,SOURCE,VARCHAR2,NA,200,30758,1,200,,,,,VARCHAR2,,
402,1,3,TRANSNUM,VARCHAR2,NA,200,30760,401,600,,,,,VARCHAR2,,
402,1,4,SEQNO,VARCHAR2,NA,200,30761,601,800,,,,,VARCHAR2,,
402,1,5,DATETIMESTAMP,DATE,YYYYMMDD,200,30762,801,1000,Paurakh Thapa,,,,DATE,,
402,1,6,MEMID,VARCHAR2,NA,200,30763,1001,1200,,,,,VARCHAR2,,
402,1,7,ENRID,VARCHAR2,NA,200,30764,1201,1400,,,,,VARCHAR2,,
402,1,8,RELFLAG,VARCHAR2,NA,200,30765,1401,1600,,,,,VARCHAR2,,
402,1,9,MEMFIRSTNAME,VARCHAR2,NA,200,30766,1601,1800,,,,,VARCHAR2,,
402,1,10,MEMLASTNAME,VARCHAR2,NA,200,30767,1801,2000,,,,,VARCHAR2,,
402,1,11,GENDER,VARCHAR2,NA,200,30768,2001,2200,,,,,VARCHAR2,,
402,1,12,DOB,DATE,YYYY-MM-DD,200,30769,2201,2400,,,,,DATE,,
402,1,13,ADDR1,VARCHAR2,NA,200,30770,2401,2600,,,,,VARCHAR2,,
402,1,14,ADDR2,VARCHAR2,NA,200,30771,2601,2800,,,,,VARCHAR2,,
402,1,15,CITY,VARCHAR2,NA,200,30772,2801,3000,,,,,VARCHAR2,,
402,1,16,STATE,VARCHAR2,NA,200,30773,3001,3200,,,,,VARCHAR2,,
402,1,17,ZIP,VARCHAR2,NA,200,30774,3201,3400,,,,,VARCHAR2,,
402,1,18,HOMEPHONE,VARCHAR2,NA,200,30775,3401,3600,,,,,VARCHAR2,,
402,1,19,WORKPHONE,VARCHAR2,NA,200,30776,3601,3800,,,,,VARCHAR2,,
402,1,20,LVLID1,VARCHAR2,NA,200,30777,3801,4000,,,,,VARCHAR2,,
402,1,21,LVLDESC1,VARCHAR2,NA,200,30778,4001,4200,,,,,VARCHAR2,,
402,1,22,LVLID2,VARCHAR2,NA,200,30779,4201,4400,,,,,VARCHAR2,,
402,1,23,LVLDESC2,VARCHAR2,NA,200,30780,4401,4600,,,,,VARCHAR2,,
402,1,24,LVLID3,VARCHAR2,NA,200,30781,4601,4800,,,,,VARCHAR2,,
402,1,25,LVLDESC3,VARCHAR2,NA,200,30782,4801,5000,,,,,VARCHAR2,,
402,1,26,LVLID4,VARCHAR2,NA,200,30783,5001,5200,,,,,VARCHAR2,,
402,1,27,LVLDESC4,VARCHAR2,NA,200,30784,5201,5400,,,,,VARCHAR2,,
402,1,28,LVLID5,VARCHAR2,NA,200,30785,5401,5600,,,,,VARCHAR2,,
402,1,29,LVLDESC5,VARCHAR2,NA,200,30786,5601,5800,,,,,VARCHAR2,,
402,1,30,LVLID6,VARCHAR2,NA,200,30787,5801,6000,,,,,VARCHAR2,,
402,1,31,LVLDESC6,VARCHAR2,NA,200,30788,6001,6200,,,,,VARCHAR2,,
402,1,32,LVLID7,VARCHAR2,NA,200,30789,6201,6400,,,,,VARCHAR2,,
402,1,33,LVLDESC7,VARCHAR2,NA,200,30790,6401,6600,,,,,VARCHAR2,,
402,1,34,LVLID8,VARCHAR2,NA,200,30791,6601,6800,,,,,VARCHAR2,,
402,1,35,LVLDESC8,VARCHAR2,NA,200,30792,6801,7000,,,,,VARCHAR2,,
402,1,36,LVLID9,VARCHAR2,NA,200,30793,7001,7200,,,,,VARCHAR2,,
402,1,37,LVLDESC9,VARCHAR2,NA,200,30794,7201,7400,,,,,VARCHAR2,,
402,1,38,LVLID10,VARCHAR2,NA,200,30795,7401,7600,,,,,VARCHAR2,,
402,1,39,LVLDESC10,VARCHAR2,NA,200,30796,7601,7800,,,,,VARCHAR2,,
402,1,40,FILLDATE,DATE,YYYY-MM-DD,200,30797,7801,8000,,,,,DATE,,
402,1,41,PAIDDATE,DATE,YYYY-MM-DD,200,30798,8001,8200,,,,,DATE,,
402,1,42,METRICQUANTITY,NUMBER,NA,200,30799,8201,8400,,,,,NUMBER,,
402,1,43,DAYSSUPPLY,NUMBER,NA,200,30800,8401,8600,,,,,NUMBER,,
402,1,44,DRUGCODE,VARCHAR2,NA,200,30801,8601,8800,,,,,VARCHAR2,,
402,1,45,DRUGDESC,VARCHAR2,NA,200,30802,8801,9000,,,,,VARCHAR2,,
402,1,46,DRUGSTRENGTH,VARCHAR2,NA,200,30803,9001,9200,,,,,VARCHAR2,,
402,1,47,FORMULARY_YN,VARCHAR2,NA,200,30804,9201,9400,,,,,VARCHAR2,,
402,1,48,MOI,VARCHAR2,NA,200,30805,9401,9600,,,,,VARCHAR2,,
402,1,49,PRESCRIBERID,VARCHAR2,NA,200,30806,9601,9800,,,,,VARCHAR2,,
402,1,50,PRESCRIBERNAME,VARCHAR2,NA,200,30807,9801,10000,,,,,VARCHAR2,,
