LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1005,1,82,PAMCNBR,VARCHAR2,,11,73364,651,661,,,,,VARCHAR2,,
1005,1,83,PAMCCDE,VARCHAR2,,2,73365,662,663,,,,,VARCHAR2,,
1005,1,84,PRAUTHNBR,VARCHAR2,,11,73366,664,674,,,,,VARCHAR2,,
1005,1,85,PRAUTHRSN,VARCHAR2,,2,73367,675,676,,,,,VARCHAR2,,
1005,1,86,PRAUTHFDTE,VARCHAR2,,7,73368,677,683,,,,,VARCHAR2,,
1005,1,87,PRAUTHTDTE,VARCHAR2,,7,73369,684,690,,,,,VARCHAR2,,
1005,1,88,LABELNAME,VARCHAR2,,30,73370,691,720,,,,,VARCHAR2,,
1005,1,89,PRODNAME,VARCHAR2,,70,73371,721,790,,,,,VARCHAR2,,
1005,1,90,DRUGMFGRID,VARCHAR2,,5,73372,791,795,,,,,VARCHAR2,,
1005,1,91,DRUGMFGR,VARCHAR2,,10,73373,796,805,,,,,VARCHAR2,,
1005,1,92,GPINUMBER,VARCHAR2,,14,73374,806,819,,,,,VARCHAR2,,
1005,1,93,GENERICNME,VARCHAR2,,60,73375,820,879,,,,,VARCHAR2,,
1005,1,94,GCN,VARCHAR2,,5,73376,880,884,,,,,VARCHAR2,,
1005,1,95,GCNSEQ,VARCHAR2,,6,73377,885,890,,,,,VARCHAR2,,
1005,1,96,KDC,VARCHAR2,,10,73378,891,900,,,,,VARCHAR2,,
1005,1,97,AHFS,VARCHAR2,,8,73379,901,908,,,,,VARCHAR2,,
1005,1,98,DRUGDEACOD,VARCHAR2,,1,73380,909,909,,,,,VARCHAR2,,
1005,1,99,RXOTCIND,VARCHAR2,,1,73381,910,910,,,,,VARCHAR2,,
1005,1,100,MULTSRCCDE,VARCHAR2,,1,73382,911,911,,,,,VARCHAR2,,
1005,1,101,GENINDOVER,VARCHAR2,,1,73383,912,912,,,,,VARCHAR2,,
1005,1,102,PRDREIMIND,VARCHAR2,,1,73384,913,913,,,,,VARCHAR2,,
1005,1,103,BRNDTRDNME,VARCHAR2,,1,73385,914,914,,,,,VARCHAR2,,
1005,1,104,FDATHERAEQ,VARCHAR2,,2,73386,915,916,,,,,VARCHAR2,,
1005,1,105,METRICSTRG,VARCHAR2,,12,73387,917,928,,,,,VARCHAR2,,
1005,1,106,DRGSTRGUOM,VARCHAR2,,10,73388,929,938,,,,,VARCHAR2,,
1005,1,107,ADMINROUTE,VARCHAR2,,2,73389,939,940,,,,,VARCHAR2,,
1005,1,108,DOSAGEFORM,VARCHAR2,,4,73390,941,944,,,,,VARCHAR2,,
1005,1,109,MNTDRUGCDE,VARCHAR2,,1,73391,945,945,,,,,VARCHAR2,,
1005,1,110,THRDPARTYX,VARCHAR2,,1,73392,946,946,,,,,VARCHAR2,,
1005,1,111,DRGUNITDOS,VARCHAR2,,1,73393,947,947,,,,,VARCHAR2,,
1005,1,112,SBMUNITDOS,VARCHAR2,,1,73394,948,948,,,,,VARCHAR2,,
1005,1,113,ALTPRODTYP,VARCHAR2,,1,73395,949,949,,,,,VARCHAR2,,
1005,1,114,ALTPRODCDE,VARCHAR2,,13,73396,950,962,,,,,VARCHAR2,,
1005,1,115,RXNETWORK,VARCHAR2,,6,73397,963,968,,,,,VARCHAR2,,
1005,1,116,RXNETWRKNM,VARCHAR2,,25,73398,969,993,,,,,VARCHAR2,,
1005,1,117,SRVPROVID,VARCHAR2,,15,73399,994,1008,,,,,VARCHAR2,,
1005,1,118,SRVPROVIDQ,VARCHAR2,,2,73400,1009,1010,,,,,VARCHAR2,,
1005,1,119,NPIPROV,VARCHAR2,,10,73401,1011,1020,,,,,VARCHAR2,,
1005,1,120,PRVNCPDPID,VARCHAR2,,12,73402,1021,1032,,,,,VARCHAR2,,
1005,1,121,SBMSRVPRID,VARCHAR2,,15,73403,1033,1047,,,,,VARCHAR2,,
1005,1,122,SBMSRVPRQL,VARCHAR2,,2,73404,1048,1049,,,,,VARCHAR2,,
1005,1,123,SRVPROVNME,VARCHAR2,,55,73405,1050,1104,,,,,VARCHAR2,,
1005,1,124,DISPRCLASS,VARCHAR2,,3,73406,1105,1107,,,,,VARCHAR2,,
1005,1,125,DISPROTHER,VARCHAR2,,3,73407,1108,1110,,,,,VARCHAR2,,
1005,1,126,PHARMZIP,VARCHAR2,,10,73408,1111,1120,,,,,VARCHAR2,,
1005,1,127,PRESNETWID,VARCHAR2,,6,73409,1121,1126,,,,,VARCHAR2,,
1005,1,128,PRESCRIBER,VARCHAR2,,15,73410,1127,1141,,,,,VARCHAR2,,
1005,1,129,PRESCRIDQL,VARCHAR2,,2,73411,1142,1143,,,,,VARCHAR2,,
1005,1,130,NPIPRESCR,VARCHAR2,,10,73412,1144,1153,,,,,VARCHAR2,,
1005,1,131,PRESCDEAID,VARCHAR2,,15,73413,1154,1168,,,,,VARCHAR2,,
1005,1,132,PRESLSTNME,VARCHAR2,,25,73414,1169,1193,,,,,VARCHAR2,,
1005,1,133,PRESFSTNME,VARCHAR2,,15,73415,1194,1208,,,,,VARCHAR2,,
1005,1,134,PRESMDINIT,VARCHAR2,,1,73416,1209,1209,,,,,VARCHAR2,,
1005,1,135,PRESSPCCDE,VARCHAR2,,6,73417,1210,1215,,,,,VARCHAR2,,
