LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2919,1,1,CUR_CLM_UNIQ_ID,VARCHAR2,,13,230236,1,13,,,,,VARCHAR2,,
2919,1,2,PREV_CLM_UNIQ_ID,VARCHAR2,,13,230237,14,26,,,,,VARCHAR2,,
2919,1,3,BENE_HIC_NUM,VARCHAR2,,11,230238,27,37,,,,,VARCHAR2,,
2919,1,4,NDC_CD,VARCHAR2,,11,230239,38,48,,,,,VARCHAR2,,
2919,1,5,CLM_TYPE_CD,VARCHAR2,,2,230240,49,50,,,,,VARCHAR2,,
2919,1,6,CLM_LINE_FROM_DT,DATE,YYYY-MM-DD,10,230241,51,60,,,,,DATE,,
2919,1,7,PRVDR_SRVC_ID_QLFYR_CD,VARCHAR2,,2,230242,61,62,,,,,VARCHAR2,,
2919,1,8,CLM_SRVC_PRVDR_GNRC_ID_NUM,VARCHAR2,,20,230243,63,82,,,,,VARCHAR2,,
2919,1,9,CLM_DSPNSNG_STUS_CD,VARCHAR2,,1,230244,83,83,,,,,VARCHAR2,,
2919,1,10,CLM_DAW_PROD_SLCTN_CD,VARCHAR2,,1,230245,84,84,,,,,VARCHAR2,,
2919,1,11,CLM_LINE_SRVC_UNIT_QTY,NUMBER,,13,230246,85,97,,,,,NUMBER,,
2919,1,12,CLM_LINE_DAYS_SUPLY_QTY,NUMBER,,9,230247,98,106,,,,,NUMBER,,
2919,1,13,PRVDR_PRSBNG_ID_QLFYR_CD,VARCHAR2,,2,230248,107,108,,,,,VARCHAR2,,
2919,1,14,CLM_PRSBNG_PRVDR_GNRC_ID_NUM,VARCHAR2,,20,230249,109,128,,,,,VARCHAR2,,
2919,1,15,CLM_LINE_BENE_PMT_AMT,NUMBER,,13,230250,129,141,,,,,NUMBER,,
