LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4091,1,1,SOURCE,VARCHAR2,,200,309731,1,200,Shreeya Baidya,,,,VARCHAR2,,
4091,1,2,SN,VARCHAR2,,200,309732,201,400,Shreeya Baidya,,,,VARCHAR2,,
4091,1,3,TRANSNUM,VARCHAR2,,200,309733,401,600,Shreeya Baidya,,,,VARCHAR2,,
4091,1,4,SEQNO,VARCHAR2,,200,309734,601,800,Shreeya Baidya,,,,VARCHAR2,,
4091,1,5,DATETIMESTAMP,VARCHAR2,,200,309735,801,1000,Shreeya Baidya,,,,VARCHAR2,,
4091,1,6,MEMID,VARCHAR2,,200,309736,1001,1200,Shreeya Baidya,,,,VARCHAR2,,
4091,1,7,ENRID,VARCHAR2,,200,309737,1201,1400,Shreeya Baidya,,,,VARCHAR2,,
4091,1,8,RELFLAG,VARCHAR2,,200,309738,1401,1600,Shreeya Baidya,,,,VARCHAR2,,
4091,1,9,MEMFIRSTNAME,VARCHAR2,,200,309739,1601,1800,Shreeya Baidya,,,,VARCHAR2,,
4091,1,10,MEMLASTNAME,VARCHAR2,,200,309740,1801,2000,Shreeya Baidya,,,,VARCHAR2,,
4091,1,11,GENDER,VARCHAR2,,200,309741,2001,2200,Shreeya Baidya,,,,VARCHAR2,,
4091,1,12,DOB,DATE,YYYYMMDD,200,309742,2201,2400,Shreeya Baidya,,,,DATE,,
4091,1,13,ADDR1,VARCHAR2,,200,309743,2401,2600,Shreeya Baidya,,,,VARCHAR2,,
4091,1,14,ADDR2,VARCHAR2,,200,309744,2601,2800,Shreeya Baidya,,,,VARCHAR2,,
4091,1,15,CITY,VARCHAR2,,200,309745,2801,3000,Shreeya Baidya,,,,VARCHAR2,,
