4625,1,20,M2016_10,VARCHAR2,150
4625,1,21,M2016_11,VARCHAR2,150
4625,1,22,M2016_12,VARCHAR2,150
4625,1,23,M2017_01,VARCHAR2,150
4625,1,15,M2016_05,VARCHAR2,150
4625,1,16,M2016_06,VARCHAR2,150
4625,1,17,M2016_07,VARCHAR2,150
4625,1,1,INDV_SYS_ID,VARCHAR2,150
4625,1,2,ALT_ID,VARCHAR2,150
4625,1,3,CUST_SEG_NM,VARCHAR2,150
4625,1,4,DERIV_FINC_CD,VARCHAR2,150
4625,1,5,MPIN,VARCHAR2,150
4625,1,6,MEMELGFR,DATE,150
4625,1,7,MEMELGTH,DATE,150
4625,1,8,M2015_10,VARCHAR2,150
4625,1,9,M2015_11,VARCHAR2,150
4625,1,10,M2015_12,VARCHAR2,150
4625,1,11,M2016_01,VARCHAR2,150
4625,1,12,M2016_02,VARCHAR2,150
4625,1,13,M2016_03,VARCHAR2,150
4625,1,14,M2016_04,VARCHAR2,150
4625,1,18,M2016_08,VARCHAR2,150
4625,1,19,M2016_09,VARCHAR2,150
