1132,1,1,essn,VARCHAR2,20
1132,1,2,seq,VARCHAR2,15
1132,1,3,rel,VARCHAR2,35
1132,1,4,lname,VARCHAR2,35
1132,1,5,ftname,VARCHAR2,35
1132,1,6,sex,VARCHAR2,15
1132,1,7,dob,DATE,10
1132,1,8,plantype,VARCHAR2,20
1132,1,9,grpid,VARCHAR2,20
1132,1,10,dept,VARCHAR2,20
1132,1,11,addr1,VARCHAR2,55
1132,1,12,addr2,VARCHAR2,55
1132,1,13,city,VARCHAR2,25
1132,1,14,state,VARCHAR2,15
1132,1,15,zip,VARCHAR2,15
1132,1,16,homephone,VARCHAR2,20
1132,1,17,fsteffdate,DATE,10
1132,1,18,termdate,DATE,10
1132,1,19,mmdate,DATE,10
1132,1,20,mmterm,DATE,10
1132,1,21,mmtype,VARCHAR2,15
1132,1,22,rxeffdate,DATE,10
1132,1,23,rxterm,DATE,10
1132,1,24,rxtype,VARCHAR2,15
1132,1,25,deeffdate,DATE,10
1132,1,26,determ,DATE,10
1132,1,27,detype,VARCHAR2,15
1132,1,28,vieffdate,DATE,10
1132,1,29,viterm,DATE,10
1132,1,30,vitype,VARCHAR2,15
1132,1,31,CERT,VARCHAR2,15
